https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ZEC
1636416000000,2021-11-09 00:00:00,ZEC/USD,170.667742,199.76,169.348029,199.76,1126125.5914271527,5637.39282853
1636329600000,2021-11-08 00:00:00,ZEC/USD,164.873618,171.132002,163.33124,170.552974,677115.3479329661,3970.11750691
1636243200000,2021-11-07 00:00:00,ZEC/USD,161.205437,165.719718,160.031334,164.761977,648407.3219941318,3935.41843695
1636156800000,2021-11-06 00:00:00,ZEC/USD,164.038816,167.409608,158.288185,161.180743,627232.8593504322,3891.48757895
1636070400000,2021-11-05 00:00:00,ZEC/USD,164.847038,170.949999,162.241001,164.320293,630632.0364896925,3837.82200589
1635984000000,2021-11-04 00:00:00,ZEC/USD,168.662662,171.959669,162.0,164.760237,670533.553709116,4069.75351528
1635897600000,2021-11-03 00:00:00,ZEC/USD,171.628953,171.883824,161.000002,168.583877,763835.7303719941,4530.8943178
1635811200000,2021-11-02 00:00:00,ZEC/USD,169.916944,180.085884,168.934978,171.630289,785770.0899696192,4578.27167074
1635724800000,2021-11-01 00:00:00,ZEC/USD,168.197192,172.936843,163.032017,169.904585,725064.4895654325,4267.48041888
1635638400000,2021-10-31 00:00:00,ZEC/USD,153.770097,187.952299,152.353372,168.147417,933559.499996385,5552.02997853
1635552000000,2021-10-30 00:00:00,ZEC/USD,163.059455,163.059455,151.036203,153.495647,558435.5845530034,3638.1200084
1635465600000,2021-10-29 00:00:00,ZEC/USD,160.03805,164.343999,157.251977,162.524424,619466.1365384924,3811.52642349
1635379200000,2021-10-28 00:00:00,ZEC/USD,148.97773,161.255839,145.827584,160.055588,691475.5817538194,4320.22143303
1635292800000,2021-10-27 00:00:00,ZEC/USD,162.144114,163.889154,144.230001,149.00849,636034.8467283328,4268.44703096
1635206400000,2021-10-26 00:00:00,ZEC/USD,170.865609,172.0,160.2,162.058709,643113.9694513843,3968.40116412
1635120000000,2021-10-25 00:00:00,ZEC/USD,174.105256,178.012215,170.000001,170.875082,685869.3970638816,4013.86433315
1635033600000,2021-10-24 00:00:00,ZEC/USD,173.915456,190.366956,172.096917,174.184294,879481.6975332156,5049.14465786
1634947200000,2021-10-23 00:00:00,ZEC/USD,165.516295,174.654231,164.908097,173.897778,910573.9727264855,5236.25996375
1634860800000,2021-10-22 00:00:00,ZEC/USD,155.725252,166.665999,155.725252,165.263943,835111.6622548036,5053.19942811
1634774400000,2021-10-21 00:00:00,ZEC/USD,150.114364,159.23,147.57,155.710258,768488.8636433352,4935.37724177
1634688000000,2021-10-20 00:00:00,ZEC/USD,145.281152,151.579999,145.033401,149.894008,604396.6266534069,4032.16002239
1634601600000,2021-10-19 00:00:00,ZEC/USD,141.844662,148.6,141.2543,145.416695,615165.2538488263,4230.36195293
1634515200000,2021-10-18 00:00:00,ZEC/USD,138.507939,147.147601,136.147246,142.060451,569435.479614161,4008.40258922
1634428800000,2021-10-17 00:00:00,ZEC/USD,126.834435,141.195407,125.157308,138.103786,486993.8321908205,3526.28878828
1634342400000,2021-10-16 00:00:00,ZEC/USD,126.827877,128.183907,124.21868,126.536784,313960.8662323264,2481.18259614
1634256000000,2021-10-15 00:00:00,ZEC/USD,122.4,127.032054,119.886814,126.827104,274282.0724794195,2162.64555311
1634169600000,2021-10-14 00:00:00,ZEC/USD,120.805826,123.0,119.979,121.949276,238842.41248606594,1958.53899523
1634083200000,2021-10-13 00:00:00,ZEC/USD,117.292581,120.922938,114.633383,120.362315,265161.05176696705,2203.02385981
1633996800000,2021-10-12 00:00:00,ZEC/USD,120.514345,120.514345,112.5523,117.357457,249923.92092329223,2129.59557332
1633910400000,2021-10-11 00:00:00,ZEC/USD,120.663136,126.3948,117.623659,120.491457,240987.12669822926,2000.03496263
1633824000000,2021-10-10 00:00:00,ZEC/USD,127.757092,128.198999,120.513917,120.95533,228009.26625390924,1885.07001927
1633737600000,2021-10-09 00:00:00,ZEC/USD,124.421099,128.771447,123.480396,127.755001,233426.71327933835,1827.14344998
1633651200000,2021-10-08 00:00:00,ZEC/USD,125.831851,127.993424,124.01,124.168595,217323.82684810585,1750.23182672
1633564800000,2021-10-07 00:00:00,ZEC/USD,126.007993,130.0,122.566,125.879659,260693.09871473236,2070.97080486
1633478400000,2021-10-06 00:00:00,ZEC/USD,124.436827,127.428429,116.248296,126.764052,315108.93855327263,2485.79099186
1633392000000,2021-10-05 00:00:00,ZEC/USD,118.120797,124.820256,116.790401,124.025569,267653.2508363107,2158.04896518
1633305600000,2021-10-04 00:00:00,ZEC/USD,119.921022,120.13948,114.750259,118.174853,229509.33380726186,1942.11651617
1633219200000,2021-10-03 00:00:00,ZEC/USD,115.796259,120.576,114.092103,119.913234,288675.5092151282,2407.36989226
1633132800000,2021-10-02 00:00:00,ZEC/USD,116.371261,119.168182,113.718253,115.8527,238080.08457902182,2055.02404846
1633046400000,2021-10-01 00:00:00,ZEC/USD,109.476856,117.0,108.754917,116.483848,277032.89434415713,2378.29449405
1632960000000,2021-09-30 00:00:00,ZEC/USD,107.142883,111.118932,106.669488,109.371592,263488.585857066,2409.11356449
1632873600000,2021-09-29 00:00:00,ZEC/USD,103.772531,111.470431,103.759292,107.264858,190707.32554856892,1777.91057672
1632787200000,2021-09-28 00:00:00,ZEC/USD,107.687908,110.872393,103.744703,103.8,185909.488583862,1791.03553549
1632700800000,2021-09-27 00:00:00,ZEC/USD,113.493107,115.887278,107.770093,107.770093,231357.63887783064,2146.77033709
1632614400000,2021-09-26 00:00:00,ZEC/USD,114.321385,115.320692,106.001,113.462857,230725.01453181895,2033.48497149
1632528000000,2021-09-25 00:00:00,ZEC/USD,113.726252,116.206089,110.454134,114.193728,212550.64593553846,1861.31628819
1632441600000,2021-09-24 00:00:00,ZEC/USD,125.801165,125.801165,108.218401,113.758665,284393.37221945426,2499.97107666
1632355200000,2021-09-23 00:00:00,ZEC/USD,123.851783,123.896365,122.715663,123.354412,1872.51997416,15.18
1632268800000,2021-09-22 00:00:00,ZEC/USD,114.86253,124.002021,113.500873,123.87385,137377.7028860649,1109.01294249
1632182400000,2021-09-21 00:00:00,ZEC/USD,121.373957,122.773199,110.89,113.588301,164290.7766361533,1446.37057857
1632096000000,2021-09-20 00:00:00,ZEC/USD,134.883617,135.147013,117.94426,120.791589,197987.74714684873,1639.08554218
1632009600000,2021-09-19 00:00:00,ZEC/USD,139.567088,142.129809,133.250001,134.849055,183011.1846383008,1357.15585577
1631923200000,2021-09-18 00:00:00,ZEC/USD,135.191949,144.347051,133.706653,139.680833,183659.2075771048,1314.84902855
1631836800000,2021-09-17 00:00:00,ZEC/USD,138.756983,140.597299,133.533631,135.026154,162213.296212378,1201.34723094
1631750400000,2021-09-16 00:00:00,ZEC/USD,140.393247,147.140499,134.3237,138.776891,197546.83982824435,1423.48512353
1631664000000,2021-09-15 00:00:00,ZEC/USD,134.931434,140.554999,132.022045,140.298547,191462.2614562169,1364.67743644
1631577600000,2021-09-14 00:00:00,ZEC/USD,130.000178,134.914529,128.295717,134.86735,170424.5715502979,1263.64588279
1631491200000,2021-09-13 00:00:00,ZEC/USD,132.328391,133.494399,123.0,130.000143,216942.8687293931,1668.78946225
1631404800000,2021-09-12 00:00:00,ZEC/USD,129.836056,134.599999,128.025555,132.593516,211423.5714133413,1594.52421047
1631318400000,2021-09-11 00:00:00,ZEC/USD,130.945469,135.682599,128.106038,129.84508,119589.48443101186,921.0166795
1631232000000,2021-09-10 00:00:00,ZEC/USD,139.356297,144.0012,127.137145,130.80847,175299.27539766088,1340.12174745
1631145600000,2021-09-09 00:00:00,ZEC/USD,137.960499,144.299999,133.402356,138.775738,160425.42615285984,1156.00484973
1631059200000,2021-09-08 00:00:00,ZEC/USD,138.198299,140,121.3706,137.313,194119.19913671503,1413.69862385
1630972800000,2021-09-07 00:00:00,ZEC/USD,171.623971,172.015199,133.230001,137.267739,418626.55640011723,3049.70825228
1630886400000,2021-09-06 00:00:00,ZEC/USD,172.979817,175.5,165.22,171.369691,337264.67159172957,1968.05321655
1630800000000,2021-09-05 00:00:00,ZEC/USD,160.33628,175.064388,159.125229,172.929751,463335.66323412134,2679.3288058
1630713600000,2021-09-04 00:00:00,ZEC/USD,156.511536,161.911622,155.268926,160.164322,205657.98019621984,1284.04364735
1630627200000,2021-09-03 00:00:00,ZEC/USD,150.985795,159.679999,147.753234,156.330301,246277.297042801,1575.36507937
1630540800000,2021-09-02 00:00:00,ZEC/USD,151.947785,154.998999,150.489854,151.03733,170692.53304454967,1130.13473586
1630454400000,2021-09-01 00:00:00,ZEC/USD,144.071961,152.0053,141.0,151.724752,176440.0549098562,1162.89565535
1630368000000,2021-08-31 00:00:00,ZEC/USD,141.529117,147.999999,139.655817,144.094573,168518.84675860402,1169.5016908
1630281600000,2021-08-30 00:00:00,ZEC/USD,148.52347,148.902392,141.002692,141.367334,167944.53378895158,1188.00099738
1630195200000,2021-08-29 00:00:00,ZEC/USD,150.921284,153.952014,147,148.400367,144738.07831812266,975.32156587
1630108800000,2021-08-28 00:00:00,ZEC/USD,152.443366,152.985613,147.328219,150.482579,136506.4750569995,907.12477128
1630022400000,2021-08-27 00:00:00,ZEC/USD,145.174879,153.257762,141.0,152.623938,199633.29527339007,1308.00776005
1629936000000,2021-08-26 00:00:00,ZEC/USD,164.086641,165.0,144.297962,145.360999,206368.87784625465,1419.69908893
1629849600000,2021-08-25 00:00:00,ZEC/USD,155.798989,164.642938,151.472201,163.873916,178292.10903711285,1087.98345331
1629763200000,2021-08-24 00:00:00,ZEC/USD,164.950179,170.773999,153.10235,155.929919,254883.9667253291,1634.60590732
1629676800000,2021-08-23 00:00:00,ZEC/USD,160.501456,168.799998,160.146989,165.13,233946.0350821279,1416.73853983
1629590400000,2021-08-22 00:00:00,ZEC/USD,156.214542,161.055113,153.0,160.267178,205820.06222737348,1284.2308999
1629504000000,2021-08-21 00:00:00,ZEC/USD,153.796813,157.537449,148.727655,155.923106,221638.54254211337,1421.46054057
1629417600000,2021-08-20 00:00:00,ZEC/USD,147.210177,155.789628,146.174532,154.005518,194905.25565539688,1265.57319625
1629331200000,2021-08-19 00:00:00,ZEC/USD,141.574353,147.740183,138.543608,147.032328,164383.1880979708,1118.00710996
1629244800000,2021-08-18 00:00:00,ZEC/USD,142.273589,145.599899,136.705952,142.15013,259959.329049077,1828.76603102
1629158400000,2021-08-17 00:00:00,ZEC/USD,150.174956,159.6,142.0,142.197038,257905.90365348582,1813.72205273
1629072000000,2021-08-16 00:00:00,ZEC/USD,154.481462,157.553904,149.0,150.27755,201821.5936474605,1342.99230755
1628985600000,2021-08-15 00:00:00,ZEC/USD,144.804828,156.239402,140.533501,154.505207,296243.372967701,1917.36821509
1628899200000,2021-08-14 00:00:00,ZEC/USD,144.911746,147.499999,138.35,144.773829,197818.95705736213,1366.39998005
1628812800000,2021-08-13 00:00:00,ZEC/USD,134.328365,144.914931,133.354989,144.914931,260717.59585683752,1799.1078908
1628726400000,2021-08-12 00:00:00,ZEC/USD,137.165045,142.701943,131.0,134.166957,260846.82370033266,1944.19572101
1628640000000,2021-08-11 00:00:00,ZEC/USD,132.315558,142.61109,132.315558,137.49922,154944.86312768803,1126.87812431
1628553600000,2021-08-10 00:00:00,ZEC/USD,130.917865,134.869043,128.469255,132.299525,174983.7810975312,1322.63347958
1628467200000,2021-08-09 00:00:00,ZEC/USD,124.047436,132.225699,119.708861,130.921938,185585.06353971185,1417.5245675
1628380800000,2021-08-08 00:00:00,ZEC/USD,134.434428,136.111099,122.026053,123.985014,144435.34705724535,1164.94197482
1628294400000,2021-08-07 00:00:00,ZEC/USD,126.975605,134.616649,125.713699,134.300221,195632.28675634408,1456.67881482
1628208000000,2021-08-06 00:00:00,ZEC/USD,119.113322,128.750599,117.3041,127.011412,180960.78521126564,1424.76004606
1628121600000,2021-08-05 00:00:00,ZEC/USD,118.536589,121.2072,115.0,119.22024,134177.45290604373,1125.45867133
1628035200000,2021-08-04 00:00:00,ZEC/USD,115.350601,120.966263,114.077161,118.35551,101790.23873332165,860.03802217
1627948800000,2021-08-03 00:00:00,ZEC/USD,115.803005,117.048334,110.0,115.62173,91233.78724076807,789.07128652
1627862400000,2021-08-02 00:00:00,ZEC/USD,115.778013,120.0,113.940572,115.833945,112464.55302513177,970.91187756
1627776000000,2021-08-01 00:00:00,ZEC/USD,111.414787,123.4,110.577221,116.088062,176568.6881666789,1520.98919669
1627689600000,2021-07-31 00:00:00,ZEC/USD,109.799483,112.413415,109.022052,111.622793,97188.70745763741,870.68872625
1627603200000,2021-07-30 00:00:00,ZEC/USD,108.140004,109.83,103.318092,109.726367,108688.87438955561,990.54472832
1627516800000,2021-07-29 00:00:00,ZEC/USD,105.918961,109.10958,104.4762,107.929749,95407.80623563576,883.98061813
1627430400000,2021-07-28 00:00:00,ZEC/USD,103.34426,105.79895,101.834765,105.599476,147165.80801114274,1393.62252149
1627344000000,2021-07-27 00:00:00,ZEC/USD,102.172288,104.0,98.478518,103.511203,133576.98798636583,1290.45923644
1627257600000,2021-07-26 00:00:00,ZEC/USD,100.871232,110.030148,100.499892,102.034463,279296.42755565705,2737.27541993
1627171200000,2021-07-25 00:00:00,ZEC/USD,99.903551,100.944372,96.393062,100.868425,113387.92674868087,1124.1171531
1627084800000,2021-07-24 00:00:00,ZEC/USD,98.909385,102.6,97.858186,99.875787,128422.3687834446,1285.82084448
1626998400000,2021-07-23 00:00:00,ZEC/USD,99.317985,100.728434,93.226236,98.719623,94028.4252186473,952.47958168
1626912000000,2021-07-22 00:00:00,ZEC/USD,96.839243,99.563205,93.37145,98.993554,90065.18678861343,909.80860015
1626825600000,2021-07-21 00:00:00,ZEC/USD,87.590452,97.358826,86.22,96.835251,130109.06672504076,1343.61263467
1626739200000,2021-07-20 00:00:00,ZEC/USD,91.522125,93.81419,85.0,87.729915,98447.85585050225,1122.16973937
1626652800000,2021-07-19 00:00:00,ZEC/USD,95.951948,101.56,91.522787,91.522787,97995.76996576913,1070.72536991
1626566400000,2021-07-18 00:00:00,ZEC/USD,97.504842,101.565593,94.523864,95.914706,80307.60899422565,837.28150086
1626480000000,2021-07-17 00:00:00,ZEC/USD,95.470001,98.202738,94.121213,95.137301,74000.99878395582,777.83369936
1626393600000,2021-07-16 00:00:00,ZEC/USD,102.559984,104.625221,95.485377,95.536332,108615.06688566747,1136.89802206
1626307200000,2021-07-15 00:00:00,ZEC/USD,106.216656,107.944542,100.4,102.483612,110898.08954952173,1082.10559118
1626220800000,2021-07-14 00:00:00,ZEC/USD,106.290104,108.197319,100.0927,106.166044,120684.27101341644,1136.75019306
1626134400000,2021-07-13 00:00:00,ZEC/USD,109.47635,110.301194,104.46627,106.257272,99142.45123093939,933.04156379
1626048000000,2021-07-12 00:00:00,ZEC/USD,111.651358,113.664798,106.364044,109.851388,97517.04583803816,887.71792158
1625961600000,2021-07-11 00:00:00,ZEC/USD,109.451429,113.469456,107.835576,111.515198,95406.47893641524,855.54687296
1625875200000,2021-07-10 00:00:00,ZEC/USD,112.577992,113.998947,108.161419,109.50644,70994.67191825609,648.31503899
1625788800000,2021-07-09 00:00:00,ZEC/USD,110.586878,114.099124,106.578937,112.638401,109832.83853118005,975.09230916
1625702400000,2021-07-08 00:00:00,ZEC/USD,118.341195,118.341195,108.537413,110.548179,131046.10309567543,1185.42073041
1625616000000,2021-07-07 00:00:00,ZEC/USD,118.064181,122,115.877228,120,141966.1785216,1183.05148768
1625529600000,2021-07-06 00:00:00,ZEC/USD,112.08874,118.964119,111.822864,118.0769,91264.06438897154,772.92056608
1625443200000,2021-07-05 00:00:00,ZEC/USD,119.0,119.0,111.327467,111.987561,124856.55939283084,1114.91453406
1625356800000,2021-07-04 00:00:00,ZEC/USD,115.3,126.101727,114.183102,120.500331,130527.90662467116,1083.21616664
1625270400000,2021-07-03 00:00:00,ZEC/USD,119.238208,120.469206,114.327052,115.852789,109926.00749827061,948.8421336
1625184000000,2021-07-02 00:00:00,ZEC/USD,120.903509,122.764502,113.526857,119.347523,159328.3872723031,1334.9953419
1625097600000,2021-07-01 00:00:00,ZEC/USD,131.6904,131.804137,120.0,121.401741,186152.9049215317,1533.3627293
1625011200000,2021-06-30 00:00:00,ZEC/USD,126.925686,133.086201,122.47073,131.436721,166201.9759029458,1264.5018427
1624924800000,2021-06-29 00:00:00,ZEC/USD,118.902849,129.732802,117.003005,126.511413,212239.55619134672,1677.63169471
1624838400000,2021-06-28 00:00:00,ZEC/USD,108.382774,118.410834,105.496544,118.325594,148639.94248582085,1256.19434867
1624752000000,2021-06-27 00:00:00,ZEC/USD,104.908858,108.382094,99.920164,108.187937,137814.70657642448,1273.84540641
1624665600000,2021-06-26 00:00:00,ZEC/USD,101.723367,105.363476,98.273729,104.58105,164874.3275502727,1576.52201379
1624579200000,2021-06-25 00:00:00,ZEC/USD,113.343114,116.686258,101.0,101.983846,146983.16913752488,1441.23971494
1624492800000,2021-06-24 00:00:00,ZEC/USD,112.564196,117.295396,108.90174,113.20429,97333.71354135688,859.80587433
1624406400000,2021-06-23 00:00:00,ZEC/USD,107.864822,118.860655,104.381772,112.763609,220465.1346803574,1955.10889227
1624320000000,2021-06-22 00:00:00,ZEC/USD,103.019039,111.380719,89.05624,107.687972,257854.2597190777,2394.45738396
1624233600000,2021-06-21 00:00:00,ZEC/USD,133.52024,134.072206,103.038079,103.915347,200509.4865247067,1929.5464271
1624147200000,2021-06-20 00:00:00,ZEC/USD,129.691807,133.990981,122.12,133.367305,151901.96359375794,1138.97453048
1624060800000,2021-06-19 00:00:00,ZEC/USD,134.470777,136.845525,128.878998,129.809496,116879.74827327275,900.39443858
1623974400000,2021-06-18 00:00:00,ZEC/USD,142.654835,142.729336,130.000001,133.914663,135806.79960606914,1014.12942066
1623888000000,2021-06-17 00:00:00,ZEC/USD,136.975282,146.738716,136.804366,142.900531,180835.95697694644,1265.46735489
1623801600000,2021-06-16 00:00:00,ZEC/USD,136.18781,143.59113,132.69586,136.948326,202252.78633693993,1476.85475423
1623715200000,2021-06-15 00:00:00,ZEC/USD,138.988987,140.878997,133.831124,136.845844,129392.03507182602,945.531346
1623628800000,2021-06-14 00:00:00,ZEC/USD,133.244021,139.030011,128.33,138.85507,145658.7551597209,1048.99846408
1623542400000,2021-06-13 00:00:00,ZEC/USD,126.253145,132.90392,121.921686,132.90392,229339.21071723275,1725.60155274
1623456000000,2021-06-12 00:00:00,ZEC/USD,123.653737,129.735599,119.171001,125.940733,155374.30304436554,1233.70969299
1623369600000,2021-06-11 00:00:00,ZEC/USD,134.236453,136.198087,123.280955,123.725167,177989.23079452864,1438.58549647
1623283200000,2021-06-10 00:00:00,ZEC/USD,144.999888,151.004316,132.732609,134.110212,127381.97380540415,949.83053047
1623196800000,2021-06-09 00:00:00,ZEC/USD,131.412105,144.984969,125.0,144.607852,216900.99892348153,1499.92545995
1623110400000,2021-06-08 00:00:00,ZEC/USD,135.250772,139.265455,120.276243,131.274883,225931.55019392146,1721.0569534
1623024000000,2021-06-07 00:00:00,ZEC/USD,150.041996,154.549922,135.406165,136.209699,293594.64036868693,2155.46060614
1622937600000,2021-06-06 00:00:00,ZEC/USD,153.420357,156.999999,146.703428,150.070094,227442.4221952832,1515.57459673
1622851200000,2021-06-05 00:00:00,ZEC/USD,156.156636,161.356364,148.541821,153.881029,201761.7857508497,1311.15438376
1622764800000,2021-06-04 00:00:00,ZEC/USD,172.121154,172.450759,146.96,155.761282,341177.0019358784,2190.38388459
1622678400000,2021-06-03 00:00:00,ZEC/USD,162.0,174.499999,160.956515,172.666056,211357.60116922666,1224.08310044
1622592000000,2021-06-02 00:00:00,ZEC/USD,154.158838,169.810285,149.19656,163.217435,219117.6342007751,1342.48914156
1622505600000,2021-06-01 00:00:00,ZEC/USD,161.604179,164.0,148.830931,153.994864,284582.02756894566,1847.99687585
1622419200000,2021-05-31 00:00:00,ZEC/USD,149.232774,162.0,141.550036,161.905728,248994.37138948095,1537.8972348
1622332800000,2021-05-30 00:00:00,ZEC/USD,149.0,159.586909,138.210684,150.397323,365407.79155504383,2429.6163273800016
1622246400000,2021-05-29 00:00:00,ZEC/USD,164.405611,186.376313,142.407577,149.220106,329443.25296911196,2207.7671823200017
1622073600000,2021-05-27 00:00:00,ZEC/USD,158.133429,158.719061,158.133429,158.719061,192.91726666672938,1.21546376
1621987200000,2021-05-26 00:00:00,ZEC/USD,145.628667,159.229999,143.329209,158.056442,470896.0787465035,2979.2906431900037
1621900800000,2021-05-25 00:00:00,ZEC/USD,146.570426,154.09428,130.179161,145.420334,361359.32761929126,2484.9298421999997
1621814400000,2021-05-24 00:00:00,ZEC/USD,114.999291,148.903902,114.671001,148.903902,401498.59023347695,2696.360436769998
1621728000000,2021-05-23 00:00:00,ZEC/USD,142.8479,149.226893,87.721733,114.899457,445882.719185392,3880.6338239300126
1621641600000,2021-05-22 00:00:00,ZEC/USD,156.210087,160.578074,134.0,143.253361,268097.7441026942,1871.4935707700022
1621555200000,2021-05-21 00:00:00,ZEC/USD,182.808916,190.570933,136.935812,156.583711,589317.1444083232,3763.591631880044
1621468800000,2021-05-20 00:00:00,ZEC/USD,148.211089,193.94,135.0,182.046537,591076.502552644,3246.8428803600036
1621382400000,2021-05-19 00:00:00,ZEC/USD,254.553676,261.50263,136.561118,145.7706,768119.9893424653,5269.37523302
1621296000000,2021-05-18 00:00:00,ZEC/USD,236.584877,261.229999,233.626831,255.022799,524815.4974935006,2057.91599634
1621209600000,2021-05-17 00:00:00,ZEC/USD,263.000353,263.000353,225.634527,235.717713,513513.0008181847,2178.508327959998
1621123200000,2021-05-16 00:00:00,ZEC/USD,271.099655,290.425247,246.628789,263.294847,732575.4668840913,2782.3387933000117
1621036800000,2021-05-15 00:00:00,ZEC/USD,306.257693,315.331841,268.000001,270.499493,654168.5330766406,2418.372492389997
1620950400000,2021-05-14 00:00:00,ZEC/USD,296.973379,322.590401,287.332294,306.527531,504198.9086686445,1644.8731604100008
1620864000000,2021-05-13 00:00:00,ZEC/USD,282.028445,324.0,255.0,296.924105,1125673.06905485,3791.113790020012
1620777600000,2021-05-12 00:00:00,ZEC/USD,301.934473,370.6,271.0,271.0,1675076.70969142,6181.094869710037
1620691200000,2021-05-11 00:00:00,ZEC/USD,285.0096,302.0,273.294598,301.97905,607691.6969099209,2012.3637613600047
1620604800000,2021-05-10 00:00:00,ZEC/USD,305.644061,327.810701,267.221543,284.475704,649192.714632476,2282.0673453100094
1620518400000,2021-05-09 00:00:00,ZEC/USD,314.790823,314.790823,288.789927,304.693128,512239.9149761088,1681.1666161900075
1620432000000,2021-05-08 00:00:00,ZEC/USD,318.756986,343.0,296.0,315.958658,548394.4983926828,1735.6527017299927
1620345600000,2021-05-07 00:00:00,ZEC/USD,307.830244,341.65,295.0,319.091667,813455.6952091489,2549.285297410004
1620259200000,2021-05-06 00:00:00,ZEC/USD,291.184115,323.998999,272.000001,308.486349,1189273.3592766472,3855.1895833700155
1620172800000,2021-05-05 00:00:00,ZEC/USD,241.486736,298.891012,238.983473,291.436112,1047868.3534431555,3595.5336703200173
1620086400000,2021-05-04 00:00:00,ZEC/USD,250.113607,265.877179,231.000001,241.732825,756389.9714975087,3129.0329374900107
1620000000000,2021-05-03 00:00:00,ZEC/USD,243.398028,254.22322,242.938017,250.142763,379970.9242457854,1519.0162597100016
1619913600000,2021-05-02 00:00:00,ZEC/USD,257.868169,258.566031,241.201456,243.576863,274936.80419858306,1128.7476191800001
1619827200000,2021-05-01 00:00:00,ZEC/USD,245.889999,258.716,243.28,257.603299,348821.1718626193,1354.102114439999
1619740800000,2021-04-30 00:00:00,ZEC/USD,229.913199,248.0,225.913093,244.89,331911.09085487423,1355.3476697900046
1619654400000,2021-04-29 00:00:00,ZEC/USD,239.477715,240.763051,224.210308,229.609104,301496.9737723641,1313.088063670002
1619568000000,2021-04-28 00:00:00,ZEC/USD,241.792924,243.928855,226.820001,240.244353,370316.09889764024,1541.4143736300027
1619481600000,2021-04-27 00:00:00,ZEC/USD,226.639671,241.710688,222.967047,241.710688,323880.44255514874,1339.9508529600012
1619395200000,2021-04-26 00:00:00,ZEC/USD,202.193418,227.435705,200.627946,226.854336,433422.91802817263,1910.5780637500031
1619308800000,2021-04-25 00:00:00,ZEC/USD,198.473101,215.948622,192.000001,201.797608,347272.15066119115,1720.8932955300002
1619222400000,2021-04-24 00:00:00,ZEC/USD,220.248347,220.248347,197.2164,198.473202,310134.67863494006,1562.6022833800005
1619136000000,2021-04-23 00:00:00,ZEC/USD,224.628365,226.001436,172.98,220.0,926400.7876156006,4210.912670980003
1619049600000,2021-04-22 00:00:00,ZEC/USD,238.306499,248.127062,220.248579,224.694899,555201.4368610522,2470.912509950002
1618963200000,2021-04-21 00:00:00,ZEC/USD,249.545196,254.94,231.781311,237.912783,508378.4686468905,2136.827043240003
1618876800000,2021-04-20 00:00:00,ZEC/USD,225.583828,249.4214,210.0,249.0,764360.72039634,3069.72176866
1618790400000,2021-04-19 00:00:00,ZEC/USD,263.335963,267.946604,222.499999,225.770836,636246.7142120642,2818.10850987
1618704000000,2021-04-18 00:00:00,ZEC/USD,280.831431,285.643781,193.82,261.923186,1437323.2353027484,5487.575411910072
1618617600000,2021-04-17 00:00:00,ZEC/USD,270.67655,298.879999,269.095817,280.835657,906486.6141191704,3227.8188026500147
1618531200000,2021-04-16 00:00:00,ZEC/USD,252.962899,271.769997,236.0,271.005508,623895.6360122944,2302.1511282799993
1618444800000,2021-04-15 00:00:00,ZEC/USD,237.082273,254.699999,235.5,251.938984,354217.85218362726,1405.9668200600001
1618358400000,2021-04-14 00:00:00,ZEC/USD,226.137468,242.67973,218.230327,237.268375,691072.586606002,2912.6198828900056
1618272000000,2021-04-13 00:00:00,ZEC/USD,221.329553,230.999999,217.924918,226.11647,589436.2791872671,2606.7817138099986
1618185600000,2021-04-12 00:00:00,ZEC/USD,222.633791,237.241509,208.723501,221.309133,510130.2461025236,2305.057361110007
1618099200000,2021-04-11 00:00:00,ZEC/USD,205.900207,230.744109,205.900207,223.008625,562770.7966812815,2523.5382563400026
1618012800000,2021-04-10 00:00:00,ZEC/USD,194.495926,209.982881,193.348821,205.830378,596007.7326348035,2895.6257012500046
1617926400000,2021-04-09 00:00:00,ZEC/USD,184.838696,198.643378,183.211526,194.55986,434832.0343875542,2234.9524428500013
1617840000000,2021-04-08 00:00:00,ZEC/USD,171.87993,185.299291,170.427027,184.901777,298638.61287127866,1615.1202963900053
1617753600000,2021-04-07 00:00:00,ZEC/USD,190.521101,193.363386,162.549864,171.73144,497026.2102375497,2894.206269030002
1617667200000,2021-04-06 00:00:00,ZEC/USD,196.651515,199.290668,182.820899,190.503911,461449.9649523054,2422.259797870005
1617580800000,2021-04-05 00:00:00,ZEC/USD,186.701217,199.12,183.000001,196.664207,429450.607349537,2183.674466750002
1617494400000,2021-04-04 00:00:00,ZEC/USD,171.011114,194.985972,169.940489,187.176855,500066.2582434693,2671.62442837
1617408000000,2021-04-03 00:00:00,ZEC/USD,169.353549,178.197938,164.112096,171.515134,307562.2995495338,1793.2079366800006
1617321600000,2021-04-02 00:00:00,ZEC/USD,164.341272,176.998999,164.137131,170.027865,315364.0850051798,1854.7788329000064
1617235200000,2021-04-01 00:00:00,ZEC/USD,157.599098,166.0,152.799129,165.055273,371646.6152559964,2251.649453550002
1617148800000,2021-03-31 00:00:00,ZEC/USD,154.445801,157.558131,147.419803,157.425973,280414.92896330316,1781.24945725
1617062400000,2021-03-30 00:00:00,ZEC/USD,149.528068,155.999999,146.268985,154.50018,242960.5725975166,1572.5585083300007
1616976000000,2021-03-29 00:00:00,ZEC/USD,144.552757,159.052899,141.41448,148.909948,317651.86163935333,2133.18093187
