https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTG
1635897600000,2021-11-03 00:00:00,BTG/USD,66.598447,66.992132,64.0,65.844098,260183.21116491628,3951.5039171
1635811200000,2021-11-02 00:00:00,BTG/USD,65.027271,68.0,64.3,66.44606,256390.61127855413,3858.62775428
1635724800000,2021-11-01 00:00:00,BTG/USD,67.333296,67.439715,64.0,64.756929,265997.47071576235,4107.62948187
1635638400000,2021-10-31 00:00:00,BTG/USD,63.717848,67.98,62.989196,67.058084,286332.4732795557,4269.91730452
1635552000000,2021-10-30 00:00:00,BTG/USD,65.238582,65.379906,63.1594,63.476039,249216.97851417717,3926.15831801
1635465600000,2021-10-29 00:00:00,BTG/USD,64.540212,66.052364,64.026501,65.398372,255390.8960031475,3905.15678285
1635379200000,2021-10-28 00:00:00,BTG/USD,61.386215,65.53978,60.1248,64.507926,259613.90895535317,4024.52729538
1635292800000,2021-10-27 00:00:00,BTG/USD,67.990397,68.619988,60.515997,61.076357,269279.7472624337,4408.90322359
1635206400000,2021-10-26 00:00:00,BTG/USD,68.492673,68.95,67.6687,68.246654,261635.63902882085,3833.67716502
1635120000000,2021-10-25 00:00:00,BTG/USD,67.551856,69.192594,67.42417,68.463081,282663.93317447545,4128.70599812
1635033600000,2021-10-24 00:00:00,BTG/USD,68.589265,69.192595,66.66881,67.629086,269438.95381054195,3984.06912982
1634947200000,2021-10-23 00:00:00,BTG/USD,68.719125,69.702919,68.0,68.366085,266216.254837793,3893.98127504
1634860800000,2021-10-22 00:00:00,BTG/USD,69.158081,70.583704,67.7587,68.689243,272518.7616939171,3967.41541749
1634774400000,2021-10-21 00:00:00,BTG/USD,72.423704,73.512909,68.8763,69.313405,290031.55701216473,4184.35015582
1634688000000,2021-10-20 00:00:00,BTG/USD,70.196881,73.6,68.5,72.449911,287004.59158275346,3961.42089923
1634601600000,2021-10-19 00:00:00,BTG/USD,68.752244,70.4706,67.867602,70.126166,269388.2194188747,3841.47936191
1634515200000,2021-10-18 00:00:00,BTG/USD,68.26859,71.8207,67.630506,68.735417,239220.93345310504,3480.31544572
1634428800000,2021-10-17 00:00:00,BTG/USD,69.28297,70.0679,66.871992,68.408286,182698.76615539606,2670.71106204
1634342400000,2021-10-16 00:00:00,BTG/USD,71.474816,71.704827,69.250099,69.28743,194347.858936763,2804.95118576
1634256000000,2021-10-15 00:00:00,BTG/USD,69.475269,74.895884,68.40502,71.478311,195630.97211276885,2736.927739
1634169600000,2021-10-14 00:00:00,BTG/USD,69.432767,70.387201,68.6791,69.138781,124589.63339885038,1802.02241921
1634083200000,2021-10-13 00:00:00,BTG/USD,69.894333,70.559821,66.932868,69.459634,122566.31351047529,1764.56895109
1633996800000,2021-10-12 00:00:00,BTG/USD,70.227277,73.924425,68.108599,69.85146,149248.2298002805,2136.65154315
1633910400000,2021-10-11 00:00:00,BTG/USD,65.863762,74.557819,65.744359,70.249984,137136.56494733464,1952.12236557
1633824000000,2021-10-10 00:00:00,BTG/USD,67.319119,69.575085,65.602183,65.814047,116529.5856335163,1770.58836138
1633737600000,2021-10-09 00:00:00,BTG/USD,66.506069,70.0,65.5779,67.506012,128736.76380071798,1907.04146174
1633651200000,2021-10-08 00:00:00,BTG/USD,67.967604,70.0,65.1,66.308548,124654.33751591627,1879.91354472
1633564800000,2021-10-07 00:00:00,BTG/USD,73.208506,75.444091,67.4,67.903177,137281.08750349973,2021.71818122
1633478400000,2021-10-06 00:00:00,BTG/USD,62.072737,75.376678,58.1501,72.969096,176702.30362687356,2421.60466983
1633392000000,2021-10-05 00:00:00,BTG/USD,60.407897,62.215703,58.9081,62.094079,112002.09061361944,1803.74831896
1633305600000,2021-10-04 00:00:00,BTG/USD,59.136062,60.510794,55.653315,60.510794,108852.80438206186,1798.89895978
1633219200000,2021-10-03 00:00:00,BTG/USD,59.326211,59.626903,57.3245,58.955085,109767.6841511637,1861.88662354
1633132800000,2021-10-02 00:00:00,BTG/USD,57.758163,60.9,57.15243,59.44526,108469.24060483184,1824.69116301
1633046400000,2021-10-01 00:00:00,BTG/USD,52.968408,60.0,52.176421,57.45911,112462.2608407331,1957.25727114
1632960000000,2021-09-30 00:00:00,BTG/USD,50.855835,53.38,50.855835,53.004333,97386.92613172875,1837.33896117
1632873600000,2021-09-29 00:00:00,BTG/USD,50.5253,53.635989,50.1287,50.926551,108488.14562280629,2130.28653016
1632787200000,2021-09-28 00:00:00,BTG/USD,51.811522,54.552702,50.205905,50.232262,101028.15645857227,2011.22052713
1632700800000,2021-09-27 00:00:00,BTG/USD,53.08536,54.441905,51.8055,51.996749,99117.24026022373,1906.21994964
1632614400000,2021-09-26 00:00:00,BTG/USD,54.539045,55.312228,50.544595,53.126566,95890.60435579027,1804.94640583
1632528000000,2021-09-25 00:00:00,BTG/USD,54.121892,57.208931,52.133147,54.575018,101533.74092069938,1860.44356267
1632441600000,2021-09-24 00:00:00,BTG/USD,57.453829,57.453829,52.2,53.962088,53433.70088758192,990.20817889
1632355200000,2021-09-23 00:00:00,BTG/USD,57.123059,57.680381,56.980718,57.178547,3593.4724483079754,62.84651564
1632268800000,2021-09-22 00:00:00,BTG/USD,52.332062,57.404297,51.0,57.163506,71336.47471396536,1247.93735909
1632182400000,2021-09-21 00:00:00,BTG/USD,55.1269,58.868584,52.361854,52.361854,61997.902522502016,1184.02802396
1632096000000,2021-09-20 00:00:00,BTG/USD,64.469611,65.026682,54.1496,56.916424,88347.56291311282,1552.23319921
1632009600000,2021-09-19 00:00:00,BTG/USD,66.528259,66.738199,64,64.457498,75862.21002429695,1176.93383048
1631923200000,2021-09-18 00:00:00,BTG/USD,65.480982,68.55925,65.0311,66.315321,77099.01347801923,1162.61238452
1631836800000,2021-09-17 00:00:00,BTG/USD,67.400014,68.055814,64.54346,65.227169,76275.89436554938,1169.38839344
1631750400000,2021-09-16 00:00:00,BTG/USD,68.657807,70.568068,66.0,67.354538,87640.48179402713,1301.18154465
1631664000000,2021-09-15 00:00:00,BTG/USD,66.839635,68.960757,64.8557,68.386866,86487.65331818769,1264.68221717
1631577600000,2021-09-14 00:00:00,BTG/USD,65.00333,67.409502,63.761,66.648258,77731.04457753776,1166.28771569
1631491200000,2021-09-13 00:00:00,BTG/USD,66.88311,69.416216,62.000001,64.790522,79015.5615424517,1219.55432837
1631404800000,2021-09-12 00:00:00,BTG/USD,66.212623,69.0,65.000001,66.572455,61353.5019206821,921.60491784
1631318400000,2021-09-11 00:00:00,BTG/USD,65.443121,67.790099,64.002977,66.335906,55131.369659453216,831.09394269
1631232000000,2021-09-10 00:00:00,BTG/USD,69.741055,70.844092,64.4491,65.480976,59863.40123585648,914.21058287
1631145600000,2021-09-09 00:00:00,BTG/USD,69.92,70.800721,68.0171,69.830705,53450.631727165724,765.43164969
1631059200000,2021-09-08 00:00:00,BTG/USD,68.87952,72.212842,62.42,70.189466,69377.19019044179,988.42738297
1630972800000,2021-09-07 00:00:00,BTG/USD,83.490965,83.7083,65.404968,68.753635,78812.37441143014,1146.30120155
1630886400000,2021-09-06 00:00:00,BTG/USD,84.318105,84.999998,82.0,83.127219,77339.15557318825,930.37102051
1630800000000,2021-09-05 00:00:00,BTG/USD,83.382658,84.493444,80.5,84.202176,98394.3183318159,1168.54840345
1630713600000,2021-09-04 00:00:00,BTG/USD,84.684493,87.669,80.916078,83.269066,89737.0552125935,1077.67577473
1630627200000,2021-09-03 00:00:00,BTG/USD,80.639198,86.6568,77.525869,84.510639,99577.62379350483,1178.28506531
1630540800000,2021-09-02 00:00:00,BTG/USD,78.348886,82.0,76.415912,80.154534,72043.30627420952,898.80512903
1630454400000,2021-09-01 00:00:00,BTG/USD,76.346904,78.421201,74.3684,78.387884,83522.06221016639,1065.49708894
1630368000000,2021-08-31 00:00:00,BTG/USD,76.4805,79.710952,74.532603,76.596076,85578.2816531168,1117.26717767
1630281600000,2021-08-30 00:00:00,BTG/USD,77.225788,81.896,75.937701,76.768745,78891.71365721956,1027.65407533
1630195200000,2021-08-29 00:00:00,BTG/USD,76.144505,90.999999,76.13275,77.055214,200345.88485214504,2600.03021797
1630108800000,2021-08-28 00:00:00,BTG/USD,68.990287,77.014,68.851101,75.941024,84931.4866241984,1118.38742949
1630022400000,2021-08-27 00:00:00,BTG/USD,63.962269,69.249999,61.99418,68.723082,68813.42808503125,1001.3146396
1629936000000,2021-08-26 00:00:00,BTG/USD,68.776812,70.709877,62.650974,63.806294,68848.12159916262,1079.0177157
1629849600000,2021-08-25 00:00:00,BTG/USD,66.952826,73.316589,64.936402,68.642725,87254.45347236832,1271.13912614
1629763200000,2021-08-24 00:00:00,BTG/USD,71.904922,72.513998,66.109701,66.844118,69430.14373565247,1038.68740905
1629676800000,2021-08-23 00:00:00,BTG/USD,71.05728,74.45,69.976371,72.195044,63634.69627896947,881.427488
1629590400000,2021-08-22 00:00:00,BTG/USD,72.303574,72.58408,68.715435,71.512601,69888.47055313566,977.28889141
1629504000000,2021-08-21 00:00:00,BTG/USD,71.468813,78.359998,68.987201,72.30236,83782.31367912088,1158.7770258
1629417600000,2021-08-20 00:00:00,BTG/USD,63.750598,72.06,63.514679,72.06,79358.74150824001,1101.287004
1629331200000,2021-08-19 00:00:00,BTG/USD,60.794302,63.949983,59.7601,63.648133,62104.01690494739,975.73980536
1629244800000,2021-08-18 00:00:00,BTG/USD,61.956899,64.999529,59.55,61.604931,57112.51217836383,927.07696042
1629158400000,2021-08-17 00:00:00,BTG/USD,66.751057,69.5,61.727301,61.727301,68718.85536792941,1113.26518825
1629072000000,2021-08-16 00:00:00,BTG/USD,70.615162,71.039098,66.393874,66.740386,73899.10028152887,1107.26210486
1628985600000,2021-08-15 00:00:00,BTG/USD,63.177324,71.14,62.953604,70.175241,86955.10997581056,1239.11380619
1628899200000,2021-08-14 00:00:00,BTG/USD,61.62249,63.6033,59.5391,63.158516,63744.77891902671,1009.28240491
1628812800000,2021-08-13 00:00:00,BTG/USD,57.503816,61.732831,57.331945,61.562354,72044.93520298129,1170.27583453
1628726400000,2021-08-12 00:00:00,BTG/USD,60.027926,62.39,57.0,57.684781,51013.161011480785,884.34349801
1628640000000,2021-08-11 00:00:00,BTG/USD,58.85473,62.0,58.6,60.018806,55344.945913071686,922.12673996
1628553600000,2021-08-10 00:00:00,BTG/USD,59.174888,59.932997,57.5,58.822249,49566.299657458454,842.64543604
1628467200000,2021-08-09 00:00:00,BTG/USD,56.152914,59.6966,54.39465,58.812316,57256.41006049422,973.54455588
1628380800000,2021-08-08 00:00:00,BTG/USD,58.496026,59.35,55.0353,55.995414,46545.55469471821,831.23869206
1628294400000,2021-08-07 00:00:00,BTG/USD,55.540041,59,55.268401,58.504167,44596.1943337901,762.27381092
1628208000000,2021-08-06 00:00:00,BTG/USD,54.727611,56.4,53.491852,55.560815,48305.515266904185,869.4169671
1628121600000,2021-08-05 00:00:00,BTG/USD,53.884841,54.82549,51.280002,54.775591,39304.875162681186,717.56186369
1628035200000,2021-08-04 00:00:00,BTG/USD,53.502675,54.53,50.08,54.039805,47421.32620662665,877.52585722
1627948800000,2021-08-03 00:00:00,BTG/USD,54.457152,57.808799,52.267241,53.214334,31021.0196345278,582.94480646
1627862400000,2021-08-02 00:00:00,BTG/USD,50.379817,59.35,49.11398,54.768722,103462.88591300591,1889.08709451
1627776000000,2021-08-01 00:00:00,BTG/USD,51.790887,53.756013,50.0,50.339304,45447.996179609334,902.8332251
1627689600000,2021-07-31 00:00:00,BTG/USD,50.732509,55,49.99,51.874694,46233.42967749034,891.25209447
1627603200000,2021-07-30 00:00:00,BTG/USD,46.989796,52.442892,46.216801,50.443187,59461.137774512375,1178.77440564
1627516800000,2021-07-29 00:00:00,BTG/USD,46.528921,47.065502,45.546001,46.95206,41047.88358391151,874.25096117
1627430400000,2021-07-28 00:00:00,BTG/USD,46.784965,47.949999,45.954586,46.719059,41043.035180460996,878.50731712
1627344000000,2021-07-27 00:00:00,BTG/USD,44.172698,49.711,43.421301,46.804722,39467.05209640535,843.22799944
1627257600000,2021-07-26 00:00:00,BTG/USD,42.957717,49.151802,42.736772,44.070888,49844.83259986995,1131.01493666
1627171200000,2021-07-25 00:00:00,BTG/USD,42.632813,44.722199,41.0,42.99364,37218.455242177035,865.6735099
1627084800000,2021-07-24 00:00:00,BTG/USD,40.789271,45.0,40.026801,42.632813,43251.15084520143,1014.50380122
1626998400000,2021-07-23 00:00:00,BTG/USD,38.601241,41.1,38.0,40.598323,33568.18280547327,826.83668499
1626912000000,2021-07-22 00:00:00,BTG/USD,38.354977,39.484398,37.5975,38.525482,31775.93555368407,824.80306291
1626825600000,2021-07-21 00:00:00,BTG/USD,35.727715,38.999999,34.740074,38.434584,34722.2729192492,903.41222164
1626739200000,2021-07-20 00:00:00,BTG/USD,38.367603,39.410496,34.848403,35.510007,33414.70772885713,940.99411833
1626652800000,2021-07-19 00:00:00,BTG/USD,38.885441,40.609566,37.627901,38.310431,31117.548559928306,812.24741533
1626566400000,2021-07-18 00:00:00,BTG/USD,38.629067,41.7386,38.1586,38.775837,29770.803667411485,767.76688708
1626480000000,2021-07-17 00:00:00,BTG/USD,38.164073,39.137064,37.1105,38.334537,34420.54378100517,897.89903504
1626393600000,2021-07-16 00:00:00,BTG/USD,40.584762,41.034916,38.000001,38.274201,38466.51107285557,1005.02453527
1626307200000,2021-07-15 00:00:00,BTG/USD,42.782826,43.423106,40.232001,40.782852,33879.26544823799,830.72330126
1626220800000,2021-07-14 00:00:00,BTG/USD,42.54757,45.0,40.464831,42.88233,41004.755768455296,956.21566665
1626134400000,2021-07-13 00:00:00,BTG/USD,43.53098,43.909999,41.812101,42.432073,38954.50278672467,918.04382941
1626048000000,2021-07-12 00:00:00,BTG/USD,44.689594,45.231403,43.046547,43.517432,38627.77997479454,887.63923328
1625961600000,2021-07-11 00:00:00,BTG/USD,44.177242,45.454559,43.160663,44.684179,36152.34004686156,809.06354007
1625875200000,2021-07-10 00:00:00,BTG/USD,45.513731,45.8523,43.78701,44.30632,27880.902151313356,629.27596224
1625788800000,2021-07-09 00:00:00,BTG/USD,45.341082,45.8406,42.749243,45.556089,38164.44124019887,837.74621742
1625702400000,2021-07-08 00:00:00,BTG/USD,46.8,47.695399,43.8636,44.809139,39488.05585112381,881.25004703
1625616000000,2021-07-07 00:00:00,BTG/USD,47.293635,49.0,46.976912,46.976912,35309.07055173343,751.62604455
1625529600000,2021-07-06 00:00:00,BTG/USD,45.668727,49.28,45.305467,47.291131,38208.391448147944,807.93989571
1625443200000,2021-07-05 00:00:00,BTG/USD,48.29815,48.356049,44.46,45.308262,33116.10032424069,730.90643654
1625356800000,2021-07-04 00:00:00,BTG/USD,47.151278,49.579999,46.5993,48.650295,32887.37843430551,675.99545767
1625270400000,2021-07-03 00:00:00,BTG/USD,46.785658,48.4782,44.95,46.7,31260.416601393004,669.38793579
1625184000000,2021-07-02 00:00:00,BTG/USD,47.62035,48.8,44.136201,46.848808,55062.9235000966,1175.33243322
1625097600000,2021-07-01 00:00:00,BTG/USD,50.366963,51.575223,46.424043,47.698395,34515.77052851064,723.6254077
1625011200000,2021-06-30 00:00:00,BTG/USD,47.819948,53.399759,46.5015,50.327568,50762.77899508947,1008.64756658
1624924800000,2021-06-29 00:00:00,BTG/USD,42.287361,51.9508,42.010001,47.787306,41537.03765215383,869.2065138
1624838400000,2021-06-28 00:00:00,BTG/USD,40.850437,42.895612,39.484917,42.198499,38997.34605920787,924.14059702
1624752000000,2021-06-27 00:00:00,BTG/USD,38.3615,40.935208,38.19,40.730601,33688.0397423404,827.09409916
1624665600000,2021-06-26 00:00:00,BTG/USD,38.50388,39.230004,35.760002,38.547972,32431.541650925767,841.32938695
1624579200000,2021-06-25 00:00:00,BTG/USD,41.154063,44.604098,37.370503,38.443293,56109.644024729896,1459.54312563
1624492800000,2021-06-24 00:00:00,BTG/USD,38.069855,48.0,35.5,41.122899,53823.48480694286,1308.84461251
1624406400000,2021-06-23 00:00:00,BTG/USD,35.0462,39.137063,33.626,37.940631,38964.26943874457,1026.98000565
1624320000000,2021-06-22 00:00:00,BTG/USD,38.793676,42.21,30.320001,35.070324,41202.31368712625,1174.84838997
1624233600000,2021-06-21 00:00:00,BTG/USD,52.0196,52.204887,37.709424,39.117466,65681.36725024301,1679.08031799
1624147200000,2021-06-20 00:00:00,BTG/USD,53.058328,53.254858,48.902195,52.183498,46915.322996384006,899.04519234
1624060800000,2021-06-19 00:00:00,BTG/USD,54.259924,54.58,52.5,53.028681,44094.780643140846,831.52701164
1623974400000,2021-06-18 00:00:00,BTG/USD,57.287838,57.327212,52.6243,54.256095,51626.71287374561,951.53757147
1623888000000,2021-06-17 00:00:00,BTG/USD,57.301471,61.3042,56.4107,57.423606,47198.51201578932,821.93570386
1623801600000,2021-06-16 00:00:00,BTG/USD,60.23832,60.326676,55.290211,57.295263,77971.46190162806,1360.87100083
1623715200000,2021-06-15 00:00:00,BTG/USD,59.643075,60.49,59,60.256116,49111.91001742868,815.05269967
1623628800000,2021-06-14 00:00:00,BTG/USD,59.24531,60.8538,56.290002,60.0,62049.1837482,1034.15306247
1623542400000,2021-06-13 00:00:00,BTG/USD,56.366425,60.1978,53.74,59.290056,53664.605631526894,905.11983378
1623456000000,2021-06-12 00:00:00,BTG/USD,57.505526,63.0,52.2927,56.001475,54932.7031830152,980.91529166
1623369600000,2021-06-11 00:00:00,BTG/USD,69.696803,69.696803,57.6,57.6,59334.766089984,1030.11746684
1623283200000,2021-06-10 00:00:00,BTG/USD,70.686546,79.2,67.0,69.456877,94217.06932878804,1356.48294882
1623196800000,2021-06-09 00:00:00,BTG/USD,52.535208,80.5205,49.151655,70.015192,191495.38119727283,2735.0547178
1623110400000,2021-06-08 00:00:00,BTG/USD,50.82189,56.960774,48.0,52.160442,67052.00729008504,1285.49538154
1623024000000,2021-06-07 00:00:00,BTG/USD,56.091151,57.37,50.579545,50.724032,36976.14508697714,728.96699314
1622937600000,2021-06-06 00:00:00,BTG/USD,55.511995,61.0,55.0032,55.85739,92085.27322748526,1648.57815998
1622851200000,2021-06-05 00:00:00,BTG/USD,57.489903,58.910924,54.7,55.943951,43647.16628657499,780.19456092
1622764800000,2021-06-04 00:00:00,BTG/USD,61.583811,61.600053,55.526338,57.301416,51825.87445171567,904.44317208
1622678400000,2021-06-03 00:00:00,BTG/USD,59.987999,62.275028,59.778076,61.458075,46609.102974269954,758.38859213
1622592000000,2021-06-02 00:00:00,BTG/USD,58.139701,59.987999,57.3,59.987999,44874.46859313649,748.05743384
1622505600000,2021-06-01 00:00:00,BTG/USD,59.660764,60.3438,56.680461,58.283219,51086.91885328531,876.52878015
1622419200000,2021-05-31 00:00:00,BTG/USD,56.718313,59.8143,54.1772,59.67942,53856.11354211402,902.42354135
1622332800000,2021-05-30 00:00:00,BTG/USD,56.618799,58.165242,51.450002,56.578719,46510.15357233546,822.0432415999991
1622246400000,2021-05-29 00:00:00,BTG/USD,57.683644,62.701723,53.445583,55.63091,51831.38089827326,931.7011154099988
1622073600000,2021-05-27 00:00:00,BTG/USD,67.730076,68.5,65.9687,68.5,82.11473736499998,1.1987552899999998
1621987200000,2021-05-26 00:00:00,BTG/USD,63.337078,77.8314,60.984146,66.595884,55706.6257854356,836.4875190399996
1621900800000,2021-05-25 00:00:00,BTG/USD,62.081135,66.499991,56.19,63.821214,67963.67697895452,1064.9073046300016
1621814400000,2021-05-24 00:00:00,BTG/USD,49.488869,63.003673,45.7332,62.10653,71988.25003291253,1159.109195649999
1621728000000,2021-05-23 00:00:00,BTG/USD,55.906985,62.6093,42.398,50.154973,76734.17629624602,1529.9415333399945
1621641600000,2021-05-22 00:00:00,BTG/USD,60.237795,68.136347,51.3016,55.308815,48098.29800316135,869.6316853499998
1621555200000,2021-05-21 00:00:00,BTG/USD,68.78106,72.214575,52.643199,60.540192,70775.56571600596,1169.0674141899974
1621468800000,2021-05-20 00:00:00,BTG/USD,61.761765,72.7685,53.718284,69.218065,87977.63443718792,1271.0212924499974
1621382400000,2021-05-19 00:00:00,BTG/USD,86.021323,87.006878,45.642602,61.673069,143757.1607948494,2330.95519853
1621296000000,2021-05-18 00:00:00,BTG/USD,84.53018,91.1671,82.8981,86.524708,83997.37889525782,970.79066589
1621209600000,2021-05-17 00:00:00,BTG/USD,94.433392,94.433428,73.000002,83.973055,186248.15410094312,2217.9513904899986
1621123200000,2021-05-16 00:00:00,BTG/USD,95.119699,101.0,86.5,93.882706,129954.78153457808,1384.2249235399977
1621036800000,2021-05-15 00:00:00,BTG/USD,102.021243,108.999998,93.840995,94.053524,113664.2775515182,1208.5063133999977
1620950400000,2021-05-14 00:00:00,BTG/USD,94.047161,105.999998,93.5496,102.229648,218013.3027983667,2132.5839134099992
1620864000000,2021-05-13 00:00:00,BTG/USD,97.63456,109.999999,73.0,94.779933,183280.10901066152,1933.7438127399976
1620777600000,2021-05-12 00:00:00,BTG/USD,119.795864,122.178423,97.63456,98.272746,102533.7382338137,1043.3588396299997
1620691200000,2021-05-11 00:00:00,BTG/USD,116.5,121.0,105.000001,119.932813,122388.94168164358,1020.47920515
1620604800000,2021-05-10 00:00:00,BTG/USD,125.73009,131.9128,109.5,114.4458,128156.81817880552,1119.8035941800006
1620518400000,2021-05-09 00:00:00,BTG/USD,129.7058,132.22,116.0,125.639068,215351.48507570388,1714.0487310499939
1620432000000,2021-05-08 00:00:00,BTG/USD,127.581581,138.0,122.22,130.148428,138019.09868150315,1060.474573550002
1620345600000,2021-05-07 00:00:00,BTG/USD,136.806513,141,117.000002,124.888161,245955.44418412028,1969.4056042999966
1620259200000,2021-05-06 00:00:00,BTG/USD,127.968953,159.697226,125.1098,136.418519,405627.72207347275,2973.4065803299973
1620172800000,2021-05-05 00:00:00,BTG/USD,103.274753,130.0,102.28,127.316621,292377.9358577319,2296.463207720003
1620086400000,2021-05-04 00:00:00,BTG/USD,94.00459,106,93.94207,104.999999,318559.55623544933,3033.900564469999
1620000000000,2021-05-03 00:00:00,BTG/USD,92.590849,96.82921,92.068302,93.902328,99560.21191374333,1060.25286097
1619913600000,2021-05-02 00:00:00,BTG/USD,94.549603,95.1421,89.01,92.582105,89732.52878647618,969.2210906900009
1619827200000,2021-05-01 00:00:00,BTG/USD,93.890101,95.86,91.8878,94.258485,97419.18925654698,1033.5323048800008
1619740800000,2021-04-30 00:00:00,BTG/USD,88.005258,94.0,86.0566,93.3,94445.21504849993,1012.2745449999993
1619654400000,2021-04-29 00:00:00,BTG/USD,89.351842,89.8,86.0,87.795546,133982.26484633292,1526.0713208199984
1619568000000,2021-04-28 00:00:00,BTG/USD,89.380775,95.86,85.0,89.050007,119153.2778841787,1338.0490569099977
1619481600000,2021-04-27 00:00:00,BTG/USD,85.456302,93.0,82.984002,88.686599,139026.33057158114,1567.6137335200006
1619395200000,2021-04-26 00:00:00,BTG/USD,74.9758,86.5688,73.398373,85.0,146857.85894159973,1727.7395169599968
1619308800000,2021-04-25 00:00:00,BTG/USD,76.888963,80.899998,72.0744,74.342951,105331.93219803361,1416.8381908599997
1619222400000,2021-04-24 00:00:00,BTG/USD,83.5575,85.541033,76.691768,76.868019,97063.55277709759,1262.7299888799994
1619136000000,2021-04-23 00:00:00,BTG/USD,74.0293,110.0,72.5467,82.986793,776292.7347654472,9354.4129939501
1619049600000,2021-04-22 00:00:00,BTG/USD,85.394422,87.369009,71.92009,74.495927,146891.9770801634,1971.812191559995
1618963200000,2021-04-21 00:00:00,BTG/USD,94.329055,95.583913,84.288001,85.44863,86120.7909539458,1007.8662578200003
1618876800000,2021-04-20 00:00:00,BTG/USD,88.744699,96.0,76.000002,93.401702,212829.7915958068,2278.6500356900005
1618790400000,2021-04-19 00:00:00,BTG/USD,95.5056,98.9989,81.0,87.960903,146330.139747546,1663.58159997
1618704000000,2021-04-18 00:00:00,BTG/USD,107.082597,107.865633,85,95.0204,188224.82660767803,1980.888594529996
1618617600000,2021-04-17 00:00:00,BTG/USD,112.017169,113.74073,105.500153,107.149512,110152.86584058541,1028.0295615400041
1618531200000,2021-04-16 00:00:00,BTG/USD,106.5,117.77,100.0,112.273007,325462.09389201656,2898.8454356799807
1618444800000,2021-04-15 00:00:00,BTG/USD,105.549426,107.3,102.5,105.0,126262.21086150006,1202.4972463000006
1618358400000,2021-04-14 00:00:00,BTG/USD,106.9,109.869999,99.275836,105.415289,153900.96830542837,1459.9492138699954
1618272000000,2021-04-13 00:00:00,BTG/USD,105.463182,108.750142,99.341917,106.212851,317768.74198566953,2991.810680099996
1618185600000,2021-04-12 00:00:00,BTG/USD,111.498986,111.523822,99.920571,104.657107,179408.09989499432,1714.2466960699985
1618099200000,2021-04-11 00:00:00,BTG/USD,101.490001,115.590248,101.49,111.22601,251689.49488895191,2262.865447469993
1618012800000,2021-04-10 00:00:00,BTG/USD,99.611291,109.784925,94.771488,102.221917,219314.46953897833,2145.4740429000008
1617926400000,2021-04-09 00:00:00,BTG/USD,96.535674,108.0,91.567664,99.981824,350083.66517930705,3501.473079540008
1617840000000,2021-04-08 00:00:00,BTG/USD,78.704641,99.092904,72.0,96.079712,317561.4657501147,3305.187527520011
1617753600000,2021-04-07 00:00:00,BTG/USD,68.167871,99.0,68,79.080827,570965.5633387365,7220.0251944600495
1617667200000,2021-04-06 00:00:00,BTG/USD,44.57906,71.1111,44.045148,68.64648,333579.713325954,4859.385555180018
1617580800000,2021-04-05 00:00:00,BTG/USD,40.024854,46.8,38.9659,44.216871,123800.32370674187,2799.8436096199994
1617494400000,2021-04-04 00:00:00,BTG/USD,37.590933,40.37703,37.0574,39.945408,37149.95192420598,930.0180867900006
1617408000000,2021-04-03 00:00:00,BTG/USD,39.076625,41.744998,37.3,37.699496,78599.50227083135,2084.895306579996
1617321600000,2021-04-02 00:00:00,BTG/USD,37.690391,39.192521,37.01,38.923,39770.031004856224,1021.7617091400001
1617235200000,2021-04-01 00:00:00,BTG/USD,38.189736,38.9,37.0,37.690392,37798.77025031232,1002.8754874800006
1617148800000,2021-03-31 00:00:00,BTG/USD,35.329999,38.55,35.329999,38.234134,97297.71916890626,2544.786791009998
1617062400000,2021-03-30 00:00:00,BTG/USD,33.363203,35.8543,32.395304,35.028782,81652.26248408265,2331.0049000299996
1616976000000,2021-03-29 00:00:00,BTG/USD,31.851791,34.0,31.14,34.0,39719.92491414,1168.23308571
1616889600000,2021-03-28 00:00:00,BTG/USD,32.685121,33.2608,31.435521,31.951672,26853.099929323085,840.4286301300003
1616803200000,2021-03-27 00:00:00,BTG/USD,31.709316,33.93,31.428137,32.621905,34961.70787850157,1071.72490014
1616716800000,2021-03-26 00:00:00,BTG/USD,30.143698,31.837,30.010001,31.584725,23370.744746870558,739.93820579
1616630400000,2021-03-25 00:00:00,BTG/USD,30.591073,31.7277,29.7,30.107332,46801.43355315316,1554.48624784
1616544000000,2021-03-24 00:00:00,BTG/USD,32.921811,33.731405,30.2911,30.609707,36456.87829436782,1191.0234323500001
1616457600000,2021-03-23 00:00:00,BTG/USD,29.989604,36.9,29.989604,32.862446,111500.43039932496,3392.9437388600036
1616371200000,2021-03-22 00:00:00,BTG/USD,29.0,33.456478,28.628901,30.633216,53720.25440242256,1753.6602883100018
1616284800000,2021-03-21 00:00:00,BTG/USD,30.266123,30.67,28.6,29.256972,32518.58181535365,1111.4814552700002
1616198400000,2021-03-20 00:00:00,BTG/USD,30.407793,31.99,30.112343,30.288389,27322.23536512823,902.0696137100006
1616112000000,2021-03-19 00:00:00,BTG/USD,30.505041,31.169869,29.776,30.5,23351.57987463,765.62556966
1616025600000,2021-03-18 00:00:00,BTG/USD,31.385225,31.599,30.310123,30.507626,32466.043259247574,1064.1943512499981
1615939200000,2021-03-17 00:00:00,BTG/USD,30.78,31.3285,29.111532,30.8791,32580.501317098697,1055.0987987699996
