https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BCH
1635724800000,2021-11-01 00:00:00,BCH/USD,599.897,602.1035,582.0,589.8007,577637.2251534722,979.37697455
1635638400000,2021-10-31 00:00:00,BCH/USD,586.394,604.3491,577.7696,599.8693,587983.3337357794,980.18574002
1635552000000,2021-10-30 00:00:00,BCH/USD,596.3299,603.4995,577.9583,585.7835,552354.2137926935,942.93235264
1635465600000,2021-10-29 00:00:00,BCH/USD,582.2211,597.3683,579.3477,595.6157,564789.0343497607,948.24403445
1635379200000,2021-10-28 00:00:00,BCH/USD,555.0162,594.2673,550.8931,582.0293,687279.1782244937,1180.83261139
1635292800000,2021-10-27 00:00:00,BCH/USD,614.3853,622.8539,525.0002,555.5733,650910.4519658218,1171.60139259
1635206400000,2021-10-26 00:00:00,BCH/USD,624.2155,633.0,605.4416,614.1997,640891.041707606,1043.45710639
1635120000000,2021-10-25 00:00:00,BCH/USD,620.0735,631.9503,619.0,624.2028,659941.4727450513,1057.25490617
1635033600000,2021-10-24 00:00:00,BCH/USD,630.6051,634.0414,610.1756,619.9179,624381.1219809523,1007.19969851
1634947200000,2021-10-23 00:00:00,BCH/USD,627.5036,637.9736,619.2695,630.5227,614473.9448462385,974.54690346
1634860800000,2021-10-22 00:00:00,BCH/USD,627.1409,639.2321,616.7248,627.5228,650460.1181003297,1036.55216687
1634774400000,2021-10-21 00:00:00,BCH/USD,646.1732,657.0,624.9433,627.1148,723200.3876480454,1153.21849787
1634688000000,2021-10-20 00:00:00,BCH/USD,624.0729,649.8639,610.512,646.1923,661639.7322784892,1023.90531778
1634601600000,2021-10-19 00:00:00,BCH/USD,616.3302,630.0,606.465,623.8443,738661.3455024512,1184.0475989
1634515200000,2021-10-18 00:00:00,BCH/USD,616.057,622.7,604.2908,616.3636,775278.8100097436,1257.8270521
1634428800000,2021-10-17 00:00:00,BCH/USD,628.5838,630.7212,595.9466,615.664,600276.6046341915,975.00682943
1634342400000,2021-10-16 00:00:00,BCH/USD,628.7386,649.2682,627.8313,628.0,618692.58786512,985.17928004
1634256000000,2021-10-15 00:00:00,BCH/USD,600.0174,638.6196,589.0,627.6062,625494.3562492488,996.63508144
1634169600000,2021-10-14 00:00:00,BCH/USD,598.816,611.1912,595.6542,599.4527,390527.48065943725,651.47338674
1634083200000,2021-10-13 00:00:00,BCH/USD,593.8678,600.2222,579.0207,598.9391,399785.3346732608,667.48912314
1633996800000,2021-10-12 00:00:00,BCH/USD,604.3883,604.5858,573.0761,593.7045,394141.94160251203,663.86888023
1633910400000,2021-10-11 00:00:00,BCH/USD,589.3168,620.7912,579.7514,604.6873,489804.65713382565,810.01313759
1633824000000,2021-10-10 00:00:00,BCH/USD,618.377,625.4813,587.5099,589.6544,402392.33208336896,682.4206384
1633737600000,2021-10-09 00:00:00,BCH/USD,600.0893,627.3204,597.6119,618.456,392140.6229178499,634.06389932
1633651200000,2021-10-08 00:00:00,BCH/USD,614.1663,619.4508,591.9034,600.0893,442430.34233564173,737.27417292
1633564800000,2021-10-07 00:00:00,BCH/USD,620.4418,638.0558,602.9606,613.6668,434151.753270296,707.4714703
1633478400000,2021-10-06 00:00:00,BCH/USD,598.7867,627.7011,569.9008,620.7623,425164.54833548033,684.9071671
1633392000000,2021-10-05 00:00:00,BCH/USD,558.3128,604.3235,555.6473,598.5521,381794.6337393974,637.86366089
1633305600000,2021-10-04 00:00:00,BCH/USD,576.8764,576.8764,542.0694,556.9201,372150.3678807815,668.22937057
1633219200000,2021-10-03 00:00:00,BCH/USD,558.5242,582.9466,552.2789,576.7364,399501.7642719768,692.693862
1633132800000,2021-10-02 00:00:00,BCH/USD,550.2782,567.4958,542.2722,558.4835,342277.93254755624,612.87026841
1633046400000,2021-10-01 00:00:00,BCH/USD,512.9438,551.8711,510.8642,549.9549,377463.54701637157,686.35363921
1632960000000,2021-09-30 00:00:00,BCH/USD,501.4182,520.3199,499.0042,513.0606,378443.05963924405,737.61863538
1632873600000,2021-09-29 00:00:00,BCH/USD,489.1694,511.5943,487.7298,501.1479,304791.3203249791,608.18636639
1632787200000,2021-09-28 00:00:00,BCH/USD,502.9421,513.6969,488.2683,488.9154,307899.29558171536,629.75986353
1632700800000,2021-09-27 00:00:00,BCH/USD,513.0586,524.7661,502.7794,502.7794,349061.71583038097,694.26415607
1632614400000,2021-09-26 00:00:00,BCH/USD,533.4834,533.7379,498.2675,512.7004,335396.4857235923,654.17636835
1632528000000,2021-09-25 00:00:00,BCH/USD,528.7865,539.4006,519.0056,533.5316,328165.1311619108,615.08096458
1632441600000,2021-09-24 00:00:00,BCH/USD,564.1882,564.1882,495.976,528.7384,210874.2662979219,398.82532893
1632355200000,2021-09-23 00:00:00,BCH/USD,558.0849,560.5899,555.1819,555.394,3479.68469667966,6.26525439
1632268800000,2021-09-22 00:00:00,BCH/USD,516.6669,558.7804,509.0309,558.1908,220350.88275954648,394.75907299
1632182400000,2021-09-21 00:00:00,BCH/USD,552.3937,561.8883,507.19,516.0478,235005.76908086403,455.39535113
1632096000000,2021-09-20 00:00:00,BCH/USD,614.9997,614.9997,544.5,552.5835,262882.43380359194,475.73341188
1632009600000,2021-09-19 00:00:00,BCH/USD,634.3534,651.6577,608.913,614.5884,284793.1845200696,463.38848003
1631923200000,2021-09-18 00:00:00,BCH/USD,624.8483,640.1014,620.5539,634.633,268169.7689856794,422.55881586
1631836800000,2021-09-17 00:00:00,BCH/USD,643.8114,647.9076,618.4163,624.5386,304528.74938079267,487.60596924
1631750400000,2021-09-16 00:00:00,BCH/USD,654.7103,656.3489,632.1999,643.692,320998.3582450596,498.6831563
1631664000000,2021-09-15 00:00:00,BCH/USD,647.3086,658.1164,639.8623,654.7789,288079.4312765813,439.9644388
1631577600000,2021-09-14 00:00:00,BCH/USD,624.7097,649.6709,620.2369,646.8249,319457.0150193948,493.88484429
1631491200000,2021-09-13 00:00:00,BCH/USD,652.7419,668.425,601.0,624.3621,261410.14296719807,418.68355393
1631404800000,2021-09-12 00:00:00,BCH/USD,642.8076,659.9998,631.1303,652.7415,198003.57916872532,303.34148996
1631318400000,2021-09-11 00:00:00,BCH/USD,642.4082,654.594,634.4281,642.9948,220801.37492216012,343.39527306
1631232000000,2021-09-10 00:00:00,BCH/USD,668.8155,678.6875,632.4052,642.4082,243595.4234024156,379.19102434
1631145600000,2021-09-09 00:00:00,BCH/USD,669.1342,679.3825,662.688,668.903,232789.56129694858,348.01691919
1631059200000,2021-09-08 00:00:00,BCH/USD,677.823,684.9358,650.5245,668.3446,273066.5085938719,408.57142946
1630972800000,2021-09-07 00:00:00,BCH/USD,785.2114,786.5986,595.6247,677.6972,515556.5691930172,760.74767491
1630886400000,2021-09-06 00:00:00,BCH/USD,763.9004,802.3361,742.418,785.0988,443986.4960065534,565.51671714
1630800000000,2021-09-05 00:00:00,BCH/USD,710.1992,765.8855,700.01,764.2635,296348.41446055344,387.75685933
1630713600000,2021-09-04 00:00:00,BCH/USD,712.4941,733.0,698.2712,710.1845,265354.6691559921,373.64187638
1630627200000,2021-09-03 00:00:00,BCH/USD,664.3697,720.02,651.9561,711.4055,345087.66739882296,485.07871727
1630540800000,2021-09-02 00:00:00,BCH/USD,657.2037,673.7868,654.4647,664.8171,333688.26602910075,501.92491443
1630454400000,2021-09-01 00:00:00,BCH/USD,637.2038,657.4854,628.3778,657.4095,259841.1782156038,395.25011156
1630368000000,2021-08-31 00:00:00,BCH/USD,633.4819,650.0231,626.3542,637.4559,238866.96820442524,374.71920521
1630281600000,2021-08-30 00:00:00,BCH/USD,659.9948,664.1069,632.8972,633.2784,209686.2068582526,331.11220414
1630195200000,2021-08-29 00:00:00,BCH/USD,645.8275,691.481,645.8275,659.923,314070.600842953,475.92007074
1630108800000,2021-08-28 00:00:00,BCH/USD,635.9409,646.0,622.8802,646.0,187874.27835042,290.82705627
1630022400000,2021-08-27 00:00:00,BCH/USD,610.445,636.5421,602.0,636.1947,211549.10563472428,332.5225841
1629936000000,2021-08-26 00:00:00,BCH/USD,652.4618,657.3717,608.3778,610.444,222312.8626613849,364.18223893
1629849600000,2021-08-25 00:00:00,BCH/USD,638.2996,659.5301,628.9543,652.1255,242418.8618277671,371.73651671
1629763200000,2021-08-24 00:00:00,BCH/USD,678.3534,683.8667,635.6889,638.6859,258264.92724905346,404.36923259
1629676800000,2021-08-23 00:00:00,BCH/USD,672.2582,694.1715,666.163,678.0766,343733.60509213654,506.92444643
1629590400000,2021-08-22 00:00:00,BCH/USD,676.9485,689.7568,654.3203,672.5652,269021.68173969764,399.99346047
1629504000000,2021-08-21 00:00:00,BCH/USD,694.2497,699.9999,672.5889,676.8691,262393.8541799941,387.65819592
1629417600000,2021-08-20 00:00:00,BCH/USD,658.5383,698.7681,650.3872,693.732,244634.96097327297,352.63612025
1629331200000,2021-08-19 00:00:00,BCH/USD,636.3369,658.7757,621.7077,658.6593,322957.9588170793,490.32627159
1629244800000,2021-08-18 00:00:00,BCH/USD,643.4792,656.4558,625.7697,636.2427,223437.71411895892,351.18314775
1629158400000,2021-08-17 00:00:00,BCH/USD,674.2183,690.1289,642.3493,642.9173,218700.5912403887,340.16908744
1629072000000,2021-08-16 00:00:00,BCH/USD,702.6405,715.1423,673.4188,673.4188,275256.77486612974,408.74530807
1628985600000,2021-08-15 00:00:00,BCH/USD,690.6575,708.2904,674.0903,703.2066,261379.8247940426,371.69705858
1628899200000,2021-08-14 00:00:00,BCH/USD,654.6013,690,644.9674,690.0,266591.7622251,386.36487279
1628812800000,2021-08-13 00:00:00,BCH/USD,607.6772,654.6524,604.0129,654.5292,254862.79672749277,389.38338691
1628726400000,2021-08-12 00:00:00,BCH/USD,621.7606,648.3776,594.726,607.6049,249623.23348297417,410.83150166
1628640000000,2021-08-11 00:00:00,BCH/USD,593.0192,631.6936,593.0192,621.9221,317911.21225040517,511.1752939
1628553600000,2021-08-10 00:00:00,BCH/USD,593.0702,607.2683,577.0087,594.1527,257084.0789583899,432.69024774
1628467200000,2021-08-09 00:00:00,BCH/USD,557.6285,600.7936,544.6243,592.7919,207088.60044938998,349.34451778
1628380800000,2021-08-08 00:00:00,BCH/USD,583.6716,589.0125,557.2437,557.9616,243941.4125171782,437.20107713
1628294400000,2021-08-07 00:00:00,BCH/USD,557.4112,591.6993,554.811,583.9646,221788.83165093837,379.79841869
1628208000000,2021-08-06 00:00:00,BCH/USD,548.6413,560.253,539.181,557.2698,171564.0514444492,307.86533102
1628121600000,2021-08-05 00:00:00,BCH/USD,548.4016,550.6179,528.0001,548.1158,175323.27842390872,319.86539783
1628035200000,2021-08-04 00:00:00,BCH/USD,543.3927,553.7653,530.8236,548.582,172679.54912599965,314.77436213
1627948800000,2021-08-03 00:00:00,BCH/USD,545.3008,553.4234,526.4601,543.2559,128465.09405189629,236.47252437
1627862400000,2021-08-02 00:00:00,BCH/USD,529.5581,568.0548,523.3685,545.3007,213207.42631223032,390.99056046
1627776000000,2021-08-01 00:00:00,BCH/USD,546.8105,562.6999,518.4405,529.7051,194349.03554213035,366.90044242
1627689600000,2021-07-31 00:00:00,BCH/USD,551.8894,556.5417,537.1501,545.9176,176492.1634727835,323.29451088
1627603200000,2021-07-30 00:00:00,BCH/USD,539.4827,552.1655,520.0,551.8385,197347.848050544,357.61884691
1627516800000,2021-07-29 00:00:00,BCH/USD,511.7071,547.9645,500.7276,538.9994,218641.50169577292,405.64331184
1627430400000,2021-07-28 00:00:00,BCH/USD,503.7636,519.1459,492.1016,511.0935,174786.7067971812,341.9857752
1627344000000,2021-07-27 00:00:00,BCH/USD,482.9305,505.5558,470.4445,503.3271,159524.29072968112,316.93960196
1627257600000,2021-07-26 00:00:00,BCH/USD,456.9643,517.4423,456.0259,483.0441,260801.9390035798,539.9133102
1627171200000,2021-07-25 00:00:00,BCH/USD,461.574,461.7138,443.6194,456.8949,135754.6984314943,297.12456504
1627084800000,2021-07-24 00:00:00,BCH/USD,459.4337,466.4458,452.881,461.0086,148629.6575518959,322.40105185
1626998400000,2021-07-23 00:00:00,BCH/USD,449.3242,460.0,436.7557,459.4337,157489.61928575803,342.79074279
1626912000000,2021-07-22 00:00:00,BCH/USD,437.4468,451.987,431.0499,449.3622,159704.30609623494,355.40218135
1626825600000,2021-07-21 00:00:00,BCH/USD,407.7425,442.935,402.1191,437.4027,299066.7735795214,683.73325903
1626739200000,2021-07-20 00:00:00,BCH/USD,425.6008,432.1555,395.323,407.9803,311370.41371354315,763.19962928
1626652800000,2021-07-19 00:00:00,BCH/USD,447.0972,451.0708,423.8201,425.6144,141247.30917434784,331.86684749
1626566400000,2021-07-18 00:00:00,BCH/USD,445.8831,461.7028,442.3,447.2677,146348.78378592324,327.20624312
1626480000000,2021-07-17 00:00:00,BCH/USD,448.0071,456.1869,441.8883,445.8832,135239.89917306052,303.30790479
1626393600000,2021-07-16 00:00:00,BCH/USD,465.3758,474.6042,448.0,448.5435,137579.14188322608,306.72419037
1626307200000,2021-07-15 00:00:00,BCH/USD,474.6813,480.9169,455.0001,465.8867,150478.5728785709,322.99392294
1626220800000,2021-07-14 00:00:00,BCH/USD,474.0232,486.7143,455.0,474.631,185274.90413411686,390.35567448
1626134400000,2021-07-13 00:00:00,BCH/USD,488.3966,493.7417,470.5685,473.9859,147195.64397128735,310.54857111
1626048000000,2021-07-12 00:00:00,BCH/USD,501.8826,511.0206,479.6887,488.8731,187746.09424850007,384.03850457
1625961600000,2021-07-11 00:00:00,BCH/USD,503.3311,507.1419,496.0102,501.766,145483.98229200713,289.94388279
1625875200000,2021-07-10 00:00:00,BCH/USD,510.7104,516.3421,490.3405,503.6636,149020.6961380975,295.8734682
1625788800000,2021-07-09 00:00:00,BCH/USD,496.2743,515.3102,477.0012,510.2389,174284.13922394442,341.57360253
1625702400000,2021-07-08 00:00:00,BCH/USD,510.7789,512.6399,484.4956,496.0231,156222.33044673203,314.94970788
1625616000000,2021-07-07 00:00:00,BCH/USD,513.2386,539.0088,508.5545,511.4419,185015.70424607414,361.75312239
1625529600000,2021-07-06 00:00:00,BCH/USD,508.8724,527.6661,502.8796,513.7308,184745.1292133943,359.61466436
1625443200000,2021-07-05 00:00:00,BCH/USD,527.6664,527.8615,488.05,509.2175,144225.56460653522,283.22978807
1625356800000,2021-07-04 00:00:00,BCH/USD,506.5322,542.4766,498.0965,528.3327,196524.11467822664,371.97037904
1625270400000,2021-07-03 00:00:00,BCH/USD,499.1005,517.4083,492.1521,507.1891,212893.99043816148,419.75269271
1625184000000,2021-07-02 00:00:00,BCH/USD,500.4834,507.4541,480.7694,499.2038,147749.76041431812,295.97082477
1625097600000,2021-07-01 00:00:00,BCH/USD,530.3702,530.3702,490.36,500.6861,141200.88215804854,282.01478363
1625011200000,2021-06-30 00:00:00,BCH/USD,524.9634,534.8715,502.1889,530.1801,190043.2169275794,358.45030194
1624924800000,2021-06-29 00:00:00,BCH/USD,504.7375,548.8659,504.6867,524.4875,255754.28738326422,487.62704046
1624838400000,2021-06-28 00:00:00,BCH/USD,480.8416,517.7927,476.0095,504.7375,210938.511363711,417.91725672
1624752000000,2021-06-27 00:00:00,BCH/USD,464.9375,480.656,451.5662,480.4852,138271.6912870739,287.77513082
1624665600000,2021-06-26 00:00:00,BCH/USD,454.9912,468.8626,435.0,464.6085,196931.6885103818,423.86587527
1624579200000,2021-06-25 00:00:00,BCH/USD,488.7529,498.4845,455.1301,455.4289,207679.0418047101,456.00760471
1624492800000,2021-06-24 00:00:00,BCH/USD,477.9978,500.1742,458.9474,488.4244,256744.77455838388,525.65919016
1624406400000,2021-06-23 00:00:00,BCH/USD,448.4921,489.9999,434.9928,477.749,231765.90674976973,485.12065279
1624320000000,2021-06-22 00:00:00,BCH/USD,464.229,483.0414,397.0193,448.0966,345790.5821238604,771.68758282
1624233600000,2021-06-21 00:00:00,BCH/USD,562.7201,564.9828,463.4379,463.8406,313629.5885116822,676.15812094
1624147200000,2021-06-20 00:00:00,BCH/USD,559.8381,567.2669,522.9999,562.5961,291755.9767822491,518.58869406
1624060800000,2021-06-19 00:00:00,BCH/USD,569.175,587.345,559.6013,560.3749,173242.84529562696,309.15525534
1623974400000,2021-06-18 00:00:00,BCH/USD,601.8759,602.0621,551.7037,569.7965,206428.85154290672,362.28522208
1623888000000,2021-06-17 00:00:00,BCH/USD,594.8244,622.0543,587.3411,601.7945,210774.56339593386,350.2434193
1623801600000,2021-06-16 00:00:00,BCH/USD,627.9982,627.9982,590.0001,594.0644,214582.57884964204,361.21097115
1623715200000,2021-06-15 00:00:00,BCH/USD,641.3789,649.8059,618.2831,628.4554,226431.1177893269,360.29783146
1623628800000,2021-06-14 00:00:00,BCH/USD,613.8942,640.9925,599.2895,640.6014,339680.4079104162,530.25236584
1623542400000,2021-06-13 00:00:00,BCH/USD,581.6063,614.4436,561.6738,612.9454,217964.5850613331,355.6019591
1623456000000,2021-06-12 00:00:00,BCH/USD,578.0905,592.757,551.1521,580.8834,171184.39118994673,294.69664857
1623369600000,2021-06-11 00:00:00,BCH/USD,602.8685,610.9109,571.8284,577.7982,188727.2223403243,326.63172426
1623283200000,2021-06-10 00:00:00,BCH/USD,633.2468,637.8236,591.1362,601.9245,191553.23261402122,318.23465005
1623196800000,2021-06-09 00:00:00,BCH/USD,596.1667,634.0054,567.55,632.4874,281595.91810100793,445.21980691
1623110400000,2021-06-08 00:00:00,BCH/USD,596.9239,604.5065,546.9119,596.3892,288928.1754903746,484.4624542
1623024000000,2021-06-07 00:00:00,BCH/USD,656.433,669.9351,593.4466,597.0988,310051.852534649,519.26390161
1622937600000,2021-06-06 00:00:00,BCH/USD,649.5149,669.9999,646.2413,656.3309,254564.88672256356,387.86058484
1622851200000,2021-06-05 00:00:00,BCH/USD,671.8866,689.6647,637.0,649.8639,355676.0634709624,547.30854179
1622764800000,2021-06-04 00:00:00,BCH/USD,718.4863,718.4867,645.0,671.2849,294949.682031136,439.38077861
1622678400000,2021-06-03 00:00:00,BCH/USD,697.1849,734.2625,688.8774,717.5285,306837.591161927,427.63122463
1622592000000,2021-06-02 00:00:00,BCH/USD,691.4294,714.1799,675.7812,698.022,378501.83516218787,542.24914854
1622505600000,2021-06-01 00:00:00,BCH/USD,702.1692,719.6393,670.0305,690.5677,262956.80150336516,380.78352275
1622419200000,2021-05-31 00:00:00,BCH/USD,662.2422,710.0,631.0916,703.5931,315115.5316041334,447.86614821
1622332800000,2021-05-30 00:00:00,BCH/USD,652.0486,688.1173,618.1667,662.1076,282790.04260444385,427.10587010999996
1622246400000,2021-05-29 00:00:00,BCH/USD,689.6772,720.115,620.0,652.026,315043.37542306684,483.1760933200008
1622073600000,2021-05-27 00:00:00,BCH/USD,763.8356,772.9091,761.8758,762.7894,5060.59297685235,6.63432525
1621987200000,2021-05-26 00:00:00,BCH/USD,719.6139,788.6024,709.8728,763.784,427574.80405068316,559.811156100001
1621900800000,2021-05-25 00:00:00,BCH/USD,749.0821,790.0,670.5024,718.8571,790581.490573712,1099.7755890200042
1621814400000,2021-05-24 00:00:00,BCH/USD,554.8342,762.4199,540.6346,750.9801,1032888.9605916634,1375.3879238499974
1621728000000,2021-05-23 00:00:00,BCH/USD,629.4732,659.2346,470.0001,554.0033,826843.3868254905,1492.4881978599958
1621641600000,2021-05-22 00:00:00,BCH/USD,689.21,720.0,601.4311,631.0466,502545.5735717314,796.368403810006
1621555200000,2021-05-21 00:00:00,BCH/USD,817.3671,850.5756,606.1974,689.2099,749170.1510561395,1086.998534200016
1621468800000,2021-05-20 00:00:00,BCH/USD,704.0523,863.9761,615.8133,819.0101,747758.4479345697,913.0027186900011
1621382400000,2021-05-19 00:00:00,BCH/USD,1091.4846,1110.5821,501.6503,697.0,987479.21549081,1416.75640673
1621296000000,2021-05-18 00:00:00,BCH/USD,1067.936,1163.9,1056.3655,1090.3274,455496.7352205108,417.76143131
1621209600000,2021-05-17 00:00:00,BCH/USD,1169.5761,1169.5761,990.0892,1066.6565,783503.01877901,734.541081200002
1621123200000,2021-05-16 00:00:00,BCH/USD,1170.87,1278.37,1089.0001,1168.3268,847585.0246514662,725.4691278600013
1621036800000,2021-05-15 00:00:00,BCH/USD,1298.235,1335.2798,1164.4,1170.8861,554722.4449582227,473.76294326
1620950400000,2021-05-14 00:00:00,BCH/USD,1252.5867,1359.1575,1227.0757,1299.4824,856823.673175702,659.3576590000002
1620864000000,2021-05-13 00:00:00,BCH/USD,1245.9581,1345.89,1124.3806,1249.2569,1122470.5429623052,898.5105809400014
1620777600000,2021-05-12 00:00:00,BCH/USD,1546.067,1632.6437,1203.2036,1231.9387,1390257.98561456,1128.512307969999
1620691200000,2021-05-11 00:00:00,BCH/USD,1320.0628,1546.9,1306.2869,1546.9,1346176.0019086858,870.2411286500004
1620604800000,2021-05-10 00:00:00,BCH/USD,1426.9396,1565.0,1208.832,1323.2299,1432764.578202766,1082.778267180001
1620518400000,2021-05-09 00:00:00,BCH/USD,1399.5323,1427.5601,1286.6129,1426.9396,829847.3651399488,581.5574570500032
1620432000000,2021-05-08 00:00:00,BCH/USD,1343.4867,1445.9637,1329.7276,1402.1304,937894.5056816369,668.9067619399999
1620345600000,2021-05-07 00:00:00,BCH/USD,1500.7541,1505.304,1274.7093,1344.3605,1319180.4482149957,981.2698663900015
1620259200000,2021-05-06 00:00:00,BCH/USD,1458.8002,1598.8888,1270.3265,1507.8095,1986836.6444107168,1317.6973910899997
1620172800000,2021-05-05 00:00:00,BCH/USD,949.316,1474.7269,942.2,1457.0532,2912685.914245589,1999.0250968499909
1620086400000,2021-05-04 00:00:00,BCH/USD,1015.6728,1057.1236,930.7706,950.983,745425.3218372923,783.8471579799979
1620000000000,2021-05-03 00:00:00,BCH/USD,972.1444,1046.9152,971.8285,1015.6771,462832.74726186274,455.6888673200004
1619913600000,2021-05-02 00:00:00,BCH/USD,1003.6726,1007.5369,951.0554,971.7676,443401.41874610586,456.28339404000076
1619827200000,2021-05-01 00:00:00,BCH/USD,995.5189,1029.2289,971.4791,1003.9518,485416.51091167046,483.50579271999953
1619740800000,2021-04-30 00:00:00,BCH/USD,878.6571,997.9087,870.6537,994.3253,471244.1420339777,473.9335728799999
1619654400000,2021-04-29 00:00:00,BCH/USD,909.8447,913.1214,861.3555,880.1559,453446.7515492189,515.18912905
1619568000000,2021-04-28 00:00:00,BCH/USD,890.52,927.56,854.805,908.7548,361764.13586754404,398.0877304500004
1619481600000,2021-04-27 00:00:00,BCH/USD,847.6611,891.5866,833.792,889.4188,417234.359846816,469.1089955000007
1619395200000,2021-04-26 00:00:00,BCH/USD,759.0346,848.8,753.1917,848.1357,554178.3313622233,653.4076225799989
1619308800000,2021-04-25 00:00:00,BCH/USD,771.2163,804.1623,718.5232,758.1262,488257.675388869,644.0321880299995
1619222400000,2021-04-24 00:00:00,BCH/USD,839.1778,839.1778,750.9371,772.5768,306161.73204151343,396.28646892000046
1619136000000,2021-04-23 00:00:00,BCH/USD,854.853,871.5975,689.0409,839.7197,901461.043402971,1073.526134260005
1619049600000,2021-04-22 00:00:00,BCH/USD,912.7269,970.0,845.0,855.0,621011.7142492529,726.3294903500034
1618963200000,2021-04-21 00:00:00,BCH/USD,942.5662,995.8357,903.3101,911.7799,492913.6793949002,540.605994269999
1618876800000,2021-04-20 00:00:00,BCH/USD,894.8637,968.8901,834.9999,939.0831,682294.4574388389,726.5538666799977
1618790400000,2021-04-19 00:00:00,BCH/USD,983.098,1047.8899,876.4287,893.5413,738747.9157165377,826.76415261
1618704000000,2021-04-18 00:00:00,BCH/USD,997.4002,1014.7396,837.0,981.5424,805896.6159399461,821.0512515200016
1618617600000,2021-04-17 00:00:00,BCH/USD,1114.5821,1210.0,993.1165,993.7622,1327125.851217337,1335.4561596500016
1618531200000,2021-04-16 00:00:00,BCH/USD,867.8291,1170.0,823.6724,1106.0079,2135823.7154790587,1931.1107230599875
1618444800000,2021-04-15 00:00:00,BCH/USD,816.1719,875.0,799.4943,866.7896,783942.9583351848,904.4212786299985
1618358400000,2021-04-14 00:00:00,BCH/USD,746.5439,844,745.8021,816.1835,1325011.055273416,1623.4229867099934
1618272000000,2021-04-13 00:00:00,BCH/USD,671.5836,749.99,667.2923,746.0004,628619.2106264398,842.652645530002
1618185600000,2021-04-12 00:00:00,BCH/USD,689.4101,695.1314,654.1,671.3023,433808.1155497269,646.2187237400004
1618099200000,2021-04-11 00:00:00,BCH/USD,672.142,714.9999,671.5,689.321,662527.4828374342,961.1305659300009
1618012800000,2021-04-10 00:00:00,BCH/USD,630.5992,679.4705,625.9082,671.9,841805.0624950107,1252.8725442699965
1617926400000,2021-04-09 00:00:00,BCH/USD,642.9561,648.3779,625.4028,630.95,352982.9639618837,559.4468087199995
1617840000000,2021-04-08 00:00:00,BCH/USD,615.6859,642.3302,612.0061,642.3302,431180.44375913625,671.2753717000014
1617753600000,2021-04-07 00:00:00,BCH/USD,662.8486,692.6079,597.0,616.4249,697405.9538178638,1131.3721327900023
1617667200000,2021-04-06 00:00:00,BCH/USD,646.1191,673.0,617.2693,661.1953,689125.1651053367,1042.2414755599998
1617580800000,2021-04-05 00:00:00,BCH/USD,560.3066,645.7213,554.8504,645.7213,594422.4518091768,920.5557441100004
1617494400000,2021-04-04 00:00:00,BCH/USD,531.7387,563.5665,524.0,559.9949,270208.6929596205,482.51991751999975
1617408000000,2021-04-03 00:00:00,BCH/USD,581.1806,594.3892,530.7276,531.5839,252451.40737019954,474.9041635200004
1617321600000,2021-04-02 00:00:00,BCH/USD,556.4148,596.6784,546.4399,580.9111,313801.12264638656,540.1878577399993
1617235200000,2021-04-01 00:00:00,BCH/USD,541.2876,558.4208,530.2489,555.6922,300580.436623541,540.9117432699992
1617148800000,2021-03-31 00:00:00,BCH/USD,526.0288,543.2387,502.8152,540.6388,486276.16326944187,899.4474005000046
1617062400000,2021-03-30 00:00:00,BCH/USD,518.5,535.0,512.0788,525.3992,370095.48940652923,704.4081707899998
1616976000000,2021-03-29 00:00:00,BCH/USD,496.7632,523.964,492.0506,518.5,293220.85554442,565.51756132
1616889600000,2021-03-28 00:00:00,BCH/USD,500.979,504.7475,488.8724,496.6685,141967.68144074274,285.83991423
1616803200000,2021-03-27 00:00:00,BCH/USD,506.2632,509.0165,486.3799,500.5681,151225.25251416257,302.10725077000023
1616716800000,2021-03-26 00:00:00,BCH/USD,473.2428,507.0,470.4153,506.2267,262671.1047654775,518.88038455
1616630400000,2021-03-25 00:00:00,BCH/USD,474.9406,481.5782,453.2364,473.8768,351804.17994806386,742.39587156
1616544000000,2021-03-24 00:00:00,BCH/USD,511.776,528.3484,446.4707,475.5106,253497.58183131725,533.1060586900003
1616457600000,2021-03-23 00:00:00,BCH/USD,513.0655,533.7712,509.3361,512.4273,175895.59374730202,343.25960725999965
1616371200000,2021-03-22 00:00:00,BCH/USD,523.6091,538.3063,509.0004,512.4504,228093.86289941953,445.1042733100014
1616284800000,2021-03-21 00:00:00,BCH/USD,535.6823,542.5104,516.1319,524.7627,226337.4319394593,431.31387184999863
1616198400000,2021-03-20 00:00:00,BCH/USD,532.5048,550.5877,530.3707,535.6738,149957.46930945033,279.9417655099994
1616112000000,2021-03-19 00:00:00,BCH/USD,528.4046,549.3,518.6475,533.1972,222364.57304740878,417.0400239299996
1616025600000,2021-03-18 00:00:00,BCH/USD,540.2899,545.9403,523.806,528.7883,266640.5074432393,504.2481224399996
1615939200000,2021-03-17 00:00:00,BCH/USD,528.6552,540.3825,512.466,539.5887,185780.11807242624,344.29949713999986
1615852800000,2021-03-16 00:00:00,BCH/USD,525.5512,537.0669,507.0,528.7553,218756.385270332,413.71951311
1615766400000,2021-03-15 00:00:00,BCH/USD,554.2259,568.0659,517.3152,524.9213,294726.54561718035,561.4680631500005
