https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XEM
1637193600000,2021-11-18 00:00:00,XEM/USD,0.19877072,0.20426746,0.17569982,0.17723933,72816.94445367852,410839.65084769
1637107200000,2021-11-17 00:00:00,XEM/USD,0.18815649,0.20165781,0.185134,0.19872882,76440.59834713033,384647.77452576
1637020800000,2021-11-16 00:00:00,XEM/USD,0.19894081,0.2015555,0.18000001,0.18813421,81978.75272723912,435746.12361696
1636934400000,2021-11-15 00:00:00,XEM/USD,0.19720284,0.2003916,0.19446998,0.19890882,80426.40713858578,404338.06373486
1636848000000,2021-11-14 00:00:00,XEM/USD,0.19424619,0.1982463,0.1924576,0.1967284,71796.52632789753,364952.52504416
1636761600000,2021-11-13 00:00:00,XEM/USD,0.19224866,0.19882374,0.19045,0.19481496,69926.96376133332,358940.42100942
1636675200000,2021-11-12 00:00:00,XEM/USD,0.20025406,0.208,0.18889044,0.19226831,79796.63223040104,415027.48024571
1636588800000,2021-11-11 00:00:00,XEM/USD,0.19412347,0.20999997,0.19167483,0.19904641,75081.56314513578,377206.31658283
1636502400000,2021-11-10 00:00:00,XEM/USD,0.20769233,0.21108765,0.186623,0.19422023,104988.21067275536,540562.69356058
1636416000000,2021-11-09 00:00:00,XEM/USD,0.20745859,0.21989955,0.203274,0.20763227,105335.60146978385,507318.06510512
1636329600000,2021-11-08 00:00:00,XEM/USD,0.21530214,0.226,0.201,0.20644898,134887.95303750213,653371.85505834
1636243200000,2021-11-07 00:00:00,XEM/USD,0.22580381,0.22580381,0.21333,0.21515701,89117.32602252625,414196.71161319
1636156800000,2021-11-06 00:00:00,XEM/USD,0.21787255,0.228,0.20919274,0.22603211,99357.79737133211,439573.81706224
1636070400000,2021-11-05 00:00:00,XEM/USD,0.20176349,0.24,0.19783213,0.21729115,146391.2275735468,673710.03178706
1635984000000,2021-11-04 00:00:00,XEM/USD,0.209694,0.21456108,0.19677679,0.2018809,80558.13692367975,399037.9323833
1635897600000,2021-11-03 00:00:00,XEM/USD,0.2149702,0.228,0.2005,0.2092667,138939.21180579212,663933.68751833
1635811200000,2021-11-02 00:00:00,XEM/USD,0.19413123,0.21596334,0.19158618,0.21489772,108050.03972821112,502797.51561911
1635724800000,2021-11-01 00:00:00,XEM/USD,0.19258296,0.202289,0.17881201,0.19423822,92587.13452750018,476667.95199987
1635638400000,2021-10-31 00:00:00,XEM/USD,0.18565922,0.1948,0.17800687,0.19246926,89398.16585508572,464480.22845355
1635552000000,2021-10-30 00:00:00,XEM/USD,0.17312713,0.1859,0.1697,0.18579702,90992.86925013796,489743.42672524
1635465600000,2021-10-29 00:00:00,XEM/USD,0.16719556,0.17408186,0.16548683,0.17319404,71854.10170123486,414876.2954039
1635379200000,2021-10-28 00:00:00,XEM/USD,0.15809088,0.174,0.15774234,0.16878451,68098.58499192963,403464.6603052
1635292800000,2021-10-27 00:00:00,XEM/USD,0.17599272,0.17658338,0.15442418,0.15809495,79099.64024531882,500329.96149035
1635206400000,2021-10-26 00:00:00,XEM/USD,0.175052,0.17967076,0.17417255,0.17593674,69409.32804465637,394512.98259054
1635120000000,2021-10-25 00:00:00,XEM/USD,0.17498567,0.1795,0.17288696,0.17511095,63935.966649033944,365116.89673909
1635033600000,2021-10-24 00:00:00,XEM/USD,0.17592753,0.18197204,0.17020793,0.17467545,72343.03933333924,414156.87970656
1634947200000,2021-10-23 00:00:00,XEM/USD,0.17446476,0.17641,0.17259051,0.17596854,70622.37454671403,401335.23041513
1634860800000,2021-10-22 00:00:00,XEM/USD,0.17356961,0.17893258,0.17179682,0.17465156,78483.00216953193,449369.03036842
1634774400000,2021-10-21 00:00:00,XEM/USD,0.17460842,0.18337294,0.17214296,0.17351769,87672.13104883528,505263.35988472
1634688000000,2021-10-20 00:00:00,XEM/USD,0.16926344,0.175,0.1665,0.17469115,74771.26033985452,428019.73849193
1634601600000,2021-10-19 00:00:00,XEM/USD,0.16970042,0.17114094,0.1665,0.16892529,62467.60557247244,369794.27753223
1634515200000,2021-10-18 00:00:00,XEM/USD,0.16991307,0.17329999,0.1654894,0.16960391,58808.92301266763,346742.73141856
1634428800000,2021-10-17 00:00:00,XEM/USD,0.17436628,0.1797946,0.16812899,0.17020088,48617.59834538045,285648.33710249
1634342400000,2021-10-16 00:00:00,XEM/USD,0.17639792,0.187,0.173836,0.17438388,45199.96485029041,259198.0683667
1634256000000,2021-10-15 00:00:00,XEM/USD,0.17802599,0.19,0.171012,0.17614989,44707.25783532128,253802.3602247
1634169600000,2021-10-14 00:00:00,XEM/USD,0.17693784,0.18129934,0.17559544,0.17796971,35693.250692913185,200558.0089607
1634083200000,2021-10-13 00:00:00,XEM/USD,0.17370893,0.17735071,0.169446,0.17707909,34398.72295433365,194256.26681464
1633996800000,2021-10-12 00:00:00,XEM/USD,0.17895518,0.17895518,0.16877249,0.17426702,48057.41251580168,275768.83173765
1633910400000,2021-10-11 00:00:00,XEM/USD,0.17394747,0.19209999,0.17163938,0.17971035,69110.81967041208,384567.83190513
1633824000000,2021-10-10 00:00:00,XEM/USD,0.18201641,0.18421997,0.172434,0.17439325,47166.302363178715,270459.44933751
1633737600000,2021-10-09 00:00:00,XEM/USD,0.18008981,0.1862,0.17737087,0.18255032,56362.00881755797,308747.79522467
1633651200000,2021-10-08 00:00:00,XEM/USD,0.17377154,0.180865,0.17276862,0.17936796,39542.94464537285,220457.1242566
1633564800000,2021-10-07 00:00:00,XEM/USD,0.17226951,0.1768,0.16730474,0.17362594,40160.36488445205,231303.94504676
1633478400000,2021-10-06 00:00:00,XEM/USD,0.1722235,0.175587,0.16439015,0.17016995,56462.9263025481,331803.15503735
1633392000000,2021-10-05 00:00:00,XEM/USD,0.16403428,0.17404344,0.16138252,0.17228532,38724.63276756374,224770.35633427
1633305600000,2021-10-04 00:00:00,XEM/USD,0.16504118,0.175,0.15902701,0.16471709,35062.39274698938,212864.3284494
1633219200000,2021-10-03 00:00:00,XEM/USD,0.16218012,0.179,0.159,0.16489959,41681.92620961093,252771.55758611
1633132800000,2021-10-02 00:00:00,XEM/USD,0.16189344,0.16644,0.15824579,0.16222937,32367.03366744514,199514.01936311
1633046400000,2021-10-01 00:00:00,XEM/USD,0.15090161,0.16188931,0.14839874,0.16186211,40789.836134047946,252003.61056734
1632960000000,2021-09-30 00:00:00,XEM/USD,0.14832646,0.15171669,0.142848,0.1508566,36940.48827581617,244871.54208577
1632873600000,2021-09-29 00:00:00,XEM/USD,0.14221099,0.1627,0.14120367,0.14734185,35795.00984326238,242938.51233212
1632787200000,2021-09-28 00:00:00,XEM/USD,0.14604503,0.159,0.14107707,0.14207683,31227.12921388224,219790.44164965
1632700800000,2021-09-27 00:00:00,XEM/USD,0.15039803,0.15560641,0.14606056,0.14606056,26495.075602204743,181397.87771733
1632614400000,2021-09-26 00:00:00,XEM/USD,0.15362768,0.16041097,0.14,0.15035772,39842.42112602278,264984.20650448
1632528000000,2021-09-25 00:00:00,XEM/USD,0.15987228,0.17333332,0.15300002,0.15371561,29699.73687659083,193212.2370434
1632441600000,2021-09-24 00:00:00,XEM/USD,0.16502757,0.17386256,0.14983511,0.15837714,23046.3261955191,145515.48408766
1632355200000,2021-09-23 00:00:00,XEM/USD,0.1626298,0.16351681,0.16191852,0.1627515,221.34204,1360.0
1632268800000,2021-09-22 00:00:00,XEM/USD,0.1489,0.16310159,0.14537701,0.16234895,25284.954631923625,155744.49130668
1632182400000,2021-09-21 00:00:00,XEM/USD,0.16009502,0.16586189,0.1489,0.1489,25162.917009296252,168992.05513295
1632096000000,2021-09-20 00:00:00,XEM/USD,0.18055018,0.1808046,0.16,0.16017639,33200.49108271578,207274.56201701
1632009600000,2021-09-19 00:00:00,XEM/USD,0.18465594,0.1862081,0.17947658,0.18074098,30290.139331207854,167588.66379505
1631923200000,2021-09-18 00:00:00,XEM/USD,0.18398372,0.18884504,0.1819755,0.18458558,23728.451860927882,128549.86755156
1631836800000,2021-09-17 00:00:00,XEM/USD,0.1918807,0.1918807,0.18116323,0.1839276,33664.6003008724,183031.80327951
1631750400000,2021-09-16 00:00:00,XEM/USD,0.18992229,0.19288277,0.18694255,0.19176313,26233.41446088715,136801.13826306
1631664000000,2021-09-15 00:00:00,XEM/USD,0.18600809,0.19219999,0.18352009,0.18997922,25829.624197144785,135960.26027028
1631577600000,2021-09-14 00:00:00,XEM/USD,0.18076156,0.1865746,0.17842435,0.18554821,24792.380005172472,133616.91824013
1631491200000,2021-09-13 00:00:00,XEM/USD,0.18784132,0.18900202,0.16985008,0.1806628,40226.544847208956,222660.91772744
1631404800000,2021-09-12 00:00:00,XEM/USD,0.18365569,0.19096332,0.18012762,0.18804821,25827.186168452732,137343.430009
1631318400000,2021-09-11 00:00:00,XEM/USD,0.18195424,0.187,0.17806719,0.18343851,31881.86918609091,173801.39637032
1631232000000,2021-09-10 00:00:00,XEM/USD,0.19341076,0.19868281,0.17732688,0.1818729,29280.89158209728,160996.45181936
1631145600000,2021-09-09 00:00:00,XEM/USD,0.19083704,0.1951,0.18820001,0.19319002,20090.886336369116,103995.46693131
1631059200000,2021-09-08 00:00:00,XEM/USD,0.19255492,0.19442199,0.175,0.1900588,44026.347498308154,231645.93009273
1630972800000,2021-09-07 00:00:00,XEM/USD,0.23676675,0.2368823,0.18319472,0.19246795,99115.068761975,514969.21311821
1630886400000,2021-09-06 00:00:00,XEM/USD,0.23992368,0.24177038,0.2177,0.2366362,54374.1393146835,229779.46448888
1630800000000,2021-09-05 00:00:00,XEM/USD,0.21682085,0.24276266,0.21682085,0.24210471,100899.54114625718,416759.92650559
1630713600000,2021-09-04 00:00:00,XEM/USD,0.20731653,0.21979229,0.2065727,0.21707727,60954.24657903442,280795.15915708
1630627200000,2021-09-03 00:00:00,XEM/USD,0.20284257,0.21065301,0.197,0.20725433,30095.496876512087,145210.46135206
1630540800000,2021-09-02 00:00:00,XEM/USD,0.20055924,0.20499999,0.19764102,0.20310998,26905.745402283,132468.8496463
1630454400000,2021-09-01 00:00:00,XEM/USD,0.19305977,0.20073619,0.18946292,0.20073619,39817.10698308135,198355.39861089
1630368000000,2021-08-31 00:00:00,XEM/USD,0.19022303,0.1959,0.18720001,0.19324222,26006.521716725452,134579.91590412
1630281600000,2021-08-30 00:00:00,XEM/USD,0.19463725,0.19622846,0.19004277,0.19023031,19300.745972754597,101459.88813641
1630195200000,2021-08-29 00:00:00,XEM/USD,0.19481765,0.1982669,0.19356606,0.19473428,42087.78743429248,216129.31957482
1630108800000,2021-08-28 00:00:00,XEM/USD,0.20091898,0.20336838,0.1932,0.1946161,39057.71306334016,200691.06853616
1630022400000,2021-08-27 00:00:00,XEM/USD,0.19253819,0.21,0.18604556,0.20076838,56113.797576592595,279495.19529217
1629936000000,2021-08-26 00:00:00,XEM/USD,0.20885132,0.20908754,0.1879407,0.19272192,27611.51181143841,143271.25742333
1629849600000,2021-08-25 00:00:00,XEM/USD,0.20008788,0.21966,0.19161042,0.20912733,26363.815954582307,126065.85640711
1629763200000,2021-08-24 00:00:00,XEM/USD,0.21391439,0.21781889,0.1949334,0.20015903,26710.581921015804,133446.79938255
1629676800000,2021-08-23 00:00:00,XEM/USD,0.20466833,0.2156,0.20360513,0.21366607,34857.84135503966,163141.67876556
1629590400000,2021-08-22 00:00:00,XEM/USD,0.20568219,0.20906906,0.19756362,0.20469985,19574.97692959765,95627.70529435
1629504000000,2021-08-21 00:00:00,XEM/USD,0.20783406,0.21186652,0.2017,0.20544253,39550.46013722073,192513.49823827
1629417600000,2021-08-20 00:00:00,XEM/USD,0.20493283,0.21,0.19888271,0.20785179,43988.203692443356,211632.54688566
1629331200000,2021-08-19 00:00:00,XEM/USD,0.19286949,0.209,0.18841001,0.2034098,24142.236183751065,118687.67475191
1629244800000,2021-08-18 00:00:00,XEM/USD,0.19940667,0.212,0.19,0.19315707,34171.35998149491,176909.70349413
1629158400000,2021-08-17 00:00:00,XEM/USD,0.213,0.22,0.19916785,0.19940688,72050.45656059364,361323.82473761
1629072000000,2021-08-16 00:00:00,XEM/USD,0.2169045,0.22878497,0.21295928,0.21407265,75794.50772472503,354059.74431916
1628985600000,2021-08-15 00:00:00,XEM/USD,0.21344296,0.218,0.20461038,0.21679651,64167.20299717132,295978.94817205
1628899200000,2021-08-14 00:00:00,XEM/USD,0.20292427,0.21355211,0.19573133,0.21309067,99018.26352115528,464676.67271005
1628812800000,2021-08-13 00:00:00,XEM/USD,0.18801856,0.20315484,0.18603323,0.20315484,33957.290896166196,167149.80010403
1628726400000,2021-08-12 00:00:00,XEM/USD,0.19481688,0.20288537,0.18126882,0.18791034,54801.117124579796,291634.38863758
1628640000000,2021-08-11 00:00:00,XEM/USD,0.18908031,0.20462322,0.18820001,0.19492449,62576.67782599065,321030.35296381
1628553600000,2021-08-10 00:00:00,XEM/USD,0.18284899,0.19235852,0.1783619,0.18919783,33480.85270281918,176962.13906269
1628467200000,2021-08-09 00:00:00,XEM/USD,0.1758739,0.18694381,0.17029941,0.18308587,17890.78615125114,97718.00604411
1628380800000,2021-08-08 00:00:00,XEM/USD,0.18492035,0.18803461,0.1730126,0.1758681,41130.117738244975,233869.11974511
1628294400000,2021-08-07 00:00:00,XEM/USD,0.1725538,0.18514033,0.17124581,0.18483325,69705.55364770346,377126.70013487
1628208000000,2021-08-06 00:00:00,XEM/USD,0.16860607,0.17453272,0.16510012,0.17254038,26077.62479591675,151139.25676944
1628121600000,2021-08-05 00:00:00,XEM/USD,0.16642966,0.16981359,0.16040415,0.16831067,39050.82133175529,232016.31442472
1628035200000,2021-08-04 00:00:00,XEM/USD,0.16500233,0.16815658,0.16000001,0.16637833,31464.82913615439,189116.14953795
1627948800000,2021-08-03 00:00:00,XEM/USD,0.17036532,0.17231975,0.1627,0.16608307,36307.80197682953,218612.30031953
1627862400000,2021-08-02 00:00:00,XEM/USD,0.16952939,0.17381325,0.1661465,0.17039829,22586.262783830294,132549.82068089
1627776000000,2021-08-01 00:00:00,XEM/USD,0.17552712,0.18499,0.16895398,0.16979056,40058.55382226681,235929.21669065
1627689600000,2021-07-31 00:00:00,XEM/USD,0.171,0.17861585,0.16589437,0.17591126,36032.015066138345,204830.63486748
1627603200000,2021-07-30 00:00:00,XEM/USD,0.16814925,0.172,0.161,0.17032462,53816.20721246767,315962.58493028
1627516800000,2021-07-29 00:00:00,XEM/USD,0.16191177,0.16893688,0.15711875,0.16854411,21689.170327078195,128685.42440954
1627430400000,2021-07-28 00:00:00,XEM/USD,0.16108019,0.16643279,0.15575075,0.16181843,36967.84050918672,228452.59658734
1627344000000,2021-07-27 00:00:00,XEM/USD,0.15201856,0.16623956,0.15060088,0.16007141,23307.649626559836,145607.82357424
1627257600000,2021-07-26 00:00:00,XEM/USD,0.1494561,0.17209531,0.14860506,0.15221881,38799.99055645877,254896.16267831
1627171200000,2021-07-25 00:00:00,XEM/USD,0.1464325,0.15383001,0.14171142,0.14949761,21532.50891997372,144032.46259237
1627084800000,2021-07-24 00:00:00,XEM/USD,0.14517663,0.14962805,0.14307668,0.14645762,16195.600267893098,110582.16204724
1626998400000,2021-07-23 00:00:00,XEM/USD,0.14644057,0.14974499,0.13737002,0.14536227,16294.866338053644,112098.32054806
1626912000000,2021-07-22 00:00:00,XEM/USD,0.14120601,0.15006125,0.13617441,0.1458708,28195.907206785534,193293.70378983
1626825600000,2021-07-21 00:00:00,XEM/USD,0.13245796,0.1447,0.12299104,0.14127018,33034.94887136635,233842.33580906
1626739200000,2021-07-20 00:00:00,XEM/USD,0.13299101,0.13860642,0.11626746,0.13195416,38700.17658046569,293285.00579645
1626652800000,2021-07-19 00:00:00,XEM/USD,0.1451507,0.15870124,0.13163797,0.13311985,37137.70413843443,278979.4620294
1626566400000,2021-07-18 00:00:00,XEM/USD,0.16201822,0.16201822,0.14416843,0.14516193,44786.670353760404,308529.03618573
1626480000000,2021-07-17 00:00:00,XEM/USD,0.1491,0.17103658,0.1491,0.16130248,87907.39818706775,544984.78998629
1626393600000,2021-07-16 00:00:00,XEM/USD,0.12458361,0.15408501,0.12225648,0.1425,72135.21635820606,506212.04461899
1626307200000,2021-07-15 00:00:00,XEM/USD,0.1172374,0.12695976,0.11512829,0.12447558,25587.36854894072,205561.35226637
1626220800000,2021-07-14 00:00:00,XEM/USD,0.11837515,0.11968149,0.112,0.11731026,18370.672692324188,156599.02801617
1626134400000,2021-07-13 00:00:00,XEM/USD,0.12158484,0.12410838,0.11669007,0.11871222,16139.063307617127,135951.15403972
1626048000000,2021-07-12 00:00:00,XEM/USD,0.12352547,0.12549399,0.11929488,0.12173011,16755.688323288046,137646.2103196
1625961600000,2021-07-11 00:00:00,XEM/USD,0.12318966,0.1252,0.1207064,0.12331421,12221.920743186127,99112.02239536
1625875200000,2021-07-10 00:00:00,XEM/USD,0.1250727,0.12615982,0.1207127,0.12291746,11678.399670934554,95010.09596956
1625788800000,2021-07-09 00:00:00,XEM/USD,0.12303062,0.1263,0.11639085,0.12488875,26519.41667763868,212344.31986579
1625702400000,2021-07-08 00:00:00,XEM/USD,0.1317,0.1317,0.12206154,0.12329841,18746.2123070293,152039.36779906
1625616000000,2021-07-07 00:00:00,XEM/USD,0.13345586,0.13596371,0.131089,0.1318449,13855.589041698608,105090.06447499
1625529600000,2021-07-06 00:00:00,XEM/USD,0.13158128,0.13857981,0.12847016,0.13392426,16216.950654621973,121090.46303203
1625443200000,2021-07-05 00:00:00,XEM/USD,0.13596511,0.13737477,0.12630006,0.1328702,19360.081965939153,145706.72706099
1625356800000,2021-07-04 00:00:00,XEM/USD,0.132,0.14099996,0.13080001,0.13761576,14174.26708729452,102998.86500859
1625270400000,2021-07-03 00:00:00,XEM/USD,0.13208611,0.13677916,0.12898391,0.13361,11784.995262033646,88204.44025173
1625184000000,2021-07-02 00:00:00,XEM/USD,0.12853411,0.1326048,0.12402489,0.13247514,13728.290779826364,103629.18491595
1625097600000,2021-07-01 00:00:00,XEM/USD,0.13532412,0.13702864,0.12491186,0.12908661,21178.653748208904,164065.45766605
1625011200000,2021-06-30 00:00:00,XEM/USD,0.12869994,0.1355,0.11970468,0.13525634,16372.854966795576,121050.55457508
1624924800000,2021-06-29 00:00:00,XEM/USD,0.11769494,0.13551039,0.11767369,0.12769154,21445.861424739927,167950.52690836
1624838400000,2021-06-28 00:00:00,XEM/USD,0.114,0.11850357,0.11106727,0.1174903,23437.737460925757,199486.5743038
1624752000000,2021-06-27 00:00:00,XEM/USD,0.10937632,0.11499442,0.10633974,0.11370385,15065.434702516437,132497.13798184
1624665600000,2021-06-26 00:00:00,XEM/USD,0.10851541,0.11216318,0.10387235,0.10934136,10843.635793404337,99172.31497216
1624579200000,2021-06-25 00:00:00,XEM/USD,0.11826554,0.12127743,0.10650019,0.1084993,29156.84754467593,268728.43921275
1624492800000,2021-06-24 00:00:00,XEM/USD,0.11470149,0.127,0.10875449,0.11856912,14167.993123397064,119491.42511471
1624406400000,2021-06-23 00:00:00,XEM/USD,0.10290886,0.12949911,0.09355701,0.11474066,26499.326493836834,230949.74783862
1624320000000,2021-06-22 00:00:00,XEM/USD,0.11835931,0.12792234,0.09130005,0.10301847,19977.733705426373,193923.80517228
1624233600000,2021-06-21 00:00:00,XEM/USD,0.14535102,0.14607898,0.11740014,0.11905719,23266.16412386532,195420.06764871
1624147200000,2021-06-20 00:00:00,XEM/USD,0.15335893,0.15346473,0.136,0.14565176,18976.77035882668,130288.64435848
1624060800000,2021-06-19 00:00:00,XEM/USD,0.15445534,0.155,0.15,0.15316192,19814.253806823963,129368.01658548
1623974400000,2021-06-18 00:00:00,XEM/USD,0.16457222,0.16662122,0.1485,0.15381196,21863.68028998514,142145.5151471
1623888000000,2021-06-17 00:00:00,XEM/USD,0.16746775,0.17269999,0.1612164,0.16421726,16003.05302983535,97450.49350985
1623801600000,2021-06-16 00:00:00,XEM/USD,0.17785663,0.17858736,0.165298,0.16765432,22098.798692508823,131811.68664493
1623715200000,2021-06-15 00:00:00,XEM/USD,0.17395223,0.18099993,0.1698226,0.1785932,22223.736907497812,124437.75523087
1623628800000,2021-06-14 00:00:00,XEM/USD,0.16752737,0.17392468,0.16272073,0.17392468,18656.37006924158,107266.95066647
1623542400000,2021-06-13 00:00:00,XEM/USD,0.16046813,0.1695917,0.15543883,0.16632704,20700.79303417903,124458.3745023
1623456000000,2021-06-12 00:00:00,XEM/USD,0.1602,0.16338765,0.15344813,0.16004923,15778.557686950513,98585.65197065
1623369600000,2021-06-11 00:00:00,XEM/USD,0.17071787,0.17417431,0.16317043,0.16550006,19468.70132616061,117635.61491253
1623283200000,2021-06-10 00:00:00,XEM/USD,0.17476401,0.178,0.1668629,0.16997507,16861.789065348137,99201.54211643
1623196800000,2021-06-09 00:00:00,XEM/USD,0.165,0.17581735,0.15885112,0.174,22763.39674216416,130824.11920784
1623110400000,2021-06-08 00:00:00,XEM/USD,0.17184134,0.17297922,0.15440803,0.16527064,21396.613654491433,129464.09389164
1623024000000,2021-06-07 00:00:00,XEM/USD,0.18749914,0.19215713,0.16972341,0.17104752,23565.16129084264,137769.6752975
1622937600000,2021-06-06 00:00:00,XEM/USD,0.18282573,0.19083807,0.17993151,0.18741976,21949.038167652405,117111.65443629
1622851200000,2021-06-05 00:00:00,XEM/USD,0.18738068,0.19467903,0.17729059,0.18157832,17697.535086516447,97465.02273243
1622764800000,2021-06-04 00:00:00,XEM/USD,0.20645727,0.20645727,0.18070001,0.18761648,41139.087482915456,219272.24880733
1622678400000,2021-06-03 00:00:00,XEM/USD,0.19365953,0.20999999,0.19264512,0.20626654,26993.50597384357,130867.10997258
1622592000000,2021-06-02 00:00:00,XEM/USD,0.18906333,0.19999999,0.1866224,0.1948,24407.764260494878,125296.53111137
1622505600000,2021-06-01 00:00:00,XEM/USD,0.1953529,0.198,0.1851,0.18853563,22022.489688552105,116808.10512343
1622419200000,2021-05-31 00:00:00,XEM/USD,0.18559132,0.1985,0.17537466,0.19600627,36683.764990905154,187156.07919535
1622332800000,2021-05-30 00:00:00,XEM/USD,0.1791243,0.18889012,0.16820049,0.18591722,24052.589139695043,129372.57312525997
1622246400000,2021-05-29 00:00:00,XEM/USD,0.18086914,0.19066222,0.1721,0.17893825,20898.918885778057,116794.02746913004
1622073600000,2021-05-27 00:00:00,XEM/USD,0.21440001,0.21690001,0.21440001,0.21690001,142.98941792709178,659.2411772
1621987200000,2021-05-26 00:00:00,XEM/USD,0.18921644,0.22,0.18737166,0.21299999,44155.694390937984,207303.73926749005
1621900800000,2021-05-25 00:00:00,XEM/USD,0.19262283,0.19799999,0.17100002,0.18856455,47706.230687388976,252996.81561242012
1621814400000,2021-05-24 00:00:00,XEM/USD,0.16584949,0.2,0.15835642,0.1912997,30959.23275715703,161836.28493487983
1621728000000,2021-05-23 00:00:00,XEM/USD,0.19620353,0.2243,0.14,0.16533369,41633.57311871196,251815.42321296985
1621641600000,2021-05-22 00:00:00,XEM/USD,0.21823512,0.22499999,0.18607299,0.19773826,36500.75192383744,184591.24665018008
1621555200000,2021-05-21 00:00:00,XEM/USD,0.22516904,0.24,0.1834,0.21334461,44091.85497526114,206669.64576822985
1621468800000,2021-05-20 00:00:00,XEM/USD,0.20742738,0.23999999,0.194,0.22437809,49660.60769058117,221325.5656583099
1621382400000,2021-05-19 00:00:00,XEM/USD,0.28931267,0.29299976,0.2,0.20882612,73077.9824348813,349946.56049196
1621296000000,2021-05-18 00:00:00,XEM/USD,0.27547849,0.295,0.27304689,0.28858773,46123.59515181885,159825.21208306
1621209600000,2021-05-17 00:00:00,XEM/USD,0.29904209,0.3,0.26,0.27388064,87650.84703409688,320033.0152364799
1621123200000,2021-05-16 00:00:00,XEM/USD,0.30093983,0.32546182,0.2823,0.2990849,70953.62772542673,237235.74050521018
1621036800000,2021-05-15 00:00:00,XEM/USD,0.32404881,0.3329891,0.29990001,0.30559115,55474.84925460607,181532.90517283004
1620950400000,2021-05-14 00:00:00,XEM/USD,0.3095545,0.36,0.30490817,0.32406928,93573.5965055328,288745.6549585101
1620864000000,2021-05-13 00:00:00,XEM/USD,0.3173262,0.345,0.28861701,0.30954669,138598.14767122414,447745.5328991699
1620777600000,2021-05-12 00:00:00,XEM/USD,0.36262914,0.37188322,0.31,0.31366809,77909.16221154858,248380.8990947998
1620691200000,2021-05-11 00:00:00,XEM/USD,0.36375361,0.37499911,0.33324175,0.36325446,80122.4236717865,220568.3136603099
1620604800000,2021-05-10 00:00:00,XEM/USD,0.37939695,0.38999997,0.34,0.3639125,93424.57501666572,256722.63254674055
1620518400000,2021-05-09 00:00:00,XEM/USD,0.38748661,0.39382222,0.35193053,0.37836819,112668.71737609273,297775.34252045007
1620432000000,2021-05-08 00:00:00,XEM/USD,0.39883417,0.41000188,0.38,0.385,86830.24582076457,225533.1060279599
1620345600000,2021-05-07 00:00:00,XEM/USD,0.3916642,0.435,0.3645,0.39797753,258203.64500856248,648789.505800899
1620259200000,2021-05-06 00:00:00,XEM/USD,0.36995024,0.395,0.33,0.39283838,225518.13829233442,574073.5879532301
1620172800000,2021-05-05 00:00:00,XEM/USD,0.32503201,0.379,0.321,0.36851453,162714.43043229706,441541.42424803996
1620086400000,2021-05-04 00:00:00,XEM/USD,0.3469,0.35278962,0.3123609,0.32400588,77641.77880980587,239630.77092861975
1620000000000,2021-05-03 00:00:00,XEM/USD,0.34252174,0.3593,0.34240112,0.34995813,92373.33168890352,263955.38143064006
1619913600000,2021-05-02 00:00:00,XEM/USD,0.35166279,0.35210657,0.3303,0.34256162,48866.768384396724,142651.03132218
1619827200000,2021-05-01 00:00:00,XEM/USD,0.35309999,0.3554,0.33603145,0.35259999,72418.20946753066,205383.46999820013
1619740800000,2021-04-30 00:00:00,XEM/USD,0.33492363,0.355123,0.32722718,0.3543,87206.4943669688,246137.43823587013
1619654400000,2021-04-29 00:00:00,XEM/USD,0.3330001,0.34773464,0.32000001,0.33492916,79449.1029200655,237211.66266940002
1619568000000,2021-04-28 00:00:00,XEM/USD,0.34859172,0.36000875,0.31270001,0.3330001,106542.95021881527,319948.70337521
1619481600000,2021-04-27 00:00:00,XEM/USD,0.31482662,0.351,0.31028638,0.34866727,141683.80321143658,406358.1970611597
1619395200000,2021-04-26 00:00:00,XEM/USD,0.26981159,0.3166,0.26817009,0.31608664,109415.15223090157,346155.5737721201
1619308800000,2021-04-25 00:00:00,XEM/USD,0.2716,0.30099999,0.2522,0.26908939,116132.69300317613,431576.6333380002
1619222400000,2021-04-24 00:00:00,XEM/USD,0.29057457,0.305,0.27000002,0.27087753,67969.24732842541,250922.42729925
1619136000000,2021-04-23 00:00:00,XEM/USD,0.319,0.333,0.24513752,0.29010811,117345.8045233145,404489.9142023796
1619049600000,2021-04-22 00:00:00,XEM/USD,0.35980032,0.37326981,0.3144,0.31590631,103017.12688454182,326100.2506867996
1618963200000,2021-04-21 00:00:00,XEM/USD,0.37488934,0.38513949,0.35618,0.35983927,66320.69473677018,184306.43975230993
1618876800000,2021-04-20 00:00:00,XEM/USD,0.38507141,0.3935,0.3568,0.37327951,147508.7949081317,395169.81499502
1618790400000,2021-04-19 00:00:00,XEM/USD,0.41652156,0.4234,0.37379762,0.38085,144610.61271239736,379704.90406301
1618704000000,2021-04-18 00:00:00,XEM/USD,0.47870829,0.47884408,0.38,0.4139715,246903.44788200487,596426.19813684
1618617600000,2021-04-17 00:00:00,XEM/USD,0.4561847,0.52739999,0.43,0.47751449,321778.1796536173,673860.5558411794
1618531200000,2021-04-16 00:00:00,XEM/USD,0.44217636,0.45989421,0.4011,0.45690128,254135.31517594997,556214.9337291197
1618444800000,2021-04-15 00:00:00,XEM/USD,0.42035533,0.445,0.41102977,0.44217636,156350.54010443468,353593.1683557997
