https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AMP,Volume USD
1636430400000,2021-11-09 04:00:00,AMP/USD,0.06099,0.0622,0.05846,0.05988,132438730.63279757,7930431.190291919
1636344000000,2021-11-08 04:00:00,AMP/USD,0.06077,0.06449,0.06006,0.06099,113118908.71898074,6899122.2427706355
1636257600000,2021-11-07 04:00:00,AMP/USD,0.05881,0.06859,0.05667,0.06077,166677501.04878742,10128991.738734812
1636171200000,2021-11-06 04:00:00,AMP/USD,0.0619,0.06501,0.05786,0.05881,108988961.32643382,6409640.815607573
1636084800000,2021-11-05 04:00:00,AMP/USD,0.06922,0.07061,0.05759,0.0619,211850804.52577013,13113564.80014517
1635998400000,2021-11-04 04:00:00,AMP/USD,0.06288,0.07919,0.0602,0.06922,257305569.25646305,17810691.50393237
1635912000000,2021-11-03 04:00:00,AMP/USD,0.05557,0.085,0.0529,0.06288,562103070.6025509,35345041.079488404
1635825600000,2021-11-02 04:00:00,AMP/USD,0.04975,0.05845,0.04904,0.05557,162453982.74475235,9027567.821125887
1635739200000,2021-11-01 04:00:00,AMP/USD,0.04915,0.05096,0.04817,0.04975,88993426.3572517,4427422.9612732725
1635652800000,2021-10-31 04:00:00,AMP/USD,0.04649,0.06,0.04567,0.04915,279412396.8884235,13733119.307066014
1635566400000,2021-10-30 04:00:00,AMP/USD,0.04661,0.04727,0.04429,0.04649,12517995.11910387,581961.5930871388
1635480000000,2021-10-29 04:00:00,AMP/USD,0.04495,0.04723,0.04466,0.04661,43928991.12773136,2047530.2764635587
1635393600000,2021-10-28 04:00:00,AMP/USD,0.04293,0.04691,0.04153,0.04495,73648988.74693581,3310522.044174765
1635307200000,2021-10-27 04:00:00,AMP/USD,0.0463,0.0463,0.0413,0.04293,7633381.93704255,327701.0865572367
1635220800000,2021-10-26 04:00:00,AMP/USD,0.04782,0.04789,0.046,0.0463,69964037.48785232,3239334.9356875625
1635134400000,2021-10-25 04:00:00,AMP/USD,0.04735,0.04829,0.04674,0.04782,33109405.3469591,1583291.763691584
1635048000000,2021-10-24 04:00:00,AMP/USD,0.04857,0.04909,0.04671,0.04735,39426959.61770724,1866866.5378984378
1634961600000,2021-10-23 04:00:00,AMP/USD,0.04862,0.05138,0.04796,0.04857,30585114.68310157,1485519.0201582431
1634875200000,2021-10-22 04:00:00,AMP/USD,0.04905,0.05025,0.04742,0.04862,24266585.49992521,1179841.3870063636
1634788800000,2021-10-21 04:00:00,AMP/USD,0.04881,0.05129,0.0477,0.04905,41229852.43054196,2022324.2617180834
1634702400000,2021-10-20 04:00:00,AMP/USD,0.04716,0.04968,0.04716,0.04881,29236637.30701137,1427040.266955225
1634616000000,2021-10-19 04:00:00,AMP/USD,0.04837,0.04886,0.04675,0.04716,33345133.31903004,1572556.4873254567
1634529600000,2021-10-18 04:00:00,AMP/USD,0.04989,0.04994,0.04727,0.04837,35359838.35103475,1710355.3810395512
1634443200000,2021-10-17 04:00:00,AMP/USD,0.04879,0.05025,0.0475,0.04989,34814010.48282077,1736870.9829879282
1634356800000,2021-10-16 04:00:00,AMP/USD,0.05061,0.05376,0.04855,0.04879,61936933.92511515,3021903.006206368
1634270400000,2021-10-15 04:00:00,AMP/USD,0.04527,0.05377,0.04487,0.05061,109072968.8834077,5520182.955189263
1634184000000,2021-10-14 04:00:00,AMP/USD,0.04571,0.0461,0.04492,0.04527,4983231.11056256,225590.8723751671
1634097600000,2021-10-13 04:00:00,AMP/USD,0.04599,0.04666,0.0449,0.04571,31262140.37343386,1428992.4364696618
1634011200000,2021-10-12 04:00:00,AMP/USD,0.04617,0.04717,0.0445,0.04599,43009541.28929121,1978008.8038945028
1633924800000,2021-10-11 04:00:00,AMP/USD,0.04787,0.04885,0.0458,0.04617,25038487.23177274,1156026.9554909475
1633838400000,2021-10-10 04:00:00,AMP/USD,0.04892,0.05031,0.04695,0.04787,32844283.98516895,1572255.8743700376
1633752000000,2021-10-09 04:00:00,AMP/USD,0.04695,0.052,0.04682,0.04892,43508921.85014118,2128456.4569089063
1633665600000,2021-10-08 04:00:00,AMP/USD,0.0467,0.04836,0.04577,0.04695,40874614.47465998,1919063.149585286
1633579200000,2021-10-07 04:00:00,AMP/USD,0.04901,0.05006,0.0467,0.0467,59432061.37342255,2775477.266138833
1633492800000,2021-10-06 04:00:00,AMP/USD,0.05192,0.05235,0.04659,0.04901,45684598.84827348,2239002.189553883
1633406400000,2021-10-05 04:00:00,AMP/USD,0.05295,0.0575,0.05116,0.05192,48673890.1677448,2527148.37750931
1633320000000,2021-10-04 04:00:00,AMP/USD,0.05033,0.05993,0.0495,0.05295,105942001.94064315,5609629.002757055
1633233600000,2021-10-03 04:00:00,AMP/USD,0.05004,0.05049,0.04825,0.05033,23374584.30148485,1176442.8278937323
1633147200000,2021-10-02 04:00:00,AMP/USD,0.0495,0.05113,0.04886,0.05004,23658527.564862,1183872.7193456946
1633060800000,2021-10-01 04:00:00,AMP/USD,0.04816,0.05273,0.04726,0.0495,53440227.55924298,2645291.2641825275
1632974400000,2021-09-30 04:00:00,AMP/USD,0.04405,0.04989,0.04366,0.04816,111493577.16250885,5369530.676146426
1632888000000,2021-09-29 04:00:00,AMP/USD,0.04383,0.04488,0.04244,0.04405,23319007.64610712,1027202.2868110186
1632801600000,2021-09-28 04:00:00,AMP/USD,0.04413,0.04475,0.04216,0.04383,113231865.50899231,4962952.665259133
1632715200000,2021-09-27 04:00:00,AMP/USD,0.04592,0.0464,0.04354,0.04413,97025117.04344995,4281718.415127447
1632628800000,2021-09-26 04:00:00,AMP/USD,0.04529,0.04765,0.0451,0.04592,56851401.72730373,2610616.3673177874
1632542400000,2021-09-25 04:00:00,AMP/USD,0.04523,0.04846,0.04452,0.04529,65594176.10961271,2970760.2360043596
1632456000000,2021-09-24 04:00:00,AMP/USD,0.04762,0.04857,0.04329,0.04523,58182384.28469234,2631589.2411966347
1632369600000,2021-09-23 04:00:00,AMP/USD,0.0476,0.05147,0.04725,0.04762,94552714.68843119,4502600.273463094
1632283200000,2021-09-22 04:00:00,AMP/USD,0.04318,0.04781,0.04318,0.0476,42479213.23169138,2022010.54982851
1632196800000,2021-09-21 04:00:00,AMP/USD,0.04304,0.04653,0.04045,0.04318,103787132.42794032,4481528.378238464
1632110400000,2021-09-20 04:00:00,AMP/USD,0.0462,0.04698,0.04043,0.04304,131455504.86230008,5657844.929273396
1632024000000,2021-09-19 04:00:00,AMP/USD,0.04898,0.04955,0.04601,0.0462,52215825.49018144,2412371.137646382
1631937600000,2021-09-18 04:00:00,AMP/USD,0.04811,0.05083,0.04787,0.04898,42208373.61538017,2067366.1396813206
1631851200000,2021-09-17 04:00:00,AMP/USD,0.04903,0.04985,0.04703,0.04811,58534336.5319307,2816086.930551186
1631764800000,2021-09-16 04:00:00,AMP/USD,0.05101,0.05184,0.04854,0.04903,64112483.53600631,3143435.0677703894
1631678400000,2021-09-15 04:00:00,AMP/USD,0.05088,0.0525,0.05049,0.05101,19599161.31779502,999753.2188207239
1631592000000,2021-09-14 04:00:00,AMP/USD,0.0503,0.05095,0.05,0.05088,32360026.38304654,1646478.1423694082
1631505600000,2021-09-13 04:00:00,AMP/USD,0.05063,0.05144,0.04961,0.0503,33542407.38036487,1687183.091232353
1631419200000,2021-09-12 04:00:00,AMP/USD,0.05132,0.05249,0.05062,0.05063,50315168.26708323,2547456.9693624238
1631332800000,2021-09-11 04:00:00,AMP/USD,0.05094,0.05396,0.05053,0.05132,63762746.59860661,3272304.155440491
1631246400000,2021-09-10 04:00:00,AMP/USD,0.0546,0.05568,0.0501,0.05094,55494539.85134571,2826891.8600275503
1631160000000,2021-09-09 04:00:00,AMP/USD,0.05407,0.05593,0.05246,0.0546,78626334.56811526,4292997.867419094
1631073600000,2021-09-08 04:00:00,AMP/USD,0.05386,0.05703,0.05283,0.05407,76579938.35454793,4140677.2668304066
1630987200000,2021-09-07 04:00:00,AMP/USD,0.05864,0.059,0.05,0.05386,114287479.94294153,6155523.669726831
1630900800000,2021-09-06 04:00:00,AMP/USD,0.05929,0.06169,0.05816,0.05864,54204757.38054685,3178566.972795267
1630814400000,2021-09-05 04:00:00,AMP/USD,0.0559,0.0619,0.05533,0.05929,94594989.23255312,5608536.911598075
1630728000000,2021-09-04 04:00:00,AMP/USD,0.05631,0.0569,0.05495,0.0559,44598617.05267381,2493062.693244466
1630641600000,2021-09-03 04:00:00,AMP/USD,0.05756,0.05844,0.05545,0.05631,92576783.54538378,5212998.681440561
1630555200000,2021-09-02 04:00:00,AMP/USD,0.05558,0.06169,0.05438,0.05756,135090815.9078401,7775827.363655277
1630468800000,2021-09-01 04:00:00,AMP/USD,0.05311,0.05673,0.05182,0.05558,65661705.12486523,3649477.570840009
1630382400000,2021-08-31 04:00:00,AMP/USD,0.05452,0.05667,0.0522,0.05311,319046017.4273374,16944533.98556589
1630296000000,2021-08-30 04:00:00,AMP/USD,0.05872,0.05881,0.04804,0.05452,593299911.6314743,32346711.182147976
1630209600000,2021-08-29 04:00:00,AMP/USD,0.05953,0.06005,0.05818,0.05872,49773119.0590557,2922677.551147751
1630123200000,2021-08-28 04:00:00,AMP/USD,0.06049,0.06092,0.05948,0.05953,39958371.51322563,2378721.856182322
1630036800000,2021-08-27 04:00:00,AMP/USD,0.05965,0.06335,0.059,0.06049,82687378.18403108,5001759.506352041
1629950400000,2021-08-26 04:00:00,AMP/USD,0.06094,0.06226,0.05932,0.05965,103168298.608043,6153989.011969765
1629864000000,2021-08-25 04:00:00,AMP/USD,0.06131,0.06337,0.06051,0.06094,69486869.1295237,4234529.804753174
1629777600000,2021-08-24 04:00:00,AMP/USD,0.06536,0.06642,0.06111,0.06131,251092636.286077,15394489.530699382
1629691200000,2021-08-23 04:00:00,AMP/USD,0.06301,0.07567,0.06216,0.06536,353493873.2259194,23104359.554046094
1629604800000,2021-08-22 04:00:00,AMP/USD,0.05917,0.06567,0.05837,0.06301,108112338.52562992,6812158.450499941
1629518400000,2021-08-21 04:00:00,AMP/USD,0.05976,0.06037,0.05865,0.05917,25015374.85394777,1480159.7301080895
1629432000000,2021-08-20 04:00:00,AMP/USD,0.06027,0.061,0.0592,0.05976,33631326.65041849,2009808.080629009
1629345600000,2021-08-19 04:00:00,AMP/USD,0.05832,0.06092,0.05765,0.06027,53987794.36070043,3253844.3661194146
1629259200000,2021-08-18 04:00:00,AMP/USD,0.05704,0.062,0.05704,0.05832,51328413.33705712,2993473.0658171712
1629172800000,2021-08-17 04:00:00,AMP/USD,0.06012,0.06095,0.05643,0.05704,48664587.48278309,2775828.0700179473
1629086400000,2021-08-16 04:00:00,AMP/USD,0.06084,0.06207,0.05875,0.06012,45211140.97132152,2718093.79519585
1629000000000,2021-08-15 04:00:00,AMP/USD,0.06152,0.06152,0.05941,0.06084,32749479.33075035,1992478.3224828513
1628913600000,2021-08-14 04:00:00,AMP/USD,0.06233,0.06299,0.06035,0.06152,36146369.9450184,2223724.679017532
1628827200000,2021-08-13 04:00:00,AMP/USD,0.06088,0.0647,0.06051,0.06233,60977167.49562417,3800706.850002255
1628740800000,2021-08-12 04:00:00,AMP/USD,0.06281,0.06335,0.06,0.06088,44859230.7437201,2731029.9676776794
1628654400000,2021-08-11 04:00:00,AMP/USD,0.06067,0.06814,0.06061,0.06281,78045780.54658467,4902055.476130983
1628568000000,2021-08-10 04:00:00,AMP/USD,0.0611,0.06254,0.06002,0.06067,36629196.28012415,2222293.338315132
1628481600000,2021-08-09 04:00:00,AMP/USD,0.06016,0.06287,0.05865,0.0611,53425025.62630673,3264269.0657673413
1628395200000,2021-08-08 04:00:00,AMP/USD,0.06146,0.06225,0.05812,0.06016,46991955.20010166,2827036.0248381156
1628308800000,2021-08-07 04:00:00,AMP/USD,0.06603,0.06777,0.06103,0.06146,103292943.61609446,6348384.314645166
1628222400000,2021-08-06 04:00:00,AMP/USD,0.05938,0.068,0.0585,0.06603,124804909.25482738,8240868.158096253
1628136000000,2021-08-05 04:00:00,AMP/USD,0.06117,0.06252,0.05891,0.05938,66652475.22672776,3957823.9789630948
1628049600000,2021-08-04 04:00:00,AMP/USD,0.06066,0.06347,0.06016,0.06117,21073530.96225816,1289067.8889613317
1627963200000,2021-08-03 04:00:00,AMP/USD,0.06449,0.065,0.05981,0.06066,53935028.12633267,3271698.8061433397
1627876800000,2021-08-02 04:00:00,AMP/USD,0.06769,0.0694,0.06418,0.06449,56371166.63035436,3635376.5359915528
1627790400000,2021-08-01 04:00:00,AMP/USD,0.07134,0.07291,0.0648,0.06769,68576701.75398266,4641956.941727087
1627704000000,2021-07-31 04:00:00,AMP/USD,0.07269,0.07429,0.07,0.07134,81776650.622699,5833946.2554233475
1627617600000,2021-07-30 04:00:00,AMP/USD,0.07269,0.07666,0.07,0.07269,67321734.04799825,4893616.847948993
1627531200000,2021-07-29 04:00:00,AMP/USD,0.0734,0.08262,0.07,0.07269,132546671.61649626,9634817.559803113
1627444800000,2021-07-28 04:00:00,AMP/USD,0.06894,0.08134,0.06894,0.0734,75776987.88546239,5562030.91079294
1627358400000,2021-07-27 04:00:00,AMP/USD,0.06492,0.0745,0.06378,0.06894,106057653.12091582,7311614.606155937
1627272000000,2021-07-26 04:00:00,AMP/USD,0.07519,0.086,0.0615,0.06492,316000364.05879486,20514743.634696964
1627185600000,2021-07-25 04:00:00,AMP/USD,0.04986,0.09299,0.04814,0.07519,248830043.63434193,18709530.98086617
1627099200000,2021-07-24 04:00:00,AMP/USD,0.04988,0.05289,0.0495,0.04986,43576037.43418214,2172701.2264683214
1627012800000,2021-07-23 04:00:00,AMP/USD,0.04579,0.05526,0.04422,0.04988,143272937.01970628,7146454.098542949
1626926400000,2021-07-22 04:00:00,AMP/USD,0.04203,0.047,0.04128,0.04579,61851223.78640648,2832167.5371795525
1626840000000,2021-07-21 04:00:00,AMP/USD,0.04041,0.04398,0.04041,0.04203,35049175.81492293,1473116.8595012107
1626753600000,2021-07-20 04:00:00,AMP/USD,0.03892,0.042,0.038,0.04041,58995205.20276524,2383996.2422437435
1626667200000,2021-07-19 04:00:00,AMP/USD,0.0432,0.04512,0.03819,0.03892,68767312.31248982,2676423.795202104
1626580800000,2021-07-18 04:00:00,AMP/USD,0.0446,0.0475,0.04231,0.0432,92158977.13737217,3981267.812334478
1626494400000,2021-07-17 04:00:00,AMP/USD,0.04235,0.04573,0.0401,0.0446,93864528.69204155,4186357.979665053
1626408000000,2021-07-16 04:00:00,AMP/USD,0.04741,0.04741,0.04176,0.04235,85614620.57488891,3625779.1813465455
1626321600000,2021-07-15 04:00:00,AMP/USD,0.04975,0.05008,0.04567,0.04741,44214428.79096215,2096206.0689795157
1626235200000,2021-07-14 04:00:00,AMP/USD,0.04796,0.05192,0.04796,0.04975,17464640.45519003,868865.862645704
1626148800000,2021-07-13 04:00:00,AMP/USD,0.05091,0.05142,0.0475,0.04796,58218847.23086731,2792175.9131923965
1626062400000,2021-07-12 04:00:00,AMP/USD,0.05462,0.05477,0.05002,0.05091,49523190.34436598,2521225.620431672
1625976000000,2021-07-11 04:00:00,AMP/USD,0.0545,0.05596,0.05396,0.05462,14043856.56179526,767075.4454052572
1625889600000,2021-07-10 04:00:00,AMP/USD,0.05529,0.05551,0.05394,0.0545,13135248.19598745,715871.026681316
1625803200000,2021-07-09 04:00:00,AMP/USD,0.05453,0.05668,0.05338,0.05529,28072306.2183407,1552117.8108120572
1625716800000,2021-07-08 04:00:00,AMP/USD,0.05772,0.05793,0.05314,0.05453,33556918.18007033,1829858.7483592352
1625630400000,2021-07-07 04:00:00,AMP/USD,0.05603,0.06248,0.056,0.05772,73946615.51248506,4268198.647380638
1625544000000,2021-07-06 04:00:00,AMP/USD,0.05541,0.0567,0.053,0.05603,39425451.19917985,2209008.030690047
1625457600000,2021-07-05 04:00:00,AMP/USD,0.05522,0.05674,0.05417,0.05541,32035974.57441269,1775113.3511682071
1625371200000,2021-07-04 04:00:00,AMP/USD,0.05744,0.05861,0.05485,0.05522,37709683.12120246,2082328.7019528
1625284800000,2021-07-03 04:00:00,AMP/USD,0.05702,0.05885,0.05634,0.05744,29899819.01056227,1717445.603966697
1625198400000,2021-07-02 04:00:00,AMP/USD,0.05548,0.062,0.05282,0.05702,112496600.61524758,6414556.167081417
1625112000000,2021-07-01 04:00:00,AMP/USD,0.05678,0.05846,0.05526,0.05548,33657405.01984341,1867312.8305009124
1625025600000,2021-06-30 04:00:00,AMP/USD,0.058,0.05875,0.055,0.05678,26253687.72236688,1490684.3888759913
1624939200000,2021-06-29 04:00:00,AMP/USD,0.0589,0.063,0.05702,0.058,74935587.49136172,4346264.07449898
1624852800000,2021-06-28 04:00:00,AMP/USD,0.06019,0.062,0.05821,0.0589,47175997.65806582,2778666.262060077
1624766400000,2021-06-27 04:00:00,AMP/USD,0.05989,0.06216,0.057,0.06019,59189735.9825119,3562630.2087873914
1624680000000,2021-06-26 04:00:00,AMP/USD,0.05795,0.06306,0.0538,0.05989,73927147.98518986,4427496.892833021
1624593600000,2021-06-25 04:00:00,AMP/USD,0.06329,0.0645,0.05525,0.05795,72338186.96988791,4191997.9349050047
1624507200000,2021-06-24 04:00:00,AMP/USD,0.06135,0.06329,0.06135,0.06329,96179.803167,6087.21974243943
1624420800000,2021-06-23 04:00:00,AMP/USD,0.06316,0.06422,0.059,0.06135,54237316.31846258,3327459.3561376794
1624334400000,2021-06-22 04:00:00,AMP/USD,0.07215,0.0722,0.0505,0.06316,286096479.1298762,18069853.62184298
1624248000000,2021-06-21 04:00:00,AMP/USD,0.08579,0.08632,0.0631,0.07215,263298654.61149395,18996997.93021929
1624161600000,2021-06-20 04:00:00,AMP/USD,0.09138,0.09521,0.0808,0.08579,117860161.72685245,10111223.274546672
1624075200000,2021-06-19 04:00:00,AMP/USD,0.07968,0.09408,0.07511,0.09138,156860594.86580792,14333921.158837529
1623988800000,2021-06-18 04:00:00,AMP/USD,0.09541,0.09616,0.0755,0.07968,199244817.50695914,15875827.058954505
1623902400000,2021-06-17 04:00:00,AMP/USD,0.11485,0.119,0.0925,0.09541,229290787.67472926,21876634.05204592
1623816000000,2021-06-16 04:00:00,AMP/USD,0.0937,0.116,0.0937,0.11485,63522816.02758603,7295595.420768255
1623729600000,2021-06-15 04:00:00,AMP/USD,0.08032,0.09868,0.07788,0.0937,370354531.3993057,34702219.59211495
1623643200000,2021-06-14 04:00:00,AMP/USD,0.06336,0.08243,0.06283,0.08032,320145174.0414304,25714060.379007693
1623556800000,2021-06-13 04:00:00,AMP/USD,0.05634,0.06411,0.05521,0.06336,77580130.8227545,4915477.088929725
1623470400000,2021-06-12 04:00:00,AMP/USD,0.06092,0.06398,0.0552,0.05634,65395924.32893315,3684406.376692094
1623384000000,2021-06-11 04:00:00,AMP/USD,0.0748,0.077,0.05711,0.06092,268800319.10409755,16375315.439821623
1623297600000,2021-06-10 04:00:00,AMP/USD,0.05734,0.077,0.051,0.0748,440652237.5668026,32960787.36999684
1623211200000,2021-06-09 04:00:00,AMP/USD,0.05044,0.06389,0.05044,0.05734,87559524.47745433,5020663.133537232
1623124800000,2021-06-08 04:00:00,AMP/USD,0.04089,0.05467,0.038,0.05044,190954735.44779637,9631756.855986848
1623038400000,2021-06-07 04:00:00,AMP/USD,0.04659,0.04765,0.0401,0.04089,65517820.92436715,2679023.697597373
1622952000000,2021-06-06 04:00:00,AMP/USD,0.04478,0.04752,0.04379,0.04659,38895327.47637866,1812133.3071244815
1622865600000,2021-06-05 04:00:00,AMP/USD,0.04591,0.04837,0.04125,0.04478,64771418.83914756,2900464.135617028
1622779200000,2021-06-04 04:00:00,AMP/USD,0.03834,0.048,0.03564,0.04591,69053908.79649454,3170264.9528470645
1622692800000,2021-06-03 04:00:00,AMP/USD,0.0389,0.04035,0.0378,0.03834,25332012.55055512,971229.3611882833
1622606400000,2021-06-02 04:00:00,AMP/USD,0.0373,0.041,0.03706,0.0389,46764321.83235857,1819132.1192787483
1622520000000,2021-06-01 04:00:00,AMP/USD,0.03791,0.03865,0.03611,0.0373,35775806.91146784,1334437.5977977505
1622433600000,2021-05-31 04:00:00,AMP/USD,0.03629,0.03994,0.03537,0.03791,42070232.54759182,1594882.515879206
1622347200000,2021-05-30 04:00:00,AMP/USD,0.03405,0.04168,0.03385,0.03629,60904134.68036018,2210211.0475502713
1622260800000,2021-05-29 04:00:00,AMP/USD,0.03566,0.03716,0.0316,0.03405,52046241.5541861,1772174.5249200366
1622174400000,2021-05-28 04:00:00,AMP/USD,0.04013,0.04048,0.033,0.03566,64979481.74223675,2317168.318928162
1622088000000,2021-05-27 04:00:00,AMP/USD,0.0409,0.04533,0.03711,0.04013,39337921.42300521,1578630.786705199
1622001600000,2021-05-26 04:00:00,AMP/USD,0.04755,0.05285,0.0375,0.0409,146624855.08117038,5996956.572819868
1621915200000,2021-05-25 04:00:00,AMP/USD,0.03962,0.04999,0.036,0.04755,78186805.61442876,3717782.6069660876
1621828800000,2021-05-24 04:00:00,AMP/USD,0.03136,0.04175,0.03051,0.03962,110790221.32551496,4389508.568916903
1621742400000,2021-05-23 04:00:00,AMP/USD,0.0387,0.03897,0.0255,0.03136,183169792.91914487,5744204.705944383
1621656000000,2021-05-22 04:00:00,AMP/USD,0.03814,0.03957,0.0354,0.0387,72184317.20228456,2793533.0757284123
1621569600000,2021-05-21 04:00:00,AMP/USD,0.04957,0.04957,0.03504,0.03814,67315243.12652889,2567403.372845812
1621483200000,2021-05-20 04:00:00,AMP/USD,0.04486,0.05604,0.04363,0.04957,80533957.18085495,3992068.2574549797
1621396800000,2021-05-19 04:00:00,AMP/USD,0.0559,0.05605,0.03996,0.04486,167573141.4339177,7517331.124725548
1621310400000,2021-05-18 04:00:00,AMP/USD,0.05797,0.0635,0.0533,0.0559,75170292.8712006,4202019.371500114
1621224000000,2021-05-17 04:00:00,AMP/USD,0.05449,0.061,0.05324,0.05797,63590202.58083839,3686324.0436112015
1621137600000,2021-05-16 04:00:00,AMP/USD,0.06305,0.06382,0.05448,0.05449,58255650.28163955,3174350.383846539
1621051200000,2021-05-15 04:00:00,AMP/USD,0.06793,0.06851,0.06,0.06305,41321831.75835932,2605341.492364555
1620964800000,2021-05-14 04:00:00,AMP/USD,0.06364,0.0699,0.06166,0.06793,54540826.44638247,3704958.3405027613
1620878400000,2021-05-13 04:00:00,AMP/USD,0.06536,0.06543,0.0575,0.06364,54630536.64595483,3476687.3521485655
1620792000000,2021-05-12 04:00:00,AMP/USD,0.073,0.07389,0.05933,0.06536,114456531.37793636,7480878.890861921
1620705600000,2021-05-11 04:00:00,AMP/USD,0.06779,0.074,0.06669,0.073,61267752.51981032,4472545.933946153
1620619200000,2021-05-10 04:00:00,AMP/USD,0.072,0.07349,0.06505,0.06779,80954052.76407892,5487875.23687691
1620532800000,2021-05-09 04:00:00,AMP/USD,0.06996,0.07391,0.06801,0.072,61551388.86470492,4431699.998258754
1620446400000,2021-05-08 04:00:00,AMP/USD,0.07264,0.07589,0.06915,0.06996,81092508.5849041,5673231.90059989
1620360000000,2021-05-07 04:00:00,AMP/USD,0.07499,0.0772,0.07,0.07264,119594189.41342887,8687321.918991473
1620273600000,2021-05-06 04:00:00,AMP/USD,0.064,0.0785,0.064,0.07499,145865703.3590697,10938469.094896637
1620187200000,2021-05-05 04:00:00,AMP/USD,0.05632,0.06421,0.0555,0.064,105048052.85041937,6723075.38242684
1620100800000,2021-05-04 04:00:00,AMP/USD,0.05579,0.0589,0.05402,0.05632,65030214.44908792,3662501.677772632
1620014400000,2021-05-03 04:00:00,AMP/USD,0.05797,0.059,0.05506,0.05579,54377165.88553363,3033702.0847539213
1619928000000,2021-05-02 04:00:00,AMP/USD,0.05646,0.05889,0.056,0.05797,27443012.02297711,1590871.4069719831
1619841600000,2021-05-01 04:00:00,AMP/USD,0.05642,0.05945,0.05581,0.05646,31832719.93062765,1797275.3672832374
1619755200000,2021-04-30 04:00:00,AMP/USD,0.05304,0.05945,0.05302,0.05642,32678222.52784626,1843705.315021086
1619668800000,2021-04-29 04:00:00,AMP/USD,0.05424,0.05691,0.0445,0.05304,94965773.35611983,5036984.618808595
1619582400000,2021-04-28 04:00:00,AMP/USD,0.05781,0.059,0.052,0.05424,70792410.33185329,3839780.336399722
1619496000000,2021-04-27 04:00:00,AMP/USD,0.05978,0.06242,0.05652,0.05781,52785792.05530725,3051546.638717312
1619409600000,2021-04-26 04:00:00,AMP/USD,0.05601,0.05999,0.0532,0.05978,84158602.44276325,5031001.254028387
1619323200000,2021-04-25 04:00:00,AMP/USD,0.04554,0.05665,0.042,0.05601,66643767.38489923,3732717.4112282055
1619236800000,2021-04-24 04:00:00,AMP/USD,0.04707,0.04866,0.044,0.04554,59252744.66746696,2698369.992156445
1619150400000,2021-04-23 04:00:00,AMP/USD,0.04351,0.05166,0.038,0.04707,90913945.08913074,4279319.395345384
1619064000000,2021-04-22 04:00:00,AMP/USD,0.05,0.05462,0.04,0.04351,123871862.80287135,5389664.750552933
1618977600000,2021-04-21 04:00:00,AMP/USD,0.0507,0.05865,0.0488,0.05,105736322.99003091,5286816.149501546
1618891200000,2021-04-20 04:00:00,AMP/USD,0.04901,0.05332,0.04785,0.0507,94981228.10015757,4815548.264677989
1618804800000,2021-04-19 04:00:00,AMP/USD,0.05789,0.06213,0.045,0.04901,160396763.5060672,7861045.379432352
1618718400000,2021-04-18 04:00:00,AMP/USD,0.04974,0.06497,0.049,0.05789,190015110.92917627,10999974.771690013
1618632000000,2021-04-17 04:00:00,AMP/USD,0.05117,0.069,0.0475,0.04974,266909446.16020894,13276075.852008792
1618545600000,2021-04-16 04:00:00,AMP/USD,0.0431,0.055,0.0431,0.05117,204595946.60995963,10469174.588031635
1618459200000,2021-04-15 04:00:00,AMP/USD,0.03792,0.04323,0.03712,0.0431,146328245.69608212,6306747.3895011395
1618372800000,2021-04-14 04:00:00,AMP/USD,0.03254,0.0403,0.03221,0.03792,193532292.6357062,7338744.536745979
1618286400000,2021-04-13 04:00:00,AMP/USD,0.02817,0.033,0.028,0.03254,89086400.13487634,2898871.460388876
1618200000000,2021-04-12 04:00:00,AMP/USD,0.02826,0.02958,0.02752,0.02817,51605075.70660061,1453714.9826549392
1618113600000,2021-04-11 04:00:00,AMP/USD,0.02874,0.029,0.02792,0.02826,26726991.58046545,755304.7820639537
1618027200000,2021-04-10 04:00:00,AMP/USD,0.02842,0.02941,0.02792,0.02874,38140427.91427058,1096155.8982561366
1617940800000,2021-04-09 04:00:00,AMP/USD,0.02815,0.02939,0.0279,0.02842,39201966.41138173,1114119.8854114688
1617854400000,2021-04-08 04:00:00,AMP/USD,0.02759,0.029,0.02759,0.02815,20181524.73309417,568109.921236601
1617768000000,2021-04-07 04:00:00,AMP/USD,0.02887,0.0299,0.02738,0.02759,64729367.96516229,1785883.2621588276
1617681600000,2021-04-06 04:00:00,AMP/USD,0.02895,0.03173,0.02755,0.02887,59782107.08354212,1725909.4315018612
1617595200000,2021-04-05 04:00:00,AMP/USD,0.02727,0.0295,0.0267,0.02895,42395966.06296353,1227363.2175227941
1617508800000,2021-04-04 04:00:00,AMP/USD,0.02683,0.02871,0.02601,0.02727,37512113.30592405,1022955.3298525488
1617422400000,2021-04-03 04:00:00,AMP/USD,0.0304,0.03075,0.02587,0.02683,58707045.16966889,1575110.0219022164
1617336000000,2021-04-02 04:00:00,AMP/USD,0.03095,0.0319,0.02883,0.0304,50159278.77205009,1524842.0746703227
1617249600000,2021-04-01 04:00:00,AMP/USD,0.02901,0.033,0.02849,0.03095,97160077.68351571,3007104.4043048113
1617163200000,2021-03-31 04:00:00,AMP/USD,0.02776,0.02966,0.02545,0.02901,53241517.74769593,1544536.429860659
