https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PAXG,Volume USD
1653710400000,2022-05-28 04:00:00,PAXG/USD,1862.26,1862.26,1846.96,1854.19,47.99645954,88994.5553144726
1653624000000,2022-05-27 04:00:00,PAXG/USD,1858.0,1863.89,1848.61,1862.26,40.24697826,74950.3377344676
1653537600000,2022-05-26 04:00:00,PAXG/USD,1850.78,1858.0,1846.88,1858.0,88.31821228,164095.23841624
1653451200000,2022-05-25 04:00:00,PAXG/USD,1868.89,1868.89,1850.38,1850.78,1.49583328,2768.4583179584
1653364800000,2022-05-24 04:00:00,PAXG/USD,1860.91,1959.08,1845.09,1868.89,185.96085473,347540.3817963497
1653278400000,2022-05-23 04:00:00,PAXG/USD,1856.38,1866.1,1848.34,1860.91,20.28598917,37750.4001063447
1653192000000,2022-05-22 04:00:00,PAXG/USD,1852.25,1856.71,1848.25,1856.38,15.94210126,29594.5979370388
1653105600000,2022-05-21 04:00:00,PAXG/USD,1846.1,1852.28,1844.11,1852.25,6.19186183,11468.8760746175
1653019200000,2022-05-20 04:00:00,PAXG/USD,1844.18,1849.78,1835.87,1846.1,156.52841125,288967.100008625
1652932800000,2022-05-19 04:00:00,PAXG/USD,1821.85,1854.26,1811.48,1844.18,50.09534484,92384.8330470312
1652846400000,2022-05-18 04:00:00,PAXG/USD,1810.05,1828.15,1810.05,1821.85,52.69692252,96005.888293062
1652760000000,2022-05-17 04:00:00,PAXG/USD,1823.42,1836.51,1800.09,1810.05,147.6554382,267263.72591390996
1652673600000,2022-05-16 04:00:00,PAXG/USD,1808.25,1827.55,1793.04,1823.42,306.0482271,558054.458258682
1652587200000,2022-05-15 04:00:00,PAXG/USD,1809.4,1814.65,1801.68,1808.25,86.22731874,155920.549111605
1652500800000,2022-05-14 04:00:00,PAXG/USD,1806.01,1809.41,1802.09,1809.4,13.25601906,23985.440887164
1652414400000,2022-05-13 04:00:00,PAXG/USD,1827.47,1830.61,1804.21,1806.01,177.69232104,320914.1087214504
1652328000000,2022-05-12 04:00:00,PAXG/USD,1850.12,1855.3,1813.53,1827.47,578.7391386,1057628.413617342
1652241600000,2022-05-11 04:00:00,PAXG/USD,1840.12,1886.9,1840.12,1850.12,235.52349256,435746.72405510716
1652155200000,2022-05-10 04:00:00,PAXG/USD,1858.09,1864.54,1833.0,1840.12,26.83260107,49375.20588092839
1652068800000,2022-05-09 04:00:00,PAXG/USD,1876.63,1877.97,1840.0,1858.09,236.66752985,439749.5705389865
1651982400000,2022-05-08 04:00:00,PAXG/USD,1887.21,1895.71,1876.25,1876.63,36.74749569,68961.45283672471
1651896000000,2022-05-07 04:00:00,PAXG/USD,1885.61,1896.64,1881.67,1887.21,560.59525332,1057960.9680180373
1651809600000,2022-05-06 04:00:00,PAXG/USD,1879.21,1893.78,1873.41,1885.61,56.54286916,106617.79951678759
1651723200000,2022-05-05 04:00:00,PAXG/USD,1904.25,1908.99,1867.58,1879.21,45.28385838,85097.8795062798
1651636800000,2022-05-04 04:00:00,PAXG/USD,1867.13,1904.25,1860.03,1904.25,192.11875723,365842.1434552275
1651550400000,2022-05-03 04:00:00,PAXG/USD,1870.74,1877.03,1859.15,1867.13,657.53861895,1227710.0816001135
1651464000000,2022-05-02 04:00:00,PAXG/USD,1895.98,1895.98,1858.81,1870.74,660.98935633,1236539.228460784
1651377600000,2022-05-01 04:00:00,PAXG/USD,1904.93,1907.45,1891.42,1895.98,37.03966987,70226.47328012259
1651291200000,2022-04-30 04:00:00,PAXG/USD,1903.98,1910.31,1897.9,1904.93,97.64511669,186007.1121362817
1651204800000,2022-04-29 04:00:00,PAXG/USD,1911.21,1930.52,1900.84,1903.98,111.68981938,212655.1823031324
1651118400000,2022-04-28 04:00:00,PAXG/USD,1886.33,1914.37,1882.0,1911.21,54.8169383,104766.680648343
1651032000000,2022-04-27 04:00:00,PAXG/USD,1907.07,1929.7,1883.47,1886.33,51.72863029,97577.2671749357
1650945600000,2022-04-26 04:00:00,PAXG/USD,1905.25,1926.01,1899.75,1907.07,533.86441836,1018116.816321805
1650859200000,2022-04-25 04:00:00,PAXG/USD,1932.35,1932.35,1900.0,1905.25,87.8823297,167437.808660925
1650772800000,2022-04-24 04:00:00,PAXG/USD,1930.0,2100.0,1928.79,1932.35,1173.89454474,2268375.1235283385
1650686400000,2022-04-23 04:00:00,PAXG/USD,1940.57,1942.91,1929.57,1930.0,42.61949409,82255.6235937
1650600000000,2022-04-22 04:00:00,PAXG/USD,1958.36,1961.49,1932.03,1940.57,90.36809093,175365.60621603008
1650513600000,2022-04-21 04:00:00,PAXG/USD,1959.28,1967.12,1940.02,1958.36,211.39211773,413981.86767772277
1650427200000,2022-04-20 04:00:00,PAXG/USD,1951.84,1962.5,1951.84,1959.28,2.82000656,5525.1824528768
1650340800000,2022-04-19 04:00:00,PAXG/USD,1982.89,1984.86,1945.98,1951.84,32.64350152,63714.8920067968
1650254400000,2022-04-18 04:00:00,PAXG/USD,1986.17,1999.11,1969.12,1982.89,190.8207127,378376.483005703
1650168000000,2022-04-17 04:00:00,PAXG/USD,1983.78,1989.52,1975.2,1986.17,6.00080794,11918.6247061898
1650081600000,2022-04-16 04:00:00,PAXG/USD,1983.15,1989.1,1975.85,1983.78,16.90206294,33529.9744191132
1649995200000,2022-04-15 04:00:00,PAXG/USD,1978.47,1999.99,1975.01,1983.15,119.1509525,236294.211450375
1649908800000,2022-04-14 04:00:00,PAXG/USD,1979.28,1990.09,1959.23,1978.47,51.4988068,101888.84428959599
1649822400000,2022-04-13 04:00:00,PAXG/USD,1970.84,1988.4,1970.84,1979.28,17.01062954,33668.7988359312
1649736000000,2022-04-12 04:00:00,PAXG/USD,1959.33,1980.02,1950.78,1970.84,96.87057573,190916.4054717132
1649649600000,2022-04-11 04:00:00,PAXG/USD,1946.05,1966.75,1940.02,1959.33,169.9797296,333046.383597168
1649563200000,2022-04-10 04:00:00,PAXG/USD,1953.33,1959.21,1938.39,1946.05,40.4132604,78646.22540142
1649476800000,2022-04-09 04:00:00,PAXG/USD,1939.53,1965.39,1939.53,1953.33,43.48564641,84941.8177020453
1649390400000,2022-04-08 04:00:00,PAXG/USD,1929.0,1955.25,1928.43,1939.53,122.90147185,238371.09169723047
1649304000000,2022-04-07 04:00:00,PAXG/USD,1922.92,1940.02,1919.0,1929.0,57.66224264,111230.46605256
1649217600000,2022-04-06 04:00:00,PAXG/USD,1923.39,1933.73,1917.03,1922.92,13.9767796,26876.229028432
1649131200000,2022-04-05 04:00:00,PAXG/USD,1930.4,1951.22,1916.68,1923.39,69.63791233,133940.86419639873
1649044800000,2022-04-04 04:00:00,PAXG/USD,1921.49,1935.26,1918.64,1930.4,76.85949938,148369.57760315202
1648958400000,2022-04-03 04:00:00,PAXG/USD,1929.12,1943.33,1920.77,1921.49,33.13973839,63677.6759190011
1648872000000,2022-04-02 04:00:00,PAXG/USD,1921.1,1929.12,1917.37,1929.12,8.489736,16377.71951232
1648785600000,2022-04-01 04:00:00,PAXG/USD,1938.26,1941.25,1909.04,1921.1,95.69040539,183830.83779472898
1648699200000,2022-03-31 04:00:00,PAXG/USD,1928.86,1950.39,1906.55,1938.26,206.96019853,401142.67440275784
1648612800000,2022-03-30 04:00:00,PAXG/USD,1923.94,1940.87,1922.0,1928.86,11.81796335,22795.196787281
1648526400000,2022-03-29 04:00:00,PAXG/USD,1928.7,1932.59,1890.87,1923.94,169.24669144,325620.47952907364
1648440000000,2022-03-28 04:00:00,PAXG/USD,1946.37,1946.85,1920.01,1928.7,107.81487983,207942.558728121
1648353600000,2022-03-27 04:00:00,PAXG/USD,1973.1,1974.33,1944.42,1946.37,55.00982015,107069.4636453555
1648267200000,2022-03-26 04:00:00,PAXG/USD,1964.14,2001.17,1956.96,1973.1,180.73753425,356613.228828675
1648180800000,2022-03-25 04:00:00,PAXG/USD,1963.07,1982.7,1944.8,1964.14,107.50407194,211153.04786023163
1648094400000,2022-03-24 04:00:00,PAXG/USD,1942.1,1966.35,1941.01,1963.07,62.59064016,122869.8079788912
1648008000000,2022-03-23 04:00:00,PAXG/USD,1922.47,1947.0,1922.47,1942.1,21.5617651,41875.104000709995
1647921600000,2022-03-22 04:00:00,PAXG/USD,1939.13,1941.59,1912.48,1922.47,79.936395,153675.32129565
1647835200000,2022-03-21 04:00:00,PAXG/USD,1924.5,1941.43,1898.48,1939.13,396.29426418,768466.0964993635
1647748800000,2022-03-20 04:00:00,PAXG/USD,1923.15,1932.77,1916.63,1924.5,192.77849126,371002.20642987004
1647662400000,2022-03-19 04:00:00,PAXG/USD,1927.2,1940.95,1917.5,1923.15,53.99108662,103832.958233253
1647576000000,2022-03-18 04:00:00,PAXG/USD,1942.95,1948.57,1911.64,1927.2,267.56350755,515648.39175036
1647489600000,2022-03-17 04:00:00,PAXG/USD,1949.66,1957.89,1938.26,1942.95,68.87934555,133829.12443637248
1647403200000,2022-03-16 04:00:00,PAXG/USD,1926.39,1949.66,1900.45,1949.66,217.2171245,423499.53895267006
1647316800000,2022-03-15 04:00:00,PAXG/USD,1950.71,1950.71,1917.53,1926.39,82.34672633,158631.9101348487
1647230400000,2022-03-14 04:00:00,PAXG/USD,1985.55,1991.13,1950.0,1950.71,76.77766214,149770.95331311942
1647144000000,2022-03-13 04:00:00,PAXG/USD,1995.94,2030.0,1980.82,1985.55,33.96349139,67436.2103294145
1647057600000,2022-03-12 04:00:00,PAXG/USD,1995.94,1998.26,1986.78,1995.94,29.85858138,59595.9369195972
1646971200000,2022-03-11 04:00:00,PAXG/USD,2000.59,2002.61,1967.9,1995.94,82.83195438,165327.6110252172
1646884800000,2022-03-10 04:00:00,PAXG/USD,1983.82,2021.03,1980.0,2000.59,271.07339143,542306.7161609437
1646798400000,2022-03-09 04:00:00,PAXG/USD,2055.7,2055.7,1980.0,1983.82,55.11276576,109333.8069700032
1646712000000,2022-03-08 04:00:00,PAXG/USD,1994.33,2061.75,1994.33,2055.7,84.85751128,174441.585938296
1646625600000,2022-03-07 04:00:00,PAXG/USD,1992.94,2014.61,1972.49,1994.33,312.50503325,623238.1629614725
1646539200000,2022-03-06 04:00:00,PAXG/USD,1972.5,2004.61,1972.49,1992.94,185.16517956,369023.09295230644
1646452800000,2022-03-05 04:00:00,PAXG/USD,1970.9,1978.81,1968.52,1972.5,23.26831605,45896.753408625
1646366400000,2022-03-04 04:00:00,PAXG/USD,1932.08,2058.91,1932.08,1970.9,627.35240566,1236448.856315294
1646280000000,2022-03-03 04:00:00,PAXG/USD,1924.63,1949.62,1922.39,1932.08,134.87340109,260586.20077796717
1646193600000,2022-03-02 04:00:00,PAXG/USD,1931.77,1934.44,1911.64,1924.63,15.88315036,30569.1876773668
1646107200000,2022-03-01 04:00:00,PAXG/USD,1893.93,1958.94,1892.71,1931.77,333.02167351,643321.2782364128
1646020800000,2022-02-28 04:00:00,PAXG/USD,1913.62,1921.28,1876.38,1893.93,217.20800027,411376.7479513611
1645934400000,2022-02-27 04:00:00,PAXG/USD,1893.76,1970.0,1889.36,1913.62,200.50415949,383688.7696832538
1645848000000,2022-02-26 04:00:00,PAXG/USD,1891.71,1895.65,1887.54,1893.76,121.95364269,230950.9303806144
1645761600000,2022-02-25 04:00:00,PAXG/USD,1933.53,1943.97,1878.56,1891.71,210.68884909,398562.2027120439
1645675200000,2022-02-24 04:00:00,PAXG/USD,1941.24,1947.92,1929.01,1933.53,30.22585923,58442.6055969819
1645588800000,2022-02-23 04:00:00,PAXG/USD,1908.69,1947.67,1892.46,1941.24,119.77407046,232510.21653977042
1645502400000,2022-02-22 04:00:00,PAXG/USD,1956.73,1975.91,1901.0,1908.69,74.17207405,141571.4960184945
1645416000000,2022-02-21 04:00:00,PAXG/USD,1919.58,2000.0,1907.68,1956.73,164.25786197,321408.2862525581
1645329600000,2022-02-20 04:00:00,PAXG/USD,1913.51,1950.28,1911.04,1919.58,219.8718495,422061.60486321
1645243200000,2022-02-19 04:00:00,PAXG/USD,1914.14,1922.63,1911.85,1913.51,48.05809459,91959.6445789109
1645156800000,2022-02-18 04:00:00,PAXG/USD,1906.26,1922.53,1900.16,1914.14,89.88595344,172054.2989176416
1645070400000,2022-02-17 04:00:00,PAXG/USD,1878.8,1973.36,1867.13,1906.26,208.279215,397034.3363859
1644984000000,2022-02-16 04:00:00,PAXG/USD,1858.12,1879.49,1858.12,1878.8,11.3876914,21395.19460232
1644897600000,2022-02-15 04:00:00,PAXG/USD,1890.22,1895.16,1850.01,1858.12,61.48635148,114249.0194120176
1644811200000,2022-02-14 04:00:00,PAXG/USD,1860.51,1892.68,1859.43,1890.22,163.15167576,308392.5605550672
1644724800000,2022-02-13 04:00:00,PAXG/USD,1866.28,1877.94,1857.0,1860.51,855.02493046,1590782.4333701346
1644638400000,2022-02-12 04:00:00,PAXG/USD,1865.23,1873.04,1860.0,1866.28,246.73228671,460471.5320411388
1644552000000,2022-02-11 04:00:00,PAXG/USD,1833.05,1873.04,1826.63,1865.23,204.36380191,381185.4942365893
1644465600000,2022-02-10 04:00:00,PAXG/USD,1841.55,1846.35,1823.39,1833.05,27.58200469,50559.1936970045
1644379200000,2022-02-09 04:00:00,PAXG/USD,1835.96,1841.55,1835.96,1841.55,0.19957627,367.5296800185
1644292800000,2022-02-08 04:00:00,PAXG/USD,1829.53,1836.36,1820.82,1835.96,25.63501483,47064.8618272868
1644206400000,2022-02-07 04:00:00,PAXG/USD,1818.21,1856.01,1817.14,1829.53,56.95992985,104209.9004584705
1644120000000,2022-02-06 04:00:00,PAXG/USD,1814.0,1818.43,1808.36,1818.21,28.8534362,52461.606233202
1644033600000,2022-02-05 04:00:00,PAXG/USD,1811.31,1817.63,1810.5,1814.0,9.46715623,17173.421401220003
1643947200000,2022-02-04 04:00:00,PAXG/USD,1812.03,1821.02,1802.95,1811.31,27.8240742,50398.023839202
1643860800000,2022-02-03 04:00:00,PAXG/USD,1814.16,1815.0,1797.94,1812.03,185.61931386,336347.7652937358
1643774400000,2022-02-02 04:00:00,PAXG/USD,1805.17,1818.21,1805.17,1814.16,25.07025412,45481.4522143392
1643688000000,2022-02-01 04:00:00,PAXG/USD,1804.27,1815.32,1796.04,1805.17,34.76866415,62763.349463655504
1643601600000,2022-01-31 04:00:00,PAXG/USD,1795.42,1810.94,1791.85,1804.27,78.75794722,142100.6014306294
1643515200000,2022-01-30 04:00:00,PAXG/USD,1799.41,1805.3,1795.0,1795.42,40.45452897,72632.8704033174
1643428800000,2022-01-29 04:00:00,PAXG/USD,1799.42,1799.82,1795.39,1799.41,7.67179326,13804.701509976601
1643342400000,2022-01-28 04:00:00,PAXG/USD,1808.45,1813.24,1786.3,1799.42,104.47651762,187997.1353357804
1643256000000,2022-01-27 04:00:00,PAXG/USD,1825.95,1827.18,1797.55,1808.45,40.87592912,73922.074017064
1643169600000,2022-01-26 04:00:00,PAXG/USD,1855.34,1855.34,1821.1,1825.95,27.25682479,49769.5992253005
1643083200000,2022-01-25 04:00:00,PAXG/USD,1849.68,1878.66,1841.56,1855.34,27.82413985,51623.239629299
1642996800000,2022-01-24 04:00:00,PAXG/USD,1839.8,1857.97,1834.0,1849.68,60.04236346,111059.15884469279
1642910400000,2022-01-23 04:00:00,PAXG/USD,1842.18,1844.44,1836.2,1839.8,35.99506569,66223.721856462
1642824000000,2022-01-22 04:00:00,PAXG/USD,1842.31,1865.22,1827.96,1842.18,152.17874191,280340.6347717638
1642737600000,2022-01-21 04:00:00,PAXG/USD,1843.79,1852.02,1819.38,1842.31,96.4484089,177687.868200559
1642651200000,2022-01-20 04:00:00,PAXG/USD,1847.28,1888.61,1840.0,1843.79,39.71941257,73234.2557024403
1642564800000,2022-01-19 04:00:00,PAXG/USD,1815.42,1859.5,1815.42,1847.28,146.95910698,271474.6191420144
1642478400000,2022-01-18 04:00:00,PAXG/USD,1819.88,1830.38,1811.09,1815.42,27.88393355,50621.050645341
1642392000000,2022-01-17 04:00:00,PAXG/USD,1821.47,1829.29,1818.64,1819.88,5.82878063,10607.6812929244
1642305600000,2022-01-16 04:00:00,PAXG/USD,1825.15,1834.53,1789.65,1821.47,85.74915369,156189.5109717243
1642219200000,2022-01-15 04:00:00,PAXG/USD,1829.1,1833.95,1825.07,1825.15,18.34569146,33483.638768219
1642132800000,2022-01-14 04:00:00,PAXG/USD,1831.96,1835.05,1819.47,1829.1,31.3664897,57372.446310269996
1642046400000,2022-01-13 04:00:00,PAXG/USD,1829.41,1834.37,1817.29,1831.96,12.89137788,23616.488621044802
1641960000000,2022-01-12 04:00:00,PAXG/USD,1825.22,1837.77,1824.67,1829.41,24.76133854,45298.6403384614
1641873600000,2022-01-11 04:00:00,PAXG/USD,1812.89,1826.99,1804.5,1825.22,156.30202819,285285.5878929518
1641787200000,2022-01-10 04:00:00,PAXG/USD,1798.65,1814.3,1794.31,1812.89,27.62535738,50081.73414062821
1641700800000,2022-01-09 04:00:00,PAXG/USD,1810.87,1815.44,1796.36,1798.65,34.54379966,62132.205258459
1641614400000,2022-01-08 04:00:00,PAXG/USD,1801.95,2123.33,1790.0,1810.87,486.13573957,880328.6267151259
1641528000000,2022-01-07 04:00:00,PAXG/USD,1795.2,1810.24,1788.76,1801.95,49.44515234,89097.692259063
1641441600000,2022-01-06 04:00:00,PAXG/USD,1813.3,1814.51,1791.0,1795.2,42.94940869,77102.778480288
1641355200000,2022-01-05 04:00:00,PAXG/USD,1822.42,1832.61,1810.8,1813.3,54.66782804,99129.172584932
1641268800000,2022-01-04 04:00:00,PAXG/USD,1811.29,1822.92,1805.0,1822.42,23.32107919,42500.8011374398
1641182400000,2022-01-03 04:00:00,PAXG/USD,1829.67,1833.41,1801.57,1811.29,20.59299578,37299.8873263562
1641096000000,2022-01-02 04:00:00,PAXG/USD,1835.77,1837.14,1827.26,1829.67,7.13526547,13055.1811724949
1641009600000,2022-01-01 04:00:00,PAXG/USD,1835.77,1837.14,1831.66,1835.77,44.00998121,80792.2032058817
1640923200000,2021-12-31 04:00:00,PAXG/USD,1824.35,1837.14,1823.03,1835.77,10.0436354,18437.804558257998
1640836800000,2021-12-30 04:00:00,PAXG/USD,1809.18,1832.54,1801.94,1824.35,59.82933114,109149.64026525899
1640750400000,2021-12-29 04:00:00,PAXG/USD,1810.04,1811.79,1790.05,1809.18,46.13459309,83465.78312656621
1640664000000,2021-12-28 04:00:00,PAXG/USD,1814.79,1823.13,1800.0,1810.04,242.54522252,439016.5545701008
1640577600000,2021-12-27 04:00:00,PAXG/USD,1811.33,1825.31,1806.83,1814.79,223.67306938,405919.6495801302
1640491200000,2021-12-26 04:00:00,PAXG/USD,1818.66,1827.14,1804.51,1811.33,39.29341716,71173.3453044228
1640404800000,2021-12-25 04:00:00,PAXG/USD,1822.02,1824.24,1818.07,1818.66,5.05076799,9185.6297126934
1640318400000,2021-12-24 04:00:00,PAXG/USD,1813.64,1825.17,1803.02,1822.02,214.15891927,390201.83408832544
1640232000000,2021-12-23 04:00:00,PAXG/USD,1810.89,1816.62,1803.5,1813.64,13.61454492,24691.8832487088
1640145600000,2021-12-22 04:00:00,PAXG/USD,1793.36,1810.89,1793.36,1810.89,3.01220957,5454.780188217301
1640059200000,2021-12-21 04:00:00,PAXG/USD,1796.51,1802.09,1783.05,1793.36,38.87178688,69711.1077191168
1639972800000,2021-12-20 04:00:00,PAXG/USD,1804.61,1807.14,1793.53,1796.51,17.28252656,31048.231790305603
1639886400000,2021-12-19 04:00:00,PAXG/USD,1802.72,1804.61,1793.53,1804.61,59.65450429,107653.1149867769
1639800000000,2021-12-18 04:00:00,PAXG/USD,1802.72,1803.84,1797.39,1802.72,15.51980711,27977.866673339202
1639713600000,2021-12-17 04:00:00,PAXG/USD,1803.09,1818.4,1793.48,1802.72,143.9284054,259462.614982688
1639627200000,2021-12-16 04:00:00,PAXG/USD,1780.81,1803.09,1780.81,1803.09,64.75905785,116766.4096187565
1639540800000,2021-12-15 04:00:00,PAXG/USD,1773.56,1782.05,1755.92,1780.81,71.32207098,127011.0572218938
1639454400000,2021-12-14 04:00:00,PAXG/USD,1790.98,1790.98,1766.0,1773.56,49.973523,88631.04145188
1639368000000,2021-12-13 04:00:00,PAXG/USD,1786.8,1801.52,1784.92,1790.98,206.06688829,369061.6755896242
1639281600000,2021-12-12 04:00:00,PAXG/USD,1786.41,1793.3,1780.0,1786.8,84.78717364,151497.721859952
1639195200000,2021-12-11 04:00:00,PAXG/USD,1784.82,1793.75,1778.51,1786.41,96.97502217,173237.14935470972
1639108800000,2021-12-10 04:00:00,PAXG/USD,1776.66,1793.14,1774.0,1784.82,20.13702532,35940.965531642396
1639022400000,2021-12-09 04:00:00,PAXG/USD,1783.99,1783.99,1773.54,1776.66,18.99392931,33745.7544479046
1638936000000,2021-12-08 04:00:00,PAXG/USD,1790.99,1799.57,1776.02,1783.99,27.73910422,49486.2845374378
1638849600000,2021-12-07 04:00:00,PAXG/USD,1781.0,1801.94,1776.03,1790.99,131.28636967,235132.5752152733
1638763200000,2021-12-06 04:00:00,PAXG/USD,1785.98,1789.43,1776.02,1781.0,36.97142174,65846.10211893999
1638676800000,2021-12-05 04:00:00,PAXG/USD,1779.56,1789.08,1778.51,1785.98,35.67452703,63713.9917850394
1638590400000,2021-12-04 04:00:00,PAXG/USD,1782.23,1789.55,1770.0,1779.56,104.73403453,186380.4984882068
1638504000000,2021-12-03 04:00:00,PAXG/USD,1774.06,1786.8,1764.19,1782.23,47.09256654,83929.7848645842
1638417600000,2021-12-02 04:00:00,PAXG/USD,1781.58,1781.58,1758.04,1774.06,44.28304898,78560.7858734588
1638331200000,2021-12-01 04:00:00,PAXG/USD,1779.23,1789.38,1774.64,1781.58,31.7883254655,56633.44488282549
1638244800000,2021-11-30 04:00:00,PAXG/USD,1786.94,1804.23,1770.76,1779.23,46.4184225557,82589.0499637781
1638158400000,2021-11-29 04:00:00,PAXG/USD,1794.32,1796.78,1776.13,1786.94,48.2614324866,86240.284167605
1638072000000,2021-11-28 04:00:00,PAXG/USD,1791.69,1796.54,1785.78,1794.32,9.8666843983,17703.989149557656
1637985600000,2021-11-27 04:00:00,PAXG/USD,1791.42,1796.01,1789.58,1791.69,26.2253080373,46987.62215735004
1637899200000,2021-11-26 04:00:00,PAXG/USD,1794.31,1811.13,1783.58,1791.42,101.6330469218,182067.47291665096
1637812800000,2021-11-25 04:00:00,PAXG/USD,1794.02,1796.48,1783.32,1794.31,21.5594022347,38684.25102374455
1637726400000,2021-11-24 04:00:00,PAXG/USD,1791.0,1796.78,1782.41,1794.02,20.5008982961,36779.02156116932
1637640000000,2021-11-23 04:00:00,PAXG/USD,1810.6,1814.85,1783.32,1791.0,63.047399979,112917.89336238899
1637553600000,2021-11-22 04:00:00,PAXG/USD,1844.02,1852.08,1805.77,1810.6,65.7508587985,119048.5049405641
1637467200000,2021-11-21 04:00:00,PAXG/USD,1843.81,1847.76,1842.7,1844.02,5.7911584973,10679.012092191146
1637380800000,2021-11-20 04:00:00,PAXG/USD,1843.81,1847.76,1839.0,1843.81,26.0660842558,48060.9068116866
1637294400000,2021-11-19 04:00:00,PAXG/USD,1858.89,1861.0,1843.81,1843.81,58.97856174,108745.2619218294
1637208000000,2021-11-18 04:00:00,PAXG/USD,1868.08,1868.08,1848.86,1858.89,29.2596079278,54390.39258090815
1637121600000,2021-11-17 04:00:00,PAXG/USD,1855.78,1872.76,1851.68,1868.08,22.9534687567,42878.915915016136
1637035200000,2021-11-16 04:00:00,PAXG/USD,1872.0,1880.0,1845.96,1855.78,120.6209606295,223845.96631701352
1636948800000,2021-11-15 04:00:00,PAXG/USD,1864.01,1872.93,1861.06,1872.0,39.3261116248,73618.4809616256
1636862400000,2021-11-14 04:00:00,PAXG/USD,1866.64,1872.0,1856.01,1864.01,73.2978286555,136627.88559213854
1636776000000,2021-11-13 04:00:00,PAXG/USD,1870.59,1871.52,1863.74,1866.64,17.5780332831,32811.86004756579
1636689600000,2021-11-12 04:00:00,PAXG/USD,1853.6,1872.15,1853.6,1870.59,14.0633750968,26306.80882232311
1636603200000,2021-11-11 04:00:00,PAXG/USD,1853.2,1864.87,1844.71,1853.6,50.1399545313,92939.41971921768
1636516800000,2021-11-10 04:00:00,PAXG/USD,1824.82,1866.72,1824.16,1853.2,54.1612151179,100371.56385649228
1636430400000,2021-11-09 04:00:00,PAXG/USD,1824.56,1834.32,1820.56,1824.82,40.3023456538,73544.52639596732
1636344000000,2021-11-08 04:00:00,PAXG/USD,1817.2,1829.26,1814.03,1824.56,55.8397814424,101883.03162854534
1636257600000,2021-11-07 04:00:00,PAXG/USD,1815.02,1819.21,1810.52,1817.2,13.4585427543,24456.86389311396
1636171200000,2021-11-06 04:00:00,PAXG/USD,1819.21,1820.0,1811.68,1815.02,27.3391205268,49621.05053855253
1636084800000,2021-11-05 04:00:00,PAXG/USD,1794.32,1819.21,1789.35,1819.21,26.3090334578,47861.656756764336
1635998400000,2021-11-04 04:00:00,PAXG/USD,1779.53,1795.86,1779.53,1794.32,11.8465677909,21256.53351856769
1635912000000,2021-11-03 04:00:00,PAXG/USD,1783.91,1786.0,1761.53,1779.53,73.6958504113,131143.97668242067
1635825600000,2021-11-02 04:00:00,PAXG/USD,1784.42,1794.32,1779.29,1783.91,69.2235005226,123488.49481727138
1635739200000,2021-11-01 04:00:00,PAXG/USD,1786.38,1798.04,1781.52,1784.42,36.653740191,65405.667071624215
1635652800000,2021-10-31 04:00:00,PAXG/USD,1787.21,1789.38,1771.58,1786.38,70.6126864467,126141.09081465595
1635566400000,2021-10-30 04:00:00,PAXG/USD,1785.01,1787.21,1781.4,1787.21,3.1146419555,5566.519249289155
1635480000000,2021-10-29 04:00:00,PAXG/USD,1794.1,1800.14,1776.7,1785.01,63.6540646901,113623.14201247541
1635393600000,2021-10-28 04:00:00,PAXG/USD,1807.03,1811.7,1781.05,1794.1,397.3356759665,712859.9362514976
1635307200000,2021-10-27 04:00:00,PAXG/USD,1793.81,1807.83,1793.81,1807.03,4.13547423,7472.925997836899
1635220800000,2021-10-26 04:00:00,PAXG/USD,1809.37,1812.07,1790.7,1793.81,473.6368737456,849614.5604935947
1635134400000,2021-10-25 04:00:00,PAXG/USD,1800.36,1819.21,1800.36,1809.37,34.2650534459,61998.15975340808
1635048000000,2021-10-24 04:00:00,PAXG/USD,1795.93,1804.23,1791.36,1800.36,23.5048386902,42317.17138428847
1634961600000,2021-10-23 04:00:00,PAXG/USD,1798.69,1800.82,1787.14,1795.93,27.1548749946,48768.25464905198
1634875200000,2021-10-22 04:00:00,PAXG/USD,1788.65,1814.0,1788.65,1798.69,63.736186258,114641.64086040201
1634788800000,2021-10-21 04:00:00,PAXG/USD,1787.63,1804.32,1777.21,1788.65,126.476540405,226222.26399540325
1634702400000,2021-10-20 04:00:00,PAXG/USD,1781.99,1799.39,1781.99,1787.63,24.914574927,44538.041576753014
1634616000000,2021-10-19 04:00:00,PAXG/USD,1777.09,1786.91,1773.51,1781.99,71.7479539293,127854.1364224733
1634529600000,2021-10-18 04:00:00,PAXG/USD,1775.79,1779.75,1766.78,1777.09,35.484588156,63059.30676614604
1634443200000,2021-10-17 04:00:00,PAXG/USD,1773.52,1786.91,1769.23,1775.79,51.9685528237,92285.23641879822
1634356800000,2021-10-16 04:00:00,PAXG/USD,1773.52,1775.78,1769.57,1773.52,11.073744247,19639.50689693944
1634270400000,2021-10-15 04:00:00,PAXG/USD,1797.83,1799.29,1766.94,1773.52,80.7742483273,143254.7448934331
1634184000000,2021-10-14 04:00:00,PAXG/USD,1793.17,1805.9,1793.17,1797.83,17.73076609,31876.903199584696
1634097600000,2021-10-13 04:00:00,PAXG/USD,1767.67,1802.14,1766.0,1793.17,32.1473582824,57645.67845125121
