https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GRT,Volume USD
1635912000000,2021-11-03 04:00:00,GRT/USD,0.9813,1.0469,0.9444,1.0299,1181453.54556562,1216779.0065780322
1635825600000,2021-11-02 04:00:00,GRT/USD,1.0063,1.0307,0.9724,0.9813,890567.66498902,873914.0496537252
1635739200000,2021-11-01 04:00:00,GRT/USD,0.9391,1.037,0.9344,1.0063,948183.44509862,954157.0008027413
1635652800000,2021-10-31 04:00:00,GRT/USD,0.9347,1.0947,0.8933,0.9391,1540578.9559244,1446757.697508604
1635566400000,2021-10-30 04:00:00,GRT/USD,0.9483,0.9483,0.9,0.9347,232975.94598909,217762.6167160024
1635480000000,2021-10-29 04:00:00,GRT/USD,0.9763,1.0246,0.944,0.9483,713312.3473643,676434.0990055657
1635393600000,2021-10-28 04:00:00,GRT/USD,0.967,0.9903,0.9119,0.9763,787683.26478812,769015.1714126415
1635307200000,2021-10-27 04:00:00,GRT/USD,1.0885,1.0885,0.9141,0.967,155451.1872985,150321.2981176495
1635220800000,2021-10-26 04:00:00,GRT/USD,1.0389,1.1903,1.0164,1.0885,1535163.05264837,1671024.9828077506
1635134400000,2021-10-25 04:00:00,GRT/USD,1.0401,1.1289,0.97,1.0389,2927020.3531622,3040881.4449002095
1635048000000,2021-10-24 04:00:00,GRT/USD,0.8803,1.045,0.8772,1.0401,1002926.00917824,1043143.3421462874
1634961600000,2021-10-23 04:00:00,GRT/USD,0.9064,0.9122,0.8722,0.8803,349360.16852502,307541.7563525751
1634875200000,2021-10-22 04:00:00,GRT/USD,0.9607,0.9623,0.8809,0.9064,649952.92874905,589117.334618139
1634788800000,2021-10-21 04:00:00,GRT/USD,0.8557,0.9928,0.855,0.9607,1873731.58740024,1800093.9360154103
1634702400000,2021-10-20 04:00:00,GRT/USD,0.7968,0.8908,0.7968,0.8557,814169.16754236,696684.5566659975
1634616000000,2021-10-19 04:00:00,GRT/USD,0.7791,0.8093,0.7523,0.7968,455320.29611456,362799.21194408135
1634529600000,2021-10-18 04:00:00,GRT/USD,0.7755,0.7997,0.7474,0.7791,657187.5321484,512014.8062968184
1634443200000,2021-10-17 04:00:00,GRT/USD,0.8077,0.8285,0.7573,0.7755,708514.55760116,549453.0394196996
1634356800000,2021-10-16 04:00:00,GRT/USD,0.8193,0.885,0.7844,0.8077,761259.60200933,614869.3805429358
1634270400000,2021-10-15 04:00:00,GRT/USD,0.7109,0.8582,0.7003,0.8193,1333217.81805089,1092305.3583290942
1634184000000,2021-10-14 04:00:00,GRT/USD,0.707,0.7138,0.6961,0.7109,53157.22526358,37789.471439879024
1634097600000,2021-10-13 04:00:00,GRT/USD,0.6868,0.7126,0.6636,0.707,292964.26445473,207125.73496949408
1634011200000,2021-10-12 04:00:00,GRT/USD,0.6704,0.6868,0.6471,0.6868,771062.89178917,529565.994080802
1633924800000,2021-10-11 04:00:00,GRT/USD,0.7001,0.7001,0.6588,0.6704,516267.90453483,346106.00320015004
1633838400000,2021-10-10 04:00:00,GRT/USD,0.7253,0.7311,0.6738,0.7001,358432.09202953,250938.30762987392
1633752000000,2021-10-09 04:00:00,GRT/USD,0.7283,0.7495,0.7153,0.7253,201999.90459781,146510.53080479158
1633665600000,2021-10-08 04:00:00,GRT/USD,0.7121,0.7371,0.7046,0.7283,308343.81550625,224566.80083320188
1633579200000,2021-10-07 04:00:00,GRT/USD,0.7089,0.7405,0.7069,0.7121,390998.69400527,278430.1700011528
1633492800000,2021-10-06 04:00:00,GRT/USD,0.7306,0.7486,0.702,0.7089,423561.67825288,300262.87371346663
1633406400000,2021-10-05 04:00:00,GRT/USD,0.7346,0.79,0.7251,0.7306,741036.33398573,541401.1456099743
1633320000000,2021-10-04 04:00:00,GRT/USD,0.7078,0.7407,0.6988,0.7346,299557.64904043,220055.04898509991
1633233600000,2021-10-03 04:00:00,GRT/USD,0.7363,0.7569,0.7072,0.7078,189685.02723059,134259.0622738116
1633147200000,2021-10-02 04:00:00,GRT/USD,0.6991,0.7578,0.696,0.7363,635591.06286597,467985.69958821364
1633060800000,2021-10-01 04:00:00,GRT/USD,0.6503,0.7262,0.6495,0.6991,759308.26853742,530832.4105345104
1632974400000,2021-09-30 04:00:00,GRT/USD,0.6503,0.6575,0.636,0.6503,253324.34886777,164736.82406871082
1632888000000,2021-09-29 04:00:00,GRT/USD,0.656,0.657,0.6205,0.6503,309166.58276776,201051.0287738743
1632801600000,2021-09-28 04:00:00,GRT/USD,0.6697,0.6745,0.625,0.656,1475414.56572642,967871.9551165315
1632715200000,2021-09-27 04:00:00,GRT/USD,0.6886,0.719,0.6596,0.6697,218027.65547081,146013.12086880143
1632628800000,2021-09-26 04:00:00,GRT/USD,0.6722,0.7128,0.6222,0.6886,414937.7727585,285726.1503215031
1632542400000,2021-09-25 04:00:00,GRT/USD,0.695,0.7006,0.6518,0.6722,291159.96895827,195717.7311337491
1632456000000,2021-09-24 04:00:00,GRT/USD,0.7758,0.7811,0.6555,0.695,541002.54208441,375996.7667486649
1632369600000,2021-09-23 04:00:00,GRT/USD,0.7402,0.7979,0.7145,0.7758,625505.03208561,485266.80389201624
1632283200000,2021-09-22 04:00:00,GRT/USD,0.676,0.7477,0.676,0.7402,320380.56959938,237145.6976174611
1632196800000,2021-09-21 04:00:00,GRT/USD,0.6991,0.7329,0.63,0.676,679743.74077446,459506.768763535
1632110400000,2021-09-20 04:00:00,GRT/USD,0.773,0.7792,0.6556,0.6991,2577297.24260039,1801788.502301933
1632024000000,2021-09-19 04:00:00,GRT/USD,0.8223,0.8389,0.76,0.773,244162.35378964,188737.49947939173
1631937600000,2021-09-18 04:00:00,GRT/USD,0.8322,0.8475,0.8196,0.8223,221523.20209234,182158.5290805312
1631851200000,2021-09-17 04:00:00,GRT/USD,0.8597,0.8616,0.8036,0.8322,409980.68679098,341185.92754745355
1631764800000,2021-09-16 04:00:00,GRT/USD,0.8775,0.9155,0.8382,0.8597,526392.78048112,452539.87337961886
1631678400000,2021-09-15 04:00:00,GRT/USD,0.8547,0.9201,0.8547,0.8775,843912.99686597,740533.6547498886
1631592000000,2021-09-14 04:00:00,GRT/USD,0.8461,0.8789,0.8363,0.8547,538106.45898757,459919.5904966761
1631505600000,2021-09-13 04:00:00,GRT/USD,0.86,0.89,0.8,0.8461,670855.06915073,567610.4740084327
1631419200000,2021-09-12 04:00:00,GRT/USD,0.8514,0.9512,0.8481,0.86,458449.85683318,394266.8768765348
1631332800000,2021-09-11 04:00:00,GRT/USD,0.8225,0.9133,0.8123,0.8514,466818.88413804,397449.5979551273
1631246400000,2021-09-10 04:00:00,GRT/USD,0.8758,0.8931,0.7842,0.8225,465293.04167688,382703.52677923377
1631160000000,2021-09-09 04:00:00,GRT/USD,0.8119,0.9158,0.8102,0.8758,476230.95341671,417083.06900235463
1631073600000,2021-09-08 04:00:00,GRT/USD,0.8211,0.8639,0.7994,0.8119,523274.25270127,424846.3657681611
1630987200000,2021-09-07 04:00:00,GRT/USD,1.0328,1.049,0.7131,0.8211,1474871.50113523,1211016.9895821374
1630900800000,2021-09-06 04:00:00,GRT/USD,1.0407,1.0775,0.9166,1.0328,1238783.87856427,1279415.989781178
1630814400000,2021-09-05 04:00:00,GRT/USD,0.9414,1.0442,0.9414,1.0407,936509.31534301,974625.2444774705
1630728000000,2021-09-04 04:00:00,GRT/USD,0.93,0.9773,0.9236,0.9414,467338.11705389,439952.10339453205
1630641600000,2021-09-03 04:00:00,GRT/USD,0.9172,0.9336,0.9021,0.93,322581.24156435,300000.55465484556
1630555200000,2021-09-02 04:00:00,GRT/USD,0.9306,0.9471,0.884,0.9172,475691.20156893,436303.97007902263
1630468800000,2021-09-01 04:00:00,GRT/USD,0.8558,0.9352,0.8558,0.9306,411060.84391557,382533.22134782944
1630382400000,2021-08-31 04:00:00,GRT/USD,0.868,0.9088,0.8299,0.8558,371337.04319767,317790.241568566
1630296000000,2021-08-30 04:00:00,GRT/USD,0.8881,0.9038,0.8426,0.868,465139.04057533,403740.6872193864
1630209600000,2021-08-29 04:00:00,GRT/USD,0.8906,0.9303,0.8739,0.8881,200096.28132618,177705.50744578047
1630123200000,2021-08-28 04:00:00,GRT/USD,0.9074,0.9471,0.8893,0.8906,111031.73505307,98884.86323826414
1630036800000,2021-08-27 04:00:00,GRT/USD,0.8561,0.9381,0.8438,0.9074,391597.38436487,355335.4665726831
1629950400000,2021-08-26 04:00:00,GRT/USD,0.8994,0.9017,0.838,0.8561,341714.24060504,292541.5613819747
1629864000000,2021-08-25 04:00:00,GRT/USD,0.9412,0.9796,0.898,0.8994,173517.10526882,156061.2844787767
1629777600000,2021-08-24 04:00:00,GRT/USD,1.0069,1.0219,0.8977,0.9412,764136.68599759,719205.4488609317
1629691200000,2021-08-23 04:00:00,GRT/USD,1.0659,1.0668,0.9879,1.0069,406564.01853588,409369.31026377756
1629604800000,2021-08-22 04:00:00,GRT/USD,1.0081,1.0816,0.968,1.0659,343850.03063808,366509.7476571295
1629518400000,2021-08-21 04:00:00,GRT/USD,1.0281,1.0514,0.9866,1.0081,327565.00380477,330218.2803355887
1629432000000,2021-08-20 04:00:00,GRT/USD,1.0389,1.0913,1.0158,1.0281,722324.18392919,742621.4934976003
1629345600000,2021-08-19 04:00:00,GRT/USD,0.8369,1.0622,0.8322,1.0389,648034.64545357,673243.1931617138
1629259200000,2021-08-18 04:00:00,GRT/USD,0.8559,0.92,0.83,0.8369,616952.47580524,516327.5270014053
1629172800000,2021-08-17 04:00:00,GRT/USD,0.9025,1.02,0.8165,0.8559,1702384.121902,1457070.5699359218
1629086400000,2021-08-16 04:00:00,GRT/USD,0.896,0.9341,0.8204,0.9025,1524941.26099291,1376259.4880461013
1629000000000,2021-08-15 04:00:00,GRT/USD,0.8888,0.9214,0.8469,0.896,295204.28660523,264503.0407982861
1628913600000,2021-08-14 04:00:00,GRT/USD,0.9221,0.9415,0.8701,0.8888,476787.07212898,423768.34970823745
1628827200000,2021-08-13 04:00:00,GRT/USD,0.9071,0.9545,0.8771,0.9221,632367.71082372,583106.2661505522
1628740800000,2021-08-12 04:00:00,GRT/USD,0.8128,0.944,0.7623,0.9071,1750782.75232807,1588135.0346367925
1628654400000,2021-08-11 04:00:00,GRT/USD,0.762,0.8655,0.762,0.8128,984149.9340059,799917.0663599955
1628568000000,2021-08-10 04:00:00,GRT/USD,0.7207,0.7709,0.7097,0.762,680924.73058279,518864.64470408595
1628481600000,2021-08-09 04:00:00,GRT/USD,0.6673,0.7779,0.6621,0.7207,1238994.56759092,892943.384862776
1628395200000,2021-08-08 04:00:00,GRT/USD,0.7143,0.727,0.6472,0.6673,1277136.34382687,852233.0822356703
1628308800000,2021-08-07 04:00:00,GRT/USD,0.7226,0.7596,0.6971,0.7143,435694.49662304,311216.5789378375
1628222400000,2021-08-06 04:00:00,GRT/USD,0.6735,0.7278,0.6718,0.7226,314375.40098022,227167.66474830697
1628136000000,2021-08-05 04:00:00,GRT/USD,0.6717,0.7144,0.6422,0.6735,352275.46381279,237257.52487791405
1628049600000,2021-08-04 04:00:00,GRT/USD,0.6389,0.6811,0.6389,0.6717,87595.95334502,58838.20186184993
1627963200000,2021-08-03 04:00:00,GRT/USD,0.6695,0.6708,0.6367,0.6389,315005.13596459,201256.78136777657
1627876800000,2021-08-02 04:00:00,GRT/USD,0.6461,0.7181,0.6366,0.6695,964548.98525698,645765.5456295481
1627790400000,2021-08-01 04:00:00,GRT/USD,0.6562,0.7252,0.6354,0.6461,3793747.88070539,2451140.5057237525
1627704000000,2021-07-31 04:00:00,GRT/USD,0.6068,0.6632,0.5908,0.6562,1990688.70967641,1306289.9312896603
1627617600000,2021-07-30 04:00:00,GRT/USD,0.5939,0.6158,0.5568,0.6068,190169.46324013,115394.83029411089
1627531200000,2021-07-29 04:00:00,GRT/USD,0.5568,0.6315,0.554,0.5939,297172.5181251,176490.75851449688
1627444800000,2021-07-28 04:00:00,GRT/USD,0.5621,0.5638,0.5493,0.5568,55618.20461347,30968.216328780094
1627358400000,2021-07-27 04:00:00,GRT/USD,0.5393,0.5912,0.5366,0.5621,135230.92030323,76013.30030244558
1627272000000,2021-07-26 04:00:00,GRT/USD,0.5735,0.6163,0.5256,0.5393,472508.57774356,254823.8759771019
1627185600000,2021-07-25 04:00:00,GRT/USD,0.5419,0.5777,0.5269,0.5735,403038.38155258,231142.51182040462
1627099200000,2021-07-24 04:00:00,GRT/USD,0.5544,0.5928,0.5346,0.5419,267535.82696499,144977.6646323281
1627012800000,2021-07-23 04:00:00,GRT/USD,0.5547,0.5655,0.5186,0.5544,195614.75450562,108448.81989791572
1626926400000,2021-07-22 04:00:00,GRT/USD,0.546,0.5697,0.5308,0.5547,150160.59888314,83294.08420047775
1626840000000,2021-07-21 04:00:00,GRT/USD,0.4934,0.5746,0.4934,0.546,68430.57272158,37363.092705982686
1626753600000,2021-07-20 04:00:00,GRT/USD,0.489,0.4991,0.475,0.4934,127132.94336245,62727.39425503283
1626667200000,2021-07-19 04:00:00,GRT/USD,0.5438,0.555,0.4777,0.489,487549.35074311,238411.63251338078
1626580800000,2021-07-18 04:00:00,GRT/USD,0.5764,0.5783,0.541,0.5438,175103.32714966,95221.1893039851
1626494400000,2021-07-17 04:00:00,GRT/USD,0.5704,0.5869,0.5572,0.5764,163425.15248421,94198.25789189865
1626408000000,2021-07-16 04:00:00,GRT/USD,0.6127,0.6149,0.5637,0.5704,408935.18141402,233256.62747855703
1626321600000,2021-07-15 04:00:00,GRT/USD,0.6366,0.6366,0.5917,0.6127,399037.7763572,244490.44557405644
1626235200000,2021-07-14 04:00:00,GRT/USD,0.6015,0.6507,0.6015,0.6366,108528.74243848,69089.39743633637
1626148800000,2021-07-13 04:00:00,GRT/USD,0.6805,0.6805,0.5976,0.6015,245970.99404896,147951.55292044947
1626062400000,2021-07-12 04:00:00,GRT/USD,0.7379,0.7402,0.6628,0.6805,206022.8565574,140198.5538873107
1625976000000,2021-07-11 04:00:00,GRT/USD,0.6869,0.7485,0.6841,0.7379,294240.04345647,217119.72806652923
1625889600000,2021-07-10 04:00:00,GRT/USD,0.6823,0.6971,0.651,0.6869,205709.9374105,141302.15600727242
1625803200000,2021-07-09 04:00:00,GRT/USD,0.6701,0.7157,0.6584,0.6823,179550.5329199,122507.32861124777
1625716800000,2021-07-08 04:00:00,GRT/USD,0.6958,0.696,0.6304,0.6701,816993.05202011,547467.0441586757
1625630400000,2021-07-07 04:00:00,GRT/USD,0.7106,0.7544,0.69,0.6958,312375.38432935,217350.79241636174
1625544000000,2021-07-06 04:00:00,GRT/USD,0.7333,0.7683,0.6875,0.7106,456453.68684414,324355.98987144587
1625457600000,2021-07-05 04:00:00,GRT/USD,0.7112,0.7985,0.7022,0.7333,530243.7093235,388827.71204692253
1625371200000,2021-07-04 04:00:00,GRT/USD,0.6604,0.7589,0.6604,0.7112,546233.971538,388481.60055782564
1625284800000,2021-07-03 04:00:00,GRT/USD,0.6102,0.6981,0.596,0.6604,561890.63141609,371072.5729871858
1625198400000,2021-07-02 04:00:00,GRT/USD,0.5278,0.6196,0.5208,0.6102,447414.6216447,273012.4021275959
1625112000000,2021-07-01 04:00:00,GRT/USD,0.5658,0.5734,0.5244,0.5278,244286.97770289,128934.66683158535
1625025600000,2021-06-30 04:00:00,GRT/USD,0.5751,0.5922,0.5488,0.5658,180580.17017132,102172.26028293285
1624939200000,2021-06-29 04:00:00,GRT/USD,0.5779,0.6237,0.5722,0.5751,438872.00584057,252395.2905589118
1624852800000,2021-06-28 04:00:00,GRT/USD,0.5517,0.5894,0.5439,0.5779,230513.06154524,133213.4982669942
1624766400000,2021-06-27 04:00:00,GRT/USD,0.5455,0.5673,0.5178,0.5517,1036753.55032101,571976.9337121012
1624680000000,2021-06-26 04:00:00,GRT/USD,0.5378,0.5516,0.5052,0.5455,516111.99545247,281539.09351932234
1624593600000,2021-06-25 04:00:00,GRT/USD,0.6094,0.6094,0.5203,0.5378,278037.72804278,149528.69014140707
1624507200000,2021-06-24 04:00:00,GRT/USD,0.5836,0.6094,0.5836,0.6094,21.03516,12.818826504000002
1624420800000,2021-06-23 04:00:00,GRT/USD,0.5466,0.62,0.5466,0.5836,390106.31771688,227666.04701957118
1624334400000,2021-06-22 04:00:00,GRT/USD,0.5491,0.5492,0.4297,0.5466,1617200.02341637,883961.5327993877
1624248000000,2021-06-21 04:00:00,GRT/USD,0.6153,0.6228,0.493,0.5491,1087458.34611895,597123.3778539156
1624161600000,2021-06-20 04:00:00,GRT/USD,0.6026,0.6551,0.5666,0.6153,379350.45775912,233414.33665918652
1624075200000,2021-06-19 04:00:00,GRT/USD,0.5997,0.6298,0.5871,0.6026,182026.98519677,109689.4612795736
1623988800000,2021-06-18 04:00:00,GRT/USD,0.6727,0.6827,0.5917,0.5997,441696.6537858,264885.48327534425
1623902400000,2021-06-17 04:00:00,GRT/USD,0.6946,0.7192,0.6594,0.6727,336701.14126015,226498.8577257029
1623816000000,2021-06-16 04:00:00,GRT/USD,0.7365,0.7365,0.6673,0.6946,39450.53098514,27402.338822278245
1623729600000,2021-06-15 04:00:00,GRT/USD,0.6886,0.76,0.6829,0.7365,1084247.31884517,798548.1503294678
1623643200000,2021-06-14 04:00:00,GRT/USD,0.7026,0.725,0.664,0.6886,813017.10007789,559843.575113635
1623556800000,2021-06-13 04:00:00,GRT/USD,0.5884,0.7026,0.585,0.7026,395579.78699236,277934.3583408322
1623470400000,2021-06-12 04:00:00,GRT/USD,0.5902,0.6252,0.5681,0.5884,278474.47352401,163854.38022152748
1623384000000,2021-06-11 04:00:00,GRT/USD,0.6434,0.6801,0.5798,0.5902,518925.42408593,306269.78529551585
1623297600000,2021-06-10 04:00:00,GRT/USD,0.7035,0.7057,0.6329,0.6434,475298.75549184,305807.2192834499
1623211200000,2021-06-09 04:00:00,GRT/USD,0.6786,0.7297,0.6786,0.7035,342653.30436833,241056.59962312016
1623124800000,2021-06-08 04:00:00,GRT/USD,0.6818,0.7135,0.6291,0.6786,1014619.95582235,688521.1020210467
1623038400000,2021-06-07 04:00:00,GRT/USD,0.811,0.8393,0.6558,0.6818,1127567.34659889,768775.4169111231
1622952000000,2021-06-06 04:00:00,GRT/USD,0.767,0.8259,0.7645,0.811,392094.4893822,317988.6308889642
1622865600000,2021-06-05 04:00:00,GRT/USD,0.8262,0.8482,0.7223,0.767,657685.00425593,504444.3982642983
1622779200000,2021-06-04 04:00:00,GRT/USD,0.8779,0.8781,0.753,0.8262,789138.74934519,651986.434708996
1622692800000,2021-06-03 04:00:00,GRT/USD,0.7817,0.9725,0.7817,0.8779,799554.07021582,701928.5182424684
1622606400000,2021-06-02 04:00:00,GRT/USD,0.759,0.813,0.7553,0.7817,308082.86181093,240828.373077604
1622520000000,2021-06-01 04:00:00,GRT/USD,0.7965,0.827,0.7383,0.759,362768.905807,275341.599507513
1622433600000,2021-05-31 04:00:00,GRT/USD,0.7055,0.8573,0.6921,0.7965,842915.16935711,671381.9323929382
1622347200000,2021-05-30 04:00:00,GRT/USD,0.6209,0.7694,0.62,0.7055,613287.55596903,432674.3707361507
1622260800000,2021-05-29 04:00:00,GRT/USD,0.691,0.6984,0.59,0.6209,418607.76852212,259913.56347538432
1622174400000,2021-05-28 04:00:00,GRT/USD,0.7832,0.7832,0.6,0.691,1074116.05271771,742214.1924279375
1622088000000,2021-05-27 04:00:00,GRT/USD,0.7771,0.814,0.752,0.7832,318102.91103615,249138.1999235127
1622001600000,2021-05-26 04:00:00,GRT/USD,0.8592,0.8837,0.7574,0.7771,646832.73069508,502653.7150231467
1621915200000,2021-05-25 04:00:00,GRT/USD,0.794,0.8592,0.7248,0.8592,769678.27089363,661307.5703518068
1621828800000,2021-05-24 04:00:00,GRT/USD,0.6738,0.8625,0.6461,0.794,830818.03881772,659669.5228212697
1621742400000,2021-05-23 04:00:00,GRT/USD,0.7799,0.7799,0.506,0.6738,1187105.80728977,799871.892951847
1621656000000,2021-05-22 04:00:00,GRT/USD,0.8243,0.8556,0.7628,0.7799,437317.79010121,341064.1444999337
1621569600000,2021-05-21 04:00:00,GRT/USD,0.9001,0.9001,0.7531,0.8243,614043.76484837,506156.2753645114
1621483200000,2021-05-20 04:00:00,GRT/USD,0.8471,0.9841,0.8343,0.9001,927014.37757184,834405.6412524132
1621396800000,2021-05-19 04:00:00,GRT/USD,1.1342,1.1407,0.7065,0.8471,1608177.99999298,1362287.5837940532
1621310400000,2021-05-18 04:00:00,GRT/USD,1.2313,1.2629,1.1231,1.1342,580352.41036708,658235.7038383422
1621224000000,2021-05-17 04:00:00,GRT/USD,1.258,1.2976,1.1699,1.2313,694769.38246047,855469.5406235767
1621137600000,2021-05-16 04:00:00,GRT/USD,1.3633,1.4126,1.1755,1.258,489202.81272127,615417.1384033577
1621051200000,2021-05-15 04:00:00,GRT/USD,1.411,1.5285,1.3078,1.3633,748441.25976129,1020349.9694325667
1620964800000,2021-05-14 04:00:00,GRT/USD,1.3186,1.4537,1.2894,1.411,452742.953699,638820.3076692891
1620878400000,2021-05-13 04:00:00,GRT/USD,1.4836,1.4836,1.2352,1.3186,358950.59318297,473312.25217106426
1620792000000,2021-05-12 04:00:00,GRT/USD,1.5202,1.5428,1.3245,1.4836,497710.06974232,738402.659469706
1620705600000,2021-05-11 04:00:00,GRT/USD,1.3409,1.5202,1.337,1.5202,345158.23128944,524709.5432062068
1620619200000,2021-05-10 04:00:00,GRT/USD,1.5617,1.5768,1.2601,1.3409,252313.83040591,338327.61519128474
1620532800000,2021-05-09 04:00:00,GRT/USD,1.5463,1.5686,1.48,1.5617,221290.169779,345588.8581438643
1620446400000,2021-05-08 04:00:00,GRT/USD,1.6195,1.6512,1.5377,1.5463,195123.61784875,301719.6502795221
1620360000000,2021-05-07 04:00:00,GRT/USD,1.5736,1.725,1.5259,1.6195,207923.0029213,336731.3032310454
1620273600000,2021-05-06 04:00:00,GRT/USD,1.5449,1.6684,1.5449,1.5736,118101.16290789,185843.9899518557
1620187200000,2021-05-05 04:00:00,GRT/USD,1.4898,1.5564,1.4743,1.5449,129050.78737281,199370.56141225414
1620100800000,2021-05-04 04:00:00,GRT/USD,1.5306,1.5663,1.4191,1.4898,197797.15418147,294678.200299554
1620014400000,2021-05-03 04:00:00,GRT/USD,1.6712,1.6811,1.4856,1.5306,245303.15756345,375461.01296661654
1619928000000,2021-05-02 04:00:00,GRT/USD,1.5699,1.6723,1.548,1.6712,122635.93444062,204949.17363716415
1619841600000,2021-05-01 04:00:00,GRT/USD,1.6001,1.7232,1.5671,1.5699,185240.83936909,290809.59372553445
1619755200000,2021-04-30 04:00:00,GRT/USD,1.5208,1.6169,1.5208,1.6001,105775.38424068,169251.19232351208
1619668800000,2021-04-29 04:00:00,GRT/USD,1.4945,1.5697,1.4428,1.5208,280654.10990427,426818.77034241374
1619582400000,2021-04-28 04:00:00,GRT/USD,1.5713,1.6043,1.4834,1.4945,236596.52358012,353593.5044904893
1619496000000,2021-04-27 04:00:00,GRT/USD,1.4853,1.6356,1.4672,1.5713,232844.43499446,365868.460706795
1619409600000,2021-04-26 04:00:00,GRT/USD,1.3766,1.5086,1.3639,1.4853,178095.2611832,264524.891435407
1619323200000,2021-04-25 04:00:00,GRT/USD,1.2445,1.3817,1.1955,1.3766,126055.34067812,173527.7819775
1619236800000,2021-04-24 04:00:00,GRT/USD,1.3636,1.3909,1.2396,1.2445,100084.80219106,124555.53632677415
1619150400000,2021-04-23 04:00:00,GRT/USD,1.3093,1.4009,1.1932,1.3636,251594.10327503,343073.7192258309
1619064000000,2021-04-22 04:00:00,GRT/USD,1.4849,1.5937,1.1521,1.3093,269808.82380618,353260.6930094314
1618977600000,2021-04-21 04:00:00,GRT/USD,1.5507,1.6656,1.4766,1.4849,192468.20484366,285796.03737235075
1618891200000,2021-04-20 04:00:00,GRT/USD,1.4764,1.6451,1.4266,1.5507,131715.25275193,204250.84244241787
1618804800000,2021-04-19 04:00:00,GRT/USD,1.7353,1.7814,1.4396,1.4764,290062.10471475,428247.6914008569
1618718400000,2021-04-18 04:00:00,GRT/USD,1.6602,1.7576,1.5443,1.7353,550212.75952702,954784.2016072379
1618632000000,2021-04-17 04:00:00,GRT/USD,2.0569,2.1266,1.49,1.6602,499860.35680768,829868.1643721103
1618545600000,2021-04-16 04:00:00,GRT/USD,2.1037,2.1037,1.9676,2.0569,166329.62213787,342123.3997753848
1618459200000,2021-04-15 04:00:00,GRT/USD,2.052,2.1962,1.9704,2.1037,374162.46180796,787125.5709054054
1618372800000,2021-04-14 04:00:00,GRT/USD,1.9423,2.1213,1.8218,2.052,301006.77878667,617665.9100702469
1618286400000,2021-04-13 04:00:00,GRT/USD,1.9857,2.0222,1.8889,1.9423,304782.98694035,591979.9955342418
1618200000000,2021-04-12 04:00:00,GRT/USD,1.9055,2.1481,1.89,1.9857,376656.79503608,747927.397903144
1618113600000,2021-04-11 04:00:00,GRT/USD,1.8385,1.9528,1.8,1.9055,194936.35886734,371451.23182171636
1618027200000,2021-04-10 04:00:00,GRT/USD,1.7605,1.9197,1.7477,1.8385,182691.64744087,335878.5938200395
1617940800000,2021-04-09 04:00:00,GRT/USD,1.7622,1.8118,1.714,1.7605,109931.9909167,193535.27000885035
1617854400000,2021-04-08 04:00:00,GRT/USD,1.6744,1.7696,1.6744,1.7622,65162.16067221,114828.75953656845
1617768000000,2021-04-07 04:00:00,GRT/USD,1.7394,1.7644,1.5501,1.6744,191361.20815679,320415.2069377292
1617681600000,2021-04-06 04:00:00,GRT/USD,1.8228,1.8471,1.7257,1.7394,143188.7328207,249062.48186832562
1617595200000,2021-04-05 04:00:00,GRT/USD,1.7204,1.8762,1.6905,1.8228,140425.29344586,255967.22489311363
