https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ONE,Volume USDT,tradecount
1638835200000,2021-12-07 00:00:00,ONE/USDT,0.18632000,0.20611000,0.18536000,0.19772000,354375625.50000000,69461213.41958100,170936
1638748800000,2021-12-06 00:00:00,ONE/USDT,0.18274000,0.18836000,0.15728000,0.18632000,363783637.30000000,61760796.42143500,168671
1638662400000,2021-12-05 00:00:00,ONE/USDT,0.20128000,0.20499000,0.17417000,0.18273000,254811439.70000000,47846154.41377500,143913
1638576000000,2021-12-04 00:00:00,ONE/USDT,0.23091000,0.23329000,0.13500000,0.20111000,617338238.30000000,117531320.90877600,292195
1638489600000,2021-12-03 00:00:00,ONE/USDT,0.25464000,0.26166000,0.22038000,0.23139000,290694822.10000000,71083805.55697600,164661
1638403200000,2021-12-02 00:00:00,ONE/USDT,0.24292000,0.25798000,0.23386000,0.25449000,267721141.70000000,65520045.38555500,159534
1638316800000,2021-12-01 00:00:00,ONE/USDT,0.25214000,0.25926000,0.23998000,0.24303000,185706904.70000000,46726622.53452200,125448
1638230400000,2021-11-30 00:00:00,ONE/USDT,0.26884000,0.27193000,0.25010000,0.25214000,200319476.00000000,52062313.15851600,135831
1638144000000,2021-11-29 00:00:00,ONE/USDT,0.26671000,0.27445000,0.25796000,0.26876000,227712726.90000000,60820556.68590400,135365
1638057600000,2021-11-28 00:00:00,ONE/USDT,0.26022000,0.27066000,0.23384000,0.26680000,261175057.10000000,65562303.13778900,153954
1637971200000,2021-11-27 00:00:00,ONE/USDT,0.26305000,0.27460000,0.25368000,0.26028000,151492436.00000000,40450504.18881100,117718
1637884800000,2021-11-26 00:00:00,ONE/USDT,0.30733000,0.30819000,0.25024000,0.26308000,395323494.40000000,107346524.26723200,284812
1637798400000,2021-11-25 00:00:00,ONE/USDT,0.31129000,0.32443000,0.30478000,0.30719000,240414140.90000000,75427265.81891800,189153
1637712000000,2021-11-24 00:00:00,ONE/USDT,0.32976000,0.33900000,0.29300000,0.31155000,406498523.70000000,127210174.19669900,327125
1637625600000,2021-11-23 00:00:00,ONE/USDT,0.28711000,0.34150000,0.27404000,0.32976000,519210350.00000000,160233518.11520900,383276
1637539200000,2021-11-22 00:00:00,ONE/USDT,0.30951000,0.31455000,0.27828000,0.28716000,367766585.00000000,108328685.95769700,257754
1637452800000,2021-11-21 00:00:00,ONE/USDT,0.29033000,0.32000000,0.28001000,0.30926000,501045126.80000000,150639142.90326900,404008
1637366400000,2021-11-20 00:00:00,ONE/USDT,0.25074000,0.29829000,0.25053000,0.29029000,515254698.00000000,144701371.64375300,380581
1637280000000,2021-11-19 00:00:00,ONE/USDT,0.23719000,0.25698000,0.23089000,0.25072000,208186110.30000000,50798037.23612000,139107
1637193600000,2021-11-18 00:00:00,ONE/USDT,0.26195000,0.27481000,0.22731000,0.23692000,378025006.70000000,95410980.26150000,246840
1637107200000,2021-11-17 00:00:00,ONE/USDT,0.25381000,0.26213000,0.23919000,0.26205000,219843213.40000000,55151071.68631300,149146
1637020800000,2021-11-16 00:00:00,ONE/USDT,0.28978000,0.29042000,0.23614000,0.25406000,370993705.90000000,96886941.36076600,274374
1636934400000,2021-11-15 00:00:00,ONE/USDT,0.27555000,0.29981000,0.27477000,0.28950000,298023504.10000000,86115519.16374300,225933
1636848000000,2021-11-14 00:00:00,ONE/USDT,0.28040000,0.28458000,0.26732000,0.27554000,145108519.60000000,39920777.61892000,107011
1636761600000,2021-11-13 00:00:00,ONE/USDT,0.27424000,0.28730000,0.27033000,0.28047000,173748756.40000000,48378660.29992000,140668
1636675200000,2021-11-12 00:00:00,ONE/USDT,0.27830000,0.28281000,0.24994000,0.27422000,263422739.60000000,71513649.82123700,170204
1636588800000,2021-11-11 00:00:00,ONE/USDT,0.27778000,0.30530000,0.27360000,0.27835000,297270897.10000000,85356801.00614400,204166
1636502400000,2021-11-10 00:00:00,ONE/USDT,0.30255000,0.30849000,0.25678000,0.27786000,345278830.20000000,99936941.04679600,264559
1636416000000,2021-11-09 00:00:00,ONE/USDT,0.32319000,0.32880000,0.30056000,0.30260000,247566731.60000000,77625748.85114000,203228
1636329600000,2021-11-08 00:00:00,ONE/USDT,0.30047000,0.32485000,0.29273000,0.32312000,323187939.10000000,99665649.45124100,253673
1636243200000,2021-11-07 00:00:00,ONE/USDT,0.28870000,0.31841000,0.28733000,0.30048000,403702837.70000000,123793902.13483200,291052
1636156800000,2021-11-06 00:00:00,ONE/USDT,0.28380000,0.29099000,0.26644000,0.28868000,197100627.90000000,55546524.48884500,143007
1636070400000,2021-11-05 00:00:00,ONE/USDT,0.28052000,0.30530000,0.28000000,0.28386000,271715902.90000000,79589754.19250900,200001
1635984000000,2021-11-04 00:00:00,ONE/USDT,0.29917000,0.29927000,0.27659000,0.28052000,240171409.10000000,69275980.54091600,170589
1635897600000,2021-11-03 00:00:00,ONE/USDT,0.28869000,0.31449000,0.28366000,0.29927000,389999052.50000000,117183544.50256400,287921
1635811200000,2021-11-02 00:00:00,ONE/USDT,0.28947000,0.30500000,0.28064000,0.28867000,335627446.40000000,98635358.16664200,227235
1635724800000,2021-11-01 00:00:00,ONE/USDT,0.30448000,0.32000000,0.28091000,0.28947000,308400421.30000000,91907511.38845600,203484
1635638400000,2021-10-31 00:00:00,ONE/USDT,0.30660000,0.31122000,0.28064000,0.30439000,355659030.10000000,106254008.37974400,245526
1635552000000,2021-10-30 00:00:00,ONE/USDT,0.32561000,0.34637000,0.29754000,0.30660000,416933234.60000000,135654628.83724800,264200
1635465600000,2021-10-29 00:00:00,ONE/USDT,0.34241000,0.34474000,0.32004000,0.32561000,324649664.40000000,108001408.92391700,203562
1635379200000,2021-10-28 00:00:00,ONE/USDT,0.31130000,0.37662000,0.30751000,0.34226000,707187129.30000000,248953918.48126100,477220
1635292800000,2021-10-27 00:00:00,ONE/USDT,0.34579000,0.36131000,0.28570000,0.31114000,792727576.30000000,256978476.62959800,485994
1635206400000,2021-10-26 00:00:00,ONE/USDT,0.34480000,0.38000000,0.32963000,0.34590000,930987316.20000000,331435902.17258400,604996
1635120000000,2021-10-25 00:00:00,ONE/USDT,0.29143000,0.35350000,0.28788000,0.34480000,856056869.50000000,276848386.08638400,550159
1635033600000,2021-10-24 00:00:00,ONE/USDT,0.26938000,0.32000000,0.26603000,0.29140000,1246804182.40000000,376529686.27921600,690951
1634947200000,2021-10-23 00:00:00,ONE/USDT,0.26871000,0.27886000,0.26042000,0.26930000,448230227.70000000,120900976.96336300,255395
1634860800000,2021-10-22 00:00:00,ONE/USDT,0.23928000,0.27000000,0.23911000,0.26856000,434255444.10000000,110724842.09905800,221887
1634774400000,2021-10-21 00:00:00,ONE/USDT,0.25428000,0.26469000,0.23641000,0.23937000,363257750.10000000,90772659.30758100,197280
1634688000000,2021-10-20 00:00:00,ONE/USDT,0.23318000,0.25434000,0.23255000,0.25428000,375705075.30000000,91451156.46248100,185359
1634601600000,2021-10-19 00:00:00,ONE/USDT,0.22334000,0.24400000,0.21973000,0.23324000,422086509.60000000,99247952.17994900,208838
1634515200000,2021-10-18 00:00:00,ONE/USDT,0.22881000,0.23626000,0.21612000,0.22322000,248727168.30000000,55632476.97260900,110320
1634428800000,2021-10-17 00:00:00,ONE/USDT,0.21750000,0.23950000,0.21501000,0.22879000,438325833.20000000,100405150.41964300,214394
1634342400000,2021-10-16 00:00:00,ONE/USDT,0.21731000,0.23009000,0.21351000,0.21742000,257040379.60000000,56899259.25992300,117421
1634256000000,2021-10-15 00:00:00,ONE/USDT,0.22213000,0.22690000,0.20894000,0.21731000,363920865.70000000,79024432.04441500,160273
1634169600000,2021-10-14 00:00:00,ONE/USDT,0.22322000,0.23673000,0.21921000,0.22215000,408600571.00000000,93223048.66305500,169435
1634083200000,2021-10-13 00:00:00,ONE/USDT,0.23632000,0.25621000,0.21740000,0.22318000,836175639.00000000,196530694.04834500,332074
1633996800000,2021-10-12 00:00:00,ONE/USDT,0.23414000,0.24023000,0.20650000,0.23642000,641876707.30000000,141380608.43084900,242419
1633910400000,2021-10-11 00:00:00,ONE/USDT,0.25553000,0.26500000,0.22485000,0.23405000,729832322.50000000,176929813.94914500,298779
1633824000000,2021-10-10 00:00:00,ONE/USDT,0.21944000,0.26690000,0.20465000,0.25557000,1287116641.60000000,314603034.55614500,598832
1633737600000,2021-10-09 00:00:00,ONE/USDT,0.22827000,0.24800000,0.20802000,0.21934000,854059180.20000000,190115541.18894400,362973
1633651200000,2021-10-08 00:00:00,ONE/USDT,0.17656000,0.24670000,0.17387000,0.22827000,1877731705.60000000,411648351.32508800,915705
1633564800000,2021-10-07 00:00:00,ONE/USDT,0.16797000,0.18137000,0.16228000,0.17654000,392665792.40000000,67668439.16596400,159196
1633478400000,2021-10-06 00:00:00,ONE/USDT,0.17518000,0.17638000,0.15900000,0.16807000,350843329.20000000,59082580.10048700,135572
1633392000000,2021-10-05 00:00:00,ONE/USDT,0.17740000,0.18567000,0.17115000,0.17509000,335206193.10000000,59612813.24561100,126052
1633305600000,2021-10-04 00:00:00,ONE/USDT,0.18099000,0.18864000,0.16600000,0.17735000,649536532.00000000,116065423.76008900,251351
1633219200000,2021-10-03 00:00:00,ONE/USDT,0.16316000,0.18500000,0.15963000,0.18099000,500426468.60000000,87783552.16064500,203841
1633132800000,2021-10-02 00:00:00,ONE/USDT,0.15944000,0.17297000,0.15423000,0.16312000,359152774.80000000,59758796.37401800,133256
1633046400000,2021-10-01 00:00:00,ONE/USDT,0.15062000,0.16214000,0.14694000,0.15946000,321095237.50000000,50265128.72834500,103505
1632960000000,2021-09-30 00:00:00,ONE/USDT,0.14405000,0.15456000,0.14289000,0.15064000,313612038.40000000,46699573.84012400,89638
1632873600000,2021-09-29 00:00:00,ONE/USDT,0.14591000,0.15785000,0.14012000,0.14398000,321403360.80000000,47921186.87694300,93049
1632787200000,2021-09-28 00:00:00,ONE/USDT,0.15774000,0.16291000,0.14454000,0.14583000,458023690.60000000,70136601.55517500,131343
1632700800000,2021-09-27 00:00:00,ONE/USDT,0.17787000,0.18045000,0.15666000,0.15771000,574220430.00000000,95709711.40960100,181212
1632614400000,2021-09-26 00:00:00,ONE/USDT,0.16233000,0.18258000,0.14799000,0.17814000,955518925.50000000,158797013.44979000,322098
1632528000000,2021-09-25 00:00:00,ONE/USDT,0.15069000,0.18000000,0.14826000,0.16221000,1203863046.30000000,199461777.49274900,393437
1632441600000,2021-09-24 00:00:00,ONE/USDT,0.15883000,0.15919000,0.12661000,0.15055000,838070217.40000000,119811798.89711700,274463
1632355200000,2021-09-23 00:00:00,ONE/USDT,0.13676000,0.15961000,0.12952000,0.15874000,686388864.00000000,99916154.39977200,206380
1632268800000,2021-09-22 00:00:00,ONE/USDT,0.12084000,0.13980000,0.11817000,0.13673000,594809465.50000000,76209938.83861300,154511
1632182400000,2021-09-21 00:00:00,ONE/USDT,0.12796000,0.14670000,0.11800000,0.12106000,727432955.00000000,96297000.16876900,209824
1632096000000,2021-09-20 00:00:00,ONE/USDT,0.15662000,0.15713000,0.11700000,0.12793000,696020280.60000000,93531224.99135100,212752
1632009600000,2021-09-19 00:00:00,ONE/USDT,0.16587000,0.16934000,0.15265000,0.15662000,260258128.70000000,41754561.40044300,88567
1631923200000,2021-09-18 00:00:00,ONE/USDT,0.15298000,0.17773000,0.14879000,0.16603000,485559502.50000000,81435317.83780600,168412
1631836800000,2021-09-17 00:00:00,ONE/USDT,0.16340000,0.16457000,0.14889000,0.15283000,332103723.20000000,52029112.92901800,113732
1631750400000,2021-09-16 00:00:00,ONE/USDT,0.17264000,0.17930000,0.15666000,0.16357000,419067135.10000000,70815164.06614400,147110
1631664000000,2021-09-15 00:00:00,ONE/USDT,0.17202000,0.18000000,0.16798000,0.17264000,391435722.70000000,68240966.36818900,139754
1631577600000,2021-09-14 00:00:00,ONE/USDT,0.18415000,0.18865000,0.16651000,0.17208000,464717986.80000000,82031618.36753300,156596
1631491200000,2021-09-13 00:00:00,ONE/USDT,0.21666000,0.22995000,0.17353000,0.18428000,840870249.00000000,165021141.67512000,319038
1631404800000,2021-09-12 00:00:00,ONE/USDT,0.17916000,0.22304000,0.17510000,0.21665000,817720240.00000000,161250237.51485400,338553
1631318400000,2021-09-11 00:00:00,ONE/USDT,0.17201000,0.20995000,0.16634000,0.17920000,758563763.30000000,144673142.08553800,325360
1631232000000,2021-09-10 00:00:00,ONE/USDT,0.20083000,0.21000000,0.16017000,0.17201000,1006102108.10000000,180996787.16824800,396597
1631145600000,2021-09-09 00:00:00,ONE/USDT,0.14200000,0.21000000,0.13714000,0.20086000,1489835640.10000000,254523200.29642000,567451
1631059200000,2021-09-08 00:00:00,ONE/USDT,0.11971000,0.15569000,0.11650000,0.14202000,1327826876.60000000,185323302.40934500,433457
1630972800000,2021-09-07 00:00:00,ONE/USDT,0.13028000,0.15900000,0.09797000,0.11971000,1273030002.20000000,173626982.55195600,449443
1630886400000,2021-09-06 00:00:00,ONE/USDT,0.13233000,0.13410000,0.12367000,0.13021000,215772679.40000000,28160007.06283100,71104
1630800000000,2021-09-05 00:00:00,ONE/USDT,0.12423000,0.13372000,0.12423000,0.13243000,236529691.70000000,30749563.85437600,77377
1630713600000,2021-09-04 00:00:00,ONE/USDT,0.12186000,0.13086000,0.12024000,0.12422000,185418610.30000000,23308233.81408700,63156
1630627200000,2021-09-03 00:00:00,ONE/USDT,0.11938000,0.12655000,0.11650000,0.12190000,194873839.30000000,23875708.73517300,64432
1630540800000,2021-09-02 00:00:00,ONE/USDT,0.12261000,0.12566000,0.11900000,0.11931000,189056435.30000000,23070144.74990300,57325
1630454400000,2021-09-01 00:00:00,ONE/USDT,0.11853000,0.12570000,0.11501000,0.12259000,274849729.90000000,33401631.31886000,83350
1630368000000,2021-08-31 00:00:00,ONE/USDT,0.11535000,0.13649000,0.11392000,0.11858000,998438505.60000000,125847507.74595000,279492
1630281600000,2021-08-30 00:00:00,ONE/USDT,0.10125000,0.13000000,0.09610000,0.11541000,662130408.60000000,76516898.14252500,196253
1630195200000,2021-08-29 00:00:00,ONE/USDT,0.10029000,0.10272000,0.09676000,0.10123000,110893087.00000000,11082038.28899000,29792
1630108800000,2021-08-28 00:00:00,ONE/USDT,0.10532000,0.10561000,0.09907000,0.10028000,105753048.20000000,10813168.08756700,32757
1630022400000,2021-08-27 00:00:00,ONE/USDT,0.09912000,0.10540000,0.09481000,0.10525000,154134345.00000000,15465626.64840800,41913
1629936000000,2021-08-26 00:00:00,ONE/USDT,0.10943000,0.11077000,0.09743000,0.09903000,146961373.90000000,15008025.21152300,49464
1629849600000,2021-08-25 00:00:00,ONE/USDT,0.10662000,0.11329000,0.10288000,0.10954000,144429713.80000000,15592596.63455300,40327
1629763200000,2021-08-24 00:00:00,ONE/USDT,0.11551000,0.11858000,0.10385000,0.10663000,258227402.60000000,28851288.30771100,76776
1629676800000,2021-08-23 00:00:00,ONE/USDT,0.11564000,0.12319000,0.11345000,0.11563000,205622906.00000000,24375795.55624700,64986
1629590400000,2021-08-22 00:00:00,ONE/USDT,0.10870000,0.12416000,0.10848000,0.11564000,386326643.10000000,45434251.71444200,117387
1629504000000,2021-08-21 00:00:00,ONE/USDT,0.11074000,0.11221000,0.10448000,0.10871000,243263489.10000000,26589329.05851900,65570
1629417600000,2021-08-20 00:00:00,ONE/USDT,0.10113000,0.11536000,0.10003000,0.11084000,296136650.70000000,32061940.10899900,86233
1629331200000,2021-08-19 00:00:00,ONE/USDT,0.09741000,0.10297000,0.09261000,0.10111000,162313120.10000000,15822265.60466400,48267
1629244800000,2021-08-18 00:00:00,ONE/USDT,0.09539000,0.10191000,0.09046000,0.09737000,207292032.90000000,20219960.76502100,61366
1629158400000,2021-08-17 00:00:00,ONE/USDT,0.10377000,0.10922000,0.09403000,0.09549000,242793635.40000000,25005632.18485500,81097
1629072000000,2021-08-16 00:00:00,ONE/USDT,0.10826000,0.11900000,0.10274000,0.10377000,406952619.70000000,45477942.50149100,142133
1628985600000,2021-08-15 00:00:00,ONE/USDT,0.09792000,0.11024000,0.09496000,0.10834000,236148849.90000000,23903347.89831800,68983
1628899200000,2021-08-14 00:00:00,ONE/USDT,0.09821000,0.10171000,0.09490000,0.09792000,183313215.90000000,18056642.83169400,53278
1628812800000,2021-08-13 00:00:00,ONE/USDT,0.09265000,0.09898000,0.09178000,0.09821000,149560588.50000000,14453870.42882300,42107
1628726400000,2021-08-12 00:00:00,ONE/USDT,0.09779000,0.10166000,0.08838000,0.09257000,194744846.90000000,18339525.76157200,58294
1628640000000,2021-08-11 00:00:00,ONE/USDT,0.09120000,0.10186000,0.09106000,0.09767000,288837985.00000000,27884893.70847700,88829
1628553600000,2021-08-10 00:00:00,ONE/USDT,0.09345000,0.09861000,0.08740000,0.09113000,316953297.30000000,29536505.68543700,92804
1628467200000,2021-08-09 00:00:00,ONE/USDT,0.08121000,0.09417000,0.07777000,0.09345000,320579125.80000000,27886034.43281200,87366
1628380800000,2021-08-08 00:00:00,ONE/USDT,0.08380000,0.08690000,0.08042000,0.08121000,195584507.50000000,16387968.46973600,56034
1628294400000,2021-08-07 00:00:00,ONE/USDT,0.08092000,0.08496000,0.07966000,0.08388000,176460226.30000000,14573131.81926200,49117
1628208000000,2021-08-06 00:00:00,ONE/USDT,0.07784000,0.08180000,0.07592000,0.08091000,113727960.70000000,8985715.23655600,34939
1628121600000,2021-08-05 00:00:00,ONE/USDT,0.07797000,0.07822000,0.07397000,0.07784000,93197210.70000000,7127116.65482400,25548
1628035200000,2021-08-04 00:00:00,ONE/USDT,0.07375000,0.07850000,0.07265000,0.07803000,88091932.50000000,6697049.40356600,22909
1627948800000,2021-08-03 00:00:00,ONE/USDT,0.07741000,0.07876000,0.07189000,0.07374000,109364166.50000000,8101852.84067500,29463
1627862400000,2021-08-02 00:00:00,ONE/USDT,0.07615000,0.07913000,0.07447000,0.07740000,83317582.40000000,6422833.32111900,28017
1627776000000,2021-08-01 00:00:00,ONE/USDT,0.07850000,0.08343000,0.07513000,0.07609000,149480825.60000000,11998311.75959700,44720
1627689600000,2021-07-31 00:00:00,ONE/USDT,0.07640000,0.07988000,0.07472000,0.07846000,128743523.70000000,9964256.09892300,35135
1627603200000,2021-07-30 00:00:00,ONE/USDT,0.07379000,0.07690000,0.07154000,0.07640000,120206892.70000000,8939738.33197300,30837
1627516800000,2021-07-29 00:00:00,ONE/USDT,0.07192000,0.07460000,0.07068000,0.07378000,75654968.10000000,5503217.72201800,20568
1627430400000,2021-07-28 00:00:00,ONE/USDT,0.07485000,0.07487000,0.07059000,0.07191000,111396392.50000000,8137537.22999500,27433
1627344000000,2021-07-27 00:00:00,ONE/USDT,0.07269000,0.07693000,0.07006000,0.07501000,150475688.40000000,10996370.41603800,40794
1627257600000,2021-07-26 00:00:00,ONE/USDT,0.07247000,0.08252000,0.07190000,0.07270000,274244334.60000000,21383145.44003000,79055
1627171200000,2021-07-25 00:00:00,ONE/USDT,0.07264000,0.07333000,0.06900000,0.07256000,80327202.80000000,5709204.20777300,22245
1627084800000,2021-07-24 00:00:00,ONE/USDT,0.06992000,0.07509000,0.06887000,0.07261000,184641103.40000000,13275634.23465700,54090
1626998400000,2021-07-23 00:00:00,ONE/USDT,0.06442000,0.06992000,0.06262000,0.06992000,125203662.50000000,8221220.48154700,30921
1626912000000,2021-07-22 00:00:00,ONE/USDT,0.06385000,0.06771000,0.06223000,0.06445000,150983757.40000000,9862745.53272700,39347
1626825600000,2021-07-21 00:00:00,ONE/USDT,0.05695000,0.06629000,0.05490000,0.06378000,209625240.50000000,13018372.34543900,45630
1626739200000,2021-07-20 00:00:00,ONE/USDT,0.05940000,0.06021000,0.05373000,0.05692000,146551771.70000000,8242309.70307400,37652
1626652800000,2021-07-19 00:00:00,ONE/USDT,0.06443000,0.06541000,0.05896000,0.05936000,105834685.30000000,6506635.50820000,26139
1626566400000,2021-07-18 00:00:00,ONE/USDT,0.06607000,0.06857000,0.06380000,0.06449000,93217417.90000000,6176124.64108100,28449
1626480000000,2021-07-17 00:00:00,ONE/USDT,0.06711000,0.06865000,0.06530000,0.06607000,96424780.40000000,6443055.06422600,29399
1626393600000,2021-07-16 00:00:00,ONE/USDT,0.07349000,0.07561000,0.06689000,0.06715000,168036286.70000000,11941297.34316100,48521
1626307200000,2021-07-15 00:00:00,ONE/USDT,0.07968000,0.08183000,0.07200000,0.07354000,152451509.10000000,11654941.15920000,44078
1626220800000,2021-07-14 00:00:00,ONE/USDT,0.08244000,0.08325000,0.07416000,0.07969000,166616248.20000000,13129693.90460100,48651
1626134400000,2021-07-13 00:00:00,ONE/USDT,0.07859000,0.08635000,0.07700000,0.08244000,251801670.60000000,20824029.32186200,83229
1626048000000,2021-07-12 00:00:00,ONE/USDT,0.08208000,0.08400000,0.07625000,0.07860000,146408589.20000000,11652419.39678600,45327
1625961600000,2021-07-11 00:00:00,ONE/USDT,0.08239000,0.08432000,0.08014000,0.08208000,104130066.10000000,8583241.76960500,28859
1625875200000,2021-07-10 00:00:00,ONE/USDT,0.08950000,0.09129000,0.08068000,0.08231000,156407959.60000000,13319719.75238800,47201
1625788800000,2021-07-09 00:00:00,ONE/USDT,0.08127000,0.08999000,0.07668000,0.08950000,385262094.10000000,32794269.98375200,106298
1625702400000,2021-07-08 00:00:00,ONE/USDT,0.08424000,0.09241000,0.07707000,0.08126000,439985927.10000000,36551192.40851400,126962
1625616000000,2021-07-07 00:00:00,ONE/USDT,0.07216000,0.09363000,0.07096000,0.08422000,773799895.20000000,66289797.68321100,231997
1625529600000,2021-07-06 00:00:00,ONE/USDT,0.06312000,0.07300000,0.06306000,0.07216000,265161433.60000000,18248972.26203500,68049
1625443200000,2021-07-05 00:00:00,ONE/USDT,0.06670000,0.06670000,0.06220000,0.06307000,98068968.40000000,6284883.46029100,25363
1625356800000,2021-07-04 00:00:00,ONE/USDT,0.06451000,0.06899000,0.06266000,0.06678000,99832349.00000000,6640410.57019400,28134
1625270400000,2021-07-03 00:00:00,ONE/USDT,0.06271000,0.06700000,0.06202000,0.06450000,112859883.90000000,7290246.29550600,27312
1625184000000,2021-07-02 00:00:00,ONE/USDT,0.06321000,0.06434000,0.06050000,0.06271000,84004597.50000000,5218825.43419900,22546
1625097600000,2021-07-01 00:00:00,ONE/USDT,0.06714000,0.06724000,0.06101000,0.06328000,116799302.60000000,7398793.32446100,28215
1625011200000,2021-06-30 00:00:00,ONE/USDT,0.06600000,0.06734000,0.06200000,0.06714000,184086781.50000000,11889699.24568700,42344
1624924800000,2021-06-29 00:00:00,ONE/USDT,0.06543000,0.07044000,0.06522000,0.06598000,182573006.00000000,12394528.01772500,43442
1624838400000,2021-06-28 00:00:00,ONE/USDT,0.06751000,0.06919000,0.06355000,0.06531000,179362742.80000000,11852431.99893600,42725
1624752000000,2021-06-27 00:00:00,ONE/USDT,0.05885000,0.06837000,0.05850000,0.06751000,455341221.50000000,29118740.01401000,116770
1624665600000,2021-06-26 00:00:00,ONE/USDT,0.05534000,0.05912000,0.05301000,0.05885000,194733015.60000000,11019845.72811600,45117
1624579200000,2021-06-25 00:00:00,ONE/USDT,0.06049000,0.06222000,0.05442000,0.05533000,158811083.80000000,9180945.12687400,39763
1624492800000,2021-06-24 00:00:00,ONE/USDT,0.05942000,0.06190000,0.05570000,0.06043000,137972304.50000000,8199324.61828300,31162
1624406400000,2021-06-23 00:00:00,ONE/USDT,0.05188000,0.06343000,0.04972000,0.05931000,249517161.40000000,14652808.58546100,55935
1624320000000,2021-06-22 00:00:00,ONE/USDT,0.05657000,0.06243000,0.04704000,0.05179000,416142471.30000000,22320110.21629700,88674
1624233600000,2021-06-21 00:00:00,ONE/USDT,0.07273000,0.07314000,0.05570000,0.05663000,282646319.80000000,18002275.62628800,70256
1624147200000,2021-06-20 00:00:00,ONE/USDT,0.07164000,0.07346000,0.06674000,0.07271000,126986165.70000000,8942646.48149700,32358
1624060800000,2021-06-19 00:00:00,ONE/USDT,0.07381000,0.07457000,0.07150000,0.07160000,100591576.30000000,7349278.76346800,25914
1623974400000,2021-06-18 00:00:00,ONE/USDT,0.07998000,0.07999000,0.07136000,0.07382000,157740881.90000000,11846329.02314000,39686
1623888000000,2021-06-17 00:00:00,ONE/USDT,0.08063000,0.08283000,0.07757000,0.07998000,94537078.10000000,7605703.39869900,29431
1623801600000,2021-06-16 00:00:00,ONE/USDT,0.08356000,0.08397000,0.07837000,0.08053000,156377499.40000000,12655681.01167600,40154
1623715200000,2021-06-15 00:00:00,ONE/USDT,0.08330000,0.08675000,0.08180000,0.08366000,176231150.70000000,14805094.84168000,44184
1623628800000,2021-06-14 00:00:00,ONE/USDT,0.08234000,0.08616000,0.08045000,0.08323000,170443619.40000000,14119369.38562500,41861
1623542400000,2021-06-13 00:00:00,ONE/USDT,0.07670000,0.08700000,0.07541000,0.08228000,179723333.10000000,14349332.82170100,47175
1623456000000,2021-06-12 00:00:00,ONE/USDT,0.07858000,0.07867000,0.07250000,0.07669000,183315057.70000000,13899603.84135500,50880
1623369600000,2021-06-11 00:00:00,ONE/USDT,0.08271000,0.08500000,0.07621000,0.07858000,173727904.50000000,14135217.45616500,51189
1623283200000,2021-06-10 00:00:00,ONE/USDT,0.09094000,0.09125000,0.08008000,0.08271000,201333249.60000000,17216295.79676900,60435
1623196800000,2021-06-09 00:00:00,ONE/USDT,0.08580000,0.09128000,0.08056000,0.09094000,245523910.50000000,21427374.91924100,70473
1623110400000,2021-06-08 00:00:00,ONE/USDT,0.08602000,0.08970000,0.07804000,0.08582000,326735163.30000000,27717954.95867500,101326
1623024000000,2021-06-07 00:00:00,ONE/USDT,0.09627000,0.10200000,0.08501000,0.08596000,244601397.10000000,23203467.46301300,81787
1622937600000,2021-06-06 00:00:00,ONE/USDT,0.09246000,0.09787000,0.09172000,0.09625000,128775673.40000000,12110791.75246600,42549
1622851200000,2021-06-05 00:00:00,ONE/USDT,0.09839000,0.10289000,0.08886000,0.09238000,346567725.90000000,33535943.11946900,89499
1622764800000,2021-06-04 00:00:00,ONE/USDT,0.10997000,0.11042000,0.09133000,0.09845000,422200431.40000000,41420557.27422200,128505
1622678400000,2021-06-03 00:00:00,ONE/USDT,0.10153000,0.11481000,0.09915000,0.10999000,303840083.00000000,32855384.43503400,103271
1622592000000,2021-06-02 00:00:00,ONE/USDT,0.09751000,0.10450000,0.09525000,0.10153000,250708214.60000000,25198879.09934700,74323
1622505600000,2021-06-01 00:00:00,ONE/USDT,0.10136000,0.10537000,0.09588000,0.09739000,296974227.30000000,29625469.82276300,99111
1622419200000,2021-05-31 00:00:00,ONE/USDT,0.09291000,0.10400000,0.08723000,0.10145000,459389856.60000000,43967465.58566900,145412
1622332800000,2021-05-30 00:00:00,ONE/USDT,0.08282000,0.10225000,0.07801000,0.09285000,566860708.70000000,52804352.53967200,180013
1622246400000,2021-05-29 00:00:00,ONE/USDT,0.09040000,0.09437000,0.07750000,0.08284000,413188640.80000000,35458118.60187100,117276
1622160000000,2021-05-28 00:00:00,ONE/USDT,0.10504000,0.10827000,0.08610000,0.09049000,602441064.00000000,57477542.18664200,181827
1622073600000,2021-05-27 00:00:00,ONE/USDT,0.11239000,0.11787000,0.09790000,0.10503000,602647726.70000000,64906230.96056500,191776
1621987200000,2021-05-26 00:00:00,ONE/USDT,0.10432000,0.11974000,0.10103000,0.11240000,636701233.60000000,70284074.10590000,191125
1621900800000,2021-05-25 00:00:00,ONE/USDT,0.10802000,0.12000000,0.09342000,0.10431000,660177820.00000000,68631756.58927900,219294
1621814400000,2021-05-24 00:00:00,ONE/USDT,0.08065000,0.11950000,0.08065000,0.10810000,1174830282.00000000,118216371.85151200,356318
1621728000000,2021-05-23 00:00:00,ONE/USDT,0.08921000,0.09392000,0.05800000,0.08059000,805426588.70000000,59192624.29597100,212419
